;L, μμ;hn58,naco3,53,800;Result;fail;Predict
0;13,25;14,46;14,444089374027199;0,00025314801884641273;13,970495280991285
1;14,133333333333333;14,7;14,463586727808128;0,055891235268467905;13,990682794273157
2;15,016666666666667;14,63;14,483084081589055;0,021584287082531572;14,01087030755503
3;15,9;14,44;14,502581435369985;0,003916436052967631;14,0310578208369
4;16,783333333333335;14,48;14,522078789150914;0,001770624496407041;14,051245334118772
5;17,666666666666668;14,35;14,541576142931843;0,03670141854064219;14,071432847400644
6;18,55;14,46;14,561073496712773;0,010215851737746686;14,091620360682514
7;19,433333333333334;14,14;14,5805708504937;0,1941026743047418;14,111807873964386
8;20,316666666666663;14,14;14,60006820427463;0,21166275258448167;14,131995387246258
9;21,2;14,23;14,619565558055559;0,1517613240231386;14,152182900528128
10;22,08333333333333;14,02;14,639062911836488;0,383238888811472;14,17237041381
11;22,966666666666665;13,9;14,658560265617417;0,5754136765735663;14,192557927091872
12;23,85;14,31;14,678057619398345;0,1354664111971766;14,212745440373743
13;24,73333333333333;14,27;14,697554973179274;0,18280325509033032;14,232932953655615
14;25,616666666666667;14,24;14,717052326960204;0,2275789226581448;14,253120466937487
15;26,5;14,42;14,736549680741133;0,10020370037731322;14,273307980219357
16;27,383333333333333;14,4;14,756047034522062;0,12676949079195432;14,29349549350123
17;28,266666666666666;14,21;14,77554438830299;0,3198404551410019;14,313683006783101
18;29,15;14,18;14,795041742083919;0,3782763445056224;14,333870520064972
19;30,03333333333333;14,23;14,814539095864848;0,3416859545944939;14,354058033346844
20;30,916666666666668;14,18;14,834036449645778;0,4277636774652543;14,374245546628716
21;31,8;14,13;14,853533803426705;0,5235011647011131;14,394433059910586
22;32,68333333333333;14,11;14,873031157207635;0,5822165468696229;14,414620573192458
23;33,56666666666667;14,18;14,892528510988564;0,5076968789715804;14,43480808647433
24;34,45;13,84;14,912025864769493;1,14923945473478;14,454995599756202
25;35,333333333333336;14,01;14,931523218550423;0,8492050423275302;14,475183113038073
26;36,21666666666667;14,16;14,95102057233135;0,6257135458514164;14,495370626319945
27;37,1;14,38;14,97051792611228;0,3487114210599465;14,515558139601817
28;37,98333333333333;14,41;14,990015279893209;0,33641772490959704;14,535745652883687
29;38,86666666666667;14,68;15,009512633674138;0,10857857575086687;14,555933166165559
30;39,75;14,63;15,029009987455067;0,15920897008889237;14,576120679447431
31;40,63333333333333;14,68;15,048507341235995;0,13579766054482217;14,596308192729301
32;41,516666666666666;14,64;15,068004695016924;0,1831880189565298;14,616495706011174
33;42,4;14,68;15,087502048797854;0,16605791977444842;14,636683219293046
34;43,28333333333333;14,51;15,106999402578783;0,35640828667942387;14,656870732574916
35;44,16666666666666;14,46;15,12649675635971;0,444217926238014;14,677058245856788
36;45,05;14,31;15,14599411014064;0,6988861521898392;14,69724575913866
37;45,93333333333333;14,23;15,165491463921569;0,8751442790701194;14,71743327242053
38;46,81666666666667;14,3;15,184988817702498;0,7832052074584646;14,737620785702402
39;47,7;14,42;15,204486171483428;0,615418553248726;14,757808298984274
40;48,583333333333336;14,49;15,223983525264355;0,53873181535949;14,777995812266145
41;49,46666666666667;14,54;15,243480879045284;0,49488534718232735;14,798183325548017
42;50,35;14,68;15,262978232826214;0,33986361994917547;14,818370838829889
43;51,23333333333333;14,61;15,282475586607143;0,452223414582622;14,83855835211176
44;52,11666666666667;14,43;15,301972940388072;0,7603368087690214;14,858745865393631
45;53,0;14,39;15,321470294169;0,8676369089192822;14,878933378675503
46;53,88333333333333;14,37;15,34096764794993;0,9427781733654194;14,899120891957374
47;54,766666666666666;14,28;15,360465001730859;1,1674046199652657;14,919308405239246
48;55,65;14,33;15,379962355511788;1,102420947991862;14,939495918521118
49;56,53333333333333;14,47;15,399459709292717;0,8638953511985012;14,95968343180299
50;57,41666666666666;14,49;15,418957063073645;0,8629612250344112;14,97987094508486
51;58,3;14,53;15,438454416854574;0,8252894275025854;15,000058458366732
52;59,18333333333333;14,53;15,457951770635503;0,8610944886255671;15,020245971648603
53;60,06666666666667;14,72;15,477449124416433;0,5737291760792196;15,040433484930475
54;60,95;14,73;15,496946478197362;0,5882069004193361;15,060620998212347
55;61,833333333333336;14,63;15,51644383197829;0,7857826672523527;15,080808511494219
56;62,71666666666667;14,88;15,535941185759219;0,4302588391752091;15,100996024776089
57;63,6;14,86;15,555438539540148;0,48363476227773505;15,121183538057961
58;64,48333333333333;14,56;15,574935893321078;1,0300948675514527;15,141371051339833
59;65,36666666666666;14,55;15,594433247102005;1,0908408076520364;15,161558564621703
60;66,25;14,56;15,613930600882934;1,1107697114774622;15,181746077903576
61;67,13333333333334;14,48;15,633427954663864;1,330396046600063;15,201933591185448
62;68,01666666666667;14,55;15,652925308444793;1,2164442360080403;15,222121104467318
63;68,9;14,64;15,672422662225722;1,0658965534772469;15,24230861774919
64;69,78333333333333;14,65;15,69192001600665;1,0855973197552968;15,262496131031062
65;73,31666666666666;14,69;15,769909431130365;1,1662043794443104;15,343246184158547
66;74,2;14,88;15,789406784911295;0,8270207004426964;15,363433697440419
67;75,08333333333333;15,01;15,808904138692224;0,6382478228195646;15,383621210722291
68;75,96666666666667;15,49;15,828401492473153;0,11451557010805749;15,403808724004161
69;76,85;15,71;15,847898846254083;0,019016091798206885;15,423996237286033
70;77,73333333333333;16,11;15,86739620003501;0,058856603757452525;15,444183750567905
71;78,61666666666666;16,05;15,88689355381594;0,026603712786794062;15,464371263849776
72;79,5;16,15;15,906390907596869;0,05934538990147662;15,484558777131648
73;80,38333333333334;15,91;15,925888261377798;0,00025243684960922676;15,50474629041352
74;81,26666666666667;16,0;15,945385615158727;0,0029827310315906227;15,52493380369539
75;82,15;15,99;15,964882968939655;0,0006308652492863475;15,545121316977262
76;83,03333333333333;16,03;15,984380322720584;0,002081154955078142;15,565308830259134
77;83,91666666666667;15,95;16,003877676501514;0,0029028040252018278;15,585496343541006
78;84,8;15,91;16,02337503028244;0,012853897491544414;15,605683856822877
79;85,68333333333334;15,9;16,042872384063372;0,02041251812795164;15,625871370104749
80;86,56666666666666;15,9;16,0623697378443;0,02636393176762652;15,646058883386619
81;87,45;15,85;16,08186709162523;0,05376234817874337;15,666246396668491
82;88,33333333333333;15,78;16,10136444540616;0,10327510677120819;15,686433909950363
83;89,21666666666667;15,8;16,120861799187086;0,10295229417757341;15,706621423232235
84;90,1;15,77;16,140359152968017;0,13716590218718736;15,726808936514105
85;90,98333333333332;15,48;16,159856506748945;0,46220486976887715;15,746996449795978
86;91,86666666666666;15,32;16,179353860529872;0,7384890576075944;15,767183963077848
87;92,75;15,44;16,198851214310803;0,5758551654609814;15,78737147635972
88;93,63333333333334;15,53;16,21834856809173;0,473823751193937;15,807558989641592
89;94,51666666666668;15,5;16,237845921872662;0,5444166044241182;15,827746502923464
90;95,4;15,68;16,25734327565359;0,33332525794241685;15,847934016205336
91;96,28333333333332;15,85;16,276840629434517;0,1821929229360549;15,868121529487206
92;97,16666666666669;15,87;16,296337983215448;0,1817640759322163;15,888309042769079
93;98,05;15,73;16,315835336996376;0,34320304207365643;15,908496556050949
94;98,93333333333334;15,67;16,335332690777307;0,44266758941697126;15,92868406933282
95;99,81666666666666;15,77;16,354830044558234;0,3420261810179867;15,948871582614693
96;100,7;15,75;16,37432739833916;0,38978470031694634;15,969059095896565
97;101,58333333333331;15,44;16,393824752120093;0,9097816577569575;15,989246609178435
98;102,46666666666668;15,32;16,41332210590102;1,1953532272518415;16,009434122460306
99;103,35;15,41;16,43281945968195;1,0461596471040788;16,029621635742178
100;104,23333333333332;15,28;16,45231681346288;1,3743267111277602;16,04980914902405
101;105,11666666666666;15,22;16,471814167243807;1,5670387093123033;16,069996662305922
102;106,0;15,37;16,491311521024738;1,2573395271828123;16,090184175587794
103;106,88333333333334;15,54;16,510808874805665;0,9424698714014433;16,110371688869666
104;107,76666666666668;15,56;16,530306228586596;0,941494177233943;16,130559202151538
105;108,65;15,52;16,549803582367524;1,0604954182569863;16,150746715433407
106;109,53333333333332;15,61;16,56930093614845;0,9202582860952963;16,17093422871528
107;110,41666666666669;15,56;16,588798289929382;1,0584259213616207;16,19112174199715
108;111,3;15,54;16,60829564371031;1,1412555823704273;16,211309255279023
109;112,18333333333334;15,51;16,62779299749124;1,2494611852404542;16,231496768560895
110;113,06666666666666;15,47;16,64729035127217;1,3860125711985447;16,251684281842763
111;113,95;15,54;16,666787705053096;1,2696505322588252;16,271871795124635
112;114,83333333333331;15,74;16,686285058834027;0,895455412572518;16,292059308406508
113;115,71666666666668;15,77;16,705782412614955;0,8756887237594663;16,31224682168838
114;116,6;15,77;16,725279766395886;0,9125594320853792;16,33243433497025
115;117,48333333333332;15,84;16,744777120176813;0,8186216371954481;16,352621848252124
116;118,36666666666666;15,68;16,76427447395774;1,1756511348763365;16,372809361533996
117;119,25;15,68;16,783771827738672;1,2183122477095694;16,392996874815864
118;120,13333333333334;15,72;16,8032691815196;1,1734721196301419;16,413184388097736
119;121,01666666666668;15,63;16,82276653530053;1,4226920077328302;16,43337190137961
120;121,9;15,69;16,842263889081458;1,3277120700811282;16,45355941466148
121;122,78333333333332;15,82;16,861761242862386;1,085266487130182;16,473746927943353
122;123,66666666666669;15,78;16,881258596643317;1,212770496680809;16,493934441225225
123;124,55;15,68;16,900755950424244;1,490245090496201;16,514121954507093
124;125,43333333333334;15,91;16,920253304205175;1,0206117386574745;16,534309467788965
125;126,31666666666666;15,9;16,939750657986103;1,0810814307825334;16,554496981070837
126;127,2;16,01;16,95924801176703;0,9010717878436576;16,57468449435271
127;128,08333333333334;16,0;16,97874536554796;0,9579424905816131;16,59487200763458
128;128,96666666666667;16,1;16,99824271932889;0,806839982827355;16,615059520916454
129;129,85;16,08;17,01774007310982;0,8793564447160143;16,635247034198322
130;130,73333333333332;16,07;17,037237426890748;0,9355482399782342;16,655434547480194
131;131,61666666666667;16,03;17,056734780671675;1,054184309840911;16,675622060762066
132;132,5;16,22;17,076232134452606;0,7331334680692683;16,69580957404394
133;133,38333333333333;16,41;17,095729488233534;0,47022493103302426;16,71599708732581
134;134,26666666666668;16,32;17,115226842014465;0,6323857302602985;16,736184600607682
135;135,15;16,4;17,134724195795393;0,5398196438871885;16,756372113889554
136;136,03333333333333;16,41;17,15422154957632;0,553865714853779;16,776559627171423
137;136,91666666666666;16,37;17,17371890335725;0,645964075613781;16,796747140453295
138;137,8;16,19;17,19321625713818;1,0064428585863339;16,816934653735167
139;138,68333333333334;16,28;17,21271361091911;0,8699546799937626;16,83712216701704
140;139,56666666666666;16,42;17,232210964700037;0,6596866511789626;16,85730968029891
141;140,45;16,52;17,251708318480965;0,5353970633342419;16,87749719358078
142;141,33333333333334;16,64;17,271205672261896;0,39842060069559143;16,897684706862652
143;142,21666666666667;17,11;17,290703026042824;0,03265358362103359;16,917872220144524
144;143,1;17,25;17,310200379823755;0,0036240857309243323;16,938059733426396
145;143,98333333333332;17,06;17,329697733604682;0,07273686751150284;16,958247246708268
146;144,86666666666667;16,95;17,34919508738561;0,1593567177928052;16,97843475999014
147;145,75;16,8;17,36869244116654;0,32341109263995876;16,998622273272012
148;146,63333333333333;16,27;17,38818979494747;1,2503484175246624;17,01880978655388
149;147,51666666666668;16,02;17,4076871487284;1,9256756227459564;17,038997299835753
150;148,4;16,02;17,427184502509327;1,9801682241024234;17,059184813117625
151;149,28333333333333;15,97;17,446681856290255;2,1805893046968303;17,079372326399497
152;150,16666666666666;15,83;17,466179210071186;2,677082407469169;17,09955983968137
153;151,05;15,93;17,485676563852113;2,420129571318719;17,11974735296324
154;151,93333333333334;15,97;17,505173917633044;2,3567589573807872;17,139934866245113
155;152,81666666666666;15,93;17,524671271413972;2,5429764638730545;17,16012237952698
156;153,7;16,11;17,5441686251949;2,0568396454934295;17,180309892808854
157;154,58333333333334;15,96;17,56366597897583;2,5717445721245062;17,200497406090726
158;155,46666666666667;15,95;17,583163332756758;2,6672224714611636;17,220684919372598
159;156,35;15,96;17,602660686537686;2,6983341310964577;17,24087243265447
160;157,23333333333332;15,95;17,622158040318617;2,7961125118021988;17,26105994593634
161;158,11666666666667;15,72;17,641655394099544;3,692759453671872;17,28124745921821
162;159,0;15,92;17,661152747880475;3,03161289145173;17,301434972500083
163;159,88333333333333;15,94;17,680650101661403;3,0298627764138537;17,321622485781955
164;160,76666666666668;15,91;17,700147455442334;3,2046279122266625;17,341809999063827
165;161,65;16,02;17,71964480922326;2,888792477519578;17,3619975123457
166;162,53333333333333;16,01;17,73914216300419;2,9899326198788;17,38218502562757
167;163,41666666666666;16,08;17,758639516785117;2,8178306273125755;17,40237253890944
168;164,3;16,07;17,778136870566048;2,9177315685871696;17,42256005219131
169;165,18333333333334;16,0;17,797634224346975;3,231488804543551;17,442747565473184
170;166,06666666666666;15,92;17,817131578127906;3,5991082247300805;17,462935078755056
171;166,95;15,99;17,836628931908834;3,4100384121627596;17,483122592036928
172;167,83333333333334;15,91;17,856126285689765;3,78740751985264;17,5033101053188
173;168,71666666666667;15,84;17,875623639470692;4,143763601571909;17,52349761860067
