;L, μμ;vt18u,naco3+tib2-1,280,2000.csv;Result;fail;Predict
239;1148,0;349,704;347,3274485451733;5,647996817438955;354,09224597503464
240;1157,3333333333333;352,488;347,48283876079074;25,051639030482754;354,23238374650714
241;1162,0;351,048;347,5605338685994;12,16242001766623;354,30245263224344
242;1166,6666666666667;352,08;347,63822897640813;19,729329826020233;354,3725215179797
243;1171,3333333333333;353,832;347,71592408421685;37,4063846076226;354,44259040371594
244;1176,0;355,152;347,7936191920255;54,145768115167016;354,51265928945224
245;1180,6666666666667;353,136;347,87131429983424;27,7169155215301;354,5827281751885
246;1185,3333333333333;354,36;347,94900940764296;41,100800375290625;354,65279706092474
247;1190,0;351,144;348,0267045154516;9,717531137985711;354,72286594666105
248;1194,6666666666667;351,144;348,10439962326035;9,23917045027586;354,7929348323973
249;1199,3333333333333;350,95199999999994;348,18209473106907;7,672375198850996;354,86300371813354
250;1204,0;352,896;348,25978983887774;21,494444658093464;354,93307260386985
251;1208,6666666666667;351,144;348,33748494668646;7,876526744475539;355,0031414896061
252;1213,3333333333333;352,704;348,4151800544952;18,393976524960024;355,07321037534234
253;1218,0;351,432;348,4928751623039;8,638454811562202;355,14327926107865
254;1222,6666666666667;349,176;348,57057027011257;0,36654515783155306;355,2133481468149
255;1227,3333333333333;347,95199999999994;348,6482653779213;0,4847854764919599;355,28341703255114
256;1232,0;350,328;348,72596048572996;2,5665306052825154;355,35348591828745
257;1236,6666666666667;350,37600000000003;348,8036555935387;2,4722669325303093;355,4235548040237
258;1241,3333333333333;353,232;348,8813507013474;18,928149319866595;355,49362368975994
259;1246,0;352,368;348,9590458091561;11,620968675271998;355,56369257549625
260;1250,6666666666667;351,072;349,0367409169648;4,142279535077341;355,6337614612325
261;1255,3333333333333;351,744;349,1144360247735;6,9146066998090845;355,70383034696874
262;1260,0;350,76;349,19213113258223;2,458212785417843;355,77389923270505
263;1264,6666666666667;349,32;349,2698262403909;0,0025174061533112285;355,8439681184413
264;1269,3333333333333;335,976;349,3475213481996;178,79758316535822;355,91403700417754
265;1274,0;337,344;349,42521645600834;145,95579105692693;355,98410588991385
266;1278,6666666666667;335,76;349,502911563817;188,8676182508955;356,0541747756501
267;1283,3333333333333;338,136;349,58060667162573;130,97902186821963;356,12424366138634
268;1288,0;338,04;349,65830177943445;134,98493623800928;356,19431254712265
269;1292,6666666666667;351,31199999999995;349,7359968872431;2,483785811419239;356,2643814328589
270;1297,3333333333333;350,712;349,81369199505184;0,8069572717539231;356,33445031859515
271;1302,0;349,44;349,89138710286056;0,20375031662885423;356,40451920433145
272;1306,6666666666667;350,16;349,9690822106692;0,036449602282958564;356,4745880900677
273;1311,3333333333333;349,728;350,04677731847795;0,10161897877598705;356,54465697580395
274;1316,0;352,60799999999995;350,1244724262867;6,167909209394145;356,61472586154025
275;1320,6666666666667;350,4;350,20216753409534;0,039137684565910276;356,6847947472765
276;1325,3333333333333;353,44800000000004;350,27986264190406;10,037094319763348;356,75486363301275
277;1330,0;352,272;350,3575577497128;3,6650891296847523;356,82493251874905
278;1334,6666666666667;353,712;350,4352528575215;10,737071835740913;356,8950014044853
279;1339,3333333333333;354,624;350,51294796533017;16,900748831763142;356,96507029022155
280;1344,0;358,224;350,5906430731389;58,26813797285829;357,03513917595785
281;1348,6666666666667;358,368;350,6683381809476;59,28479212777301;357,1052080616941
282;1353,3333333333333;357,79200000000003;350,7460332887563;49,64564689595507;357,17527694743035
283;1358,0;357,552;350,823728396565;45,26963876959004;357,24534583316665
284;1362,6666666666667;357,624;350,9014235043737;45,19303473954717;357,3154147189029
285;1367,3333333333333;357,36;350,9791186121824;40,71564728539737;357,3854836046392
286;1372,0;353,832;351,0568137199911;7,7016588887495345;357,45555249037545
287;1376,6666666666667;354,48;351,13450882779983;11,19231118326936;357,5256213761117
288;1381,3333333333333;352,8;351,2122039356085;2,5210963420971733;357,595690261848
289;1386,0;352,464;351,2898990434172;1,3785130562485912;357,66575914758425
290;1390,6666666666667;352,2;351,36759415122594;0,6928994970732374;357,7358280333205
291;1395,3333333333333;351,576;351,4452892590346;0,017085297803727098;357,8058969190568
292;1400,0;348,192;351,52298436684333;11,095456852154625;357,87596580479305
293;1404,6666666666667;349,176;351,60067947465205;5,8790705547990205;357,9460346905293
294;1409,3333333333333;349,152;351,6783745824607;6,382568530903641;358,0161035762656
295;1414,0;349,728;351,75606969026944;4,113066668589554;358,08617246200185
296;1418,6666666666667;357,672;351,83376479807816;34,0849902729596;358,1562413477381
297;1423,3333333333333;360,09599999999995;351,91145990588683;66,98669655214516;358,2263102334744
298;1428,0;360,09599999999995;351,98915501369555;65,72093563196871;358,29637911921066
299;1432,6666666666667;358,584;352,0668501215043;42,4732425387769;358,3664480049469
300;1437,3333333333333;357,6;352,14454522931294;29,761986755012458;358,4365168906832
301;1442,0;352,344;352,22224033712166;0,014825415504245211;358,50658577641946
302;1446,6666666666667;351,96;352,2999354449304;0,11555610672003185;358,5766546621557
303;1451,3333333333333;349,992;352,37763055273905;5,691233134161932;358,646723547892
304;1456,0;349,416;352,45532566054777;9,237500470864166;358,71679243362826
305;1460,6666666666667;350,76;352,5330207683565;3,143602645023483;358,7868613193645
306;1465,3333333333333;352,488;352,61071587616516;0,015059186262982747;358,8569302051008
307;1470,0;353,904;352,6884109839739;1,4776566558833388;358,92699909083706
308;1474,6666666666667;358,08;352,7661060917826;28,23746846778979;358,9970679765733
309;1479,3333333333333;342,504;352,8438011995913;106,91148884706982;359,0671368623096
310;1484,0;342,504;352,9214963074;108,52422931469205;359,13720574804586
311;1488,6666666666667;341,66400000000004;352,9991914152087;128,48656441942032;359,2072746337821
312;1493,3333333333333;341,328;353,07688652301744;138,03633453074133;359,2773435195184
313;1498,0;339,31199999999995;353,1545816308261;191,61706620608544;359,34741240525466
314;1502,6666666666667;354,456;353,2322767386348;1,497498620406267;359,4174812909909
315;1507,3333333333333;354,31199999999995;353,30997184644355;1,0040604205196675;359,4875501767272
316;1512,0;355,296;353,3876669542522;3,6417350134930038;359,55761906246346
317;1516,6666666666667;354,672;353,46536206206093;1,455975113273905;359,6276879481997
318;1521,3333333333333;354,048;353,54305716986966;0,2549672617000439;359,697756833936
319;1526,0;356,59200000000004;353,6207522776783;8,828313027402013;359,76782571967226
320;1530,6666666666667;356,328;353,69844738548704;6,9145469524917935;359,83789460540856
321;1535,3333333333333;357,192;353,77614249329577;11,668082506107721;359,9079634911448
322;1540,0;356,52000000000004;353,85383760110443;7,108421937284783;359,97803237688106
323;1544,6666666666667;356,95199999999994;353,93153270891315;9,123222656525162;360,04810126261737
324;1549,3333333333333;353,832;354,0092278167219;0,031409699020004817;360,1181701483536
325;1554,0;351,86400000000003;354,08692292453054;4,941386328403266;360,18823903408986
326;1558,6666666666667;349,056;354,16461803233926;26,09797820034205;360,25830791982617
327;1563,3333333333333;351,624;354,242313140148;6,855563699871478;360,3283768055624
328;1568,0;351,504;354,3200082479567;7,929902452560096;360,39844569129866
329;1572,6666666666667;354,456;354,3977033557654;0,003398498729020727;360,46851457703497
330;1577,3333333333333;354,576;354,4753984635741;0,010120669131257108;360,5385834627712
331;1582,0;357,86400000000003;354,55309357138276;10,962101379059183;360,60865234850746
332;1586,6666666666667;356,496;354,6307886791915;3,479013271272183;360,67872123424377
333;1591,3333333333333;357,12;354,7084837870002;5,815410445560896;360,74879011998
334;1596,0;356,44800000000004;354,7861788948089;2,7616493856585986;360,81885900571626
335;1600,6666666666667;356,904;354,8638740026176;4,162114085195548;360,88892789145257
336;1605,3333333333333;356,44800000000004;354,9415691104263;2,269334025061873;360,9589967771888
337;1610,0;359,28;355,01926421823504;18,15386940201206;361,02906566292506
338;1614,6666666666667;360,984;355,0969593260437;34,65724789681559;361,09913454866137
339;1619,3333333333333;363,432;355,1746544338524;68,1837557987773;361,1692034343976
340;1624,0;363,936;355,25234954166115;75,4057852826082;361,23927232013386
341;1628,6666666666667;363,36;355,3300446494698;64,48018293150861;361,30934120587017
342;1633,3333333333333;362,496;355,40773975727853;50,2434332685455;361,3794100916064
343;1638,0;360,02399999999994;355,48543486508726;20,59857348384502;361,44947897734266
344;1642,6666666666667;359,44800000000004;355,5631299728959;15,092215127491919;361,51954786307897
345;1647,3333333333333;360,552;355,64082508070464;24,11963908791595;361,5896167488152
346;1652,0;361,368;355,71852018851337;31,916622140394992;361,65968563455147
347;1656,6666666666667;360,264;355,79621529632203;19,96110015841892;361,72975452028777
348;1661,3333333333333;363,96;355,87391040413075;65,38484495242453;361,799823406024
349;1666,0;361,992;355,9516055119395;36,48636557139218;361,86989229176027
350;1670,6666666666667;364,104;356,02930061974814;65,2007700814395;361,93996117749657
351;1675,3333333333333;363,552;356,10699572755686;55,42808861669686;362,0100300632328
352;1680,0;366,72;356,1846908353656;110,99273919443044;362,08009894896907
353;1684,6666666666667;365,016;356,2623859431743;76,62575905585668;362,15016783470537
354;1689,3333333333333;363,504;356,340081050983;51,321734708085486;362,2202367204416
355;1694,0;359,832;356,4177761587917;11,656924437875142;362,29030560617787
356;1698,6666666666667;359,76;356,4954712666004;10,657147851191418;362,3603744919142
357;1703,3333333333333;358,32;356,5731663744091;3,0514277154950813;362,4304433776504
358;1708,0;359,232;356,6508614822178;6,662276047979004;362,50051226338667
359;1712,6666666666667;363,024;356,7285565900265;39,63260772817843;362,570581149123
360;1717,3333333333333;366,264;356,8062516978352;89,44900294710146;362,6406500348592
361;1722,0;364,656;356,8839468056439;60,4048108559007;362,71071892059547
362;1726,6666666666667;363,384;356,96164191345264;41,24668339184048;362,7807878063318
363;1731,3333333333333;364,032;357,0393370212613;48,89733553422249;362,850856692068
364;1736,0;363,672;357,11703212907;42,96760378892457;362,92092557780427
365;1740,6666666666667;362,376;357,19472723687875;26,845587445861888;362,9909944635406
366;1745,3333333333333;364,056;357,2724223446874;46,01692580565598;363,0610633492768
367;1750,0;364,44;357,35011745249614;50,26643453739985;363,13113223501307
