;L, μμ;hn50,naco3,53,800;Result;fail;Predict
0;19,433333333333334;566,52;563,8839326175788;6,948851244664822;594,4190194123553
1;20,316666666666663;578,712;564,4497756357575;203,41104381599115;595,0345825315188
2;21,2;574,2719999999999;565,0156186539361;85,68059562375771;595,6501456506822
3;22,08333333333333;568,032;565,5814616721148;6,0051380964348;596,2657087698457
4;22,966666666666665;579,0;566,1473046902935;165,19177672415194;596,8812718890091
5;23,85;575,328;566,7131477084721;74,2156800048432;597,4968350081726
6;24,73333333333333;570,504;567,2789907266507;10,400684813189075;598,1123981273361
7;25,616666666666667;584,424;567,8448337448294;274,86875371658584;598,7279612464995
8;26,5;583,896;568,410676763008;239,79523575412182;599,3435243656629
9;27,383333333333333;575,352;568,9765197811867;40,64674802047997;599,9590874848265
10;28,266666666666666;582,648;569,5423627993654;171,75772643465874;600,5746506039899
11;29,15;587,496;570,108205817544;302,3353865314504;601,1902137231533
12;30,03333333333333;578,328;570,6740488357226;58,58296842514296;601,8057768423167
13;30,916666666666668;581,64;571,2398918539013;108,1622494505477;602,4213399614803
14;31,8;583,0079999999999;571,8057348720799;125,49074399621219;603,0369030806437
15;32,68333333333333;579,504;572,3715778902585;50,87144515152895;603,6524661998071
16;33,56666666666667;588,6959999999999;572,9374209084373;248,33281498503513;604,2680293189705
17;34,45;598,464;573,5032639266159;623,0383453251417;604,8835924381341
18;35,333333333333336;600,072;574,0691069447945;676,1504472404547;605,4991555572975
19;36,21666666666667;603,528;574,6349499629732;834,8083404421342;606,1147186764609
20;37,1;613,104;575,2007929811518;1436,653102313664;606,7302817956244
21;37,98333333333333;609,264;575,7666359993304;1122,0733949933533;607,3458449147878
22;38,86666666666667;615,72;576,3324790175092;1551,3768091461575;607,9614080339513
23;39,75;622,824;576,8983220356878;2109,167896481709;608,5769711531148
24;40,63333333333333;623,9039999999999;577,4641650538664;2156,658269824121;609,1925342722782
25;41,516666666666666;624,72;578,0300080720451;2179,9553462324943;609,8080973914416
26;42,4;632,664;578,5958510902237;2923,364726529739;610,4236605106051
27;43,28333333333333;626,16;579,1616941084023;2208,8407566801798;611,0392236297686
28;44,16666666666666;630,744;579,7275371265811;2602,679484114935;611,654786748932
29;45,05;634,536;580,2933801447597;2942,2618087601054;612,2703498680954
