;L, μμ;vt18u,nacro+tib2,200,2000.csv;Result;fail;Predict
240;866,6666666666666;416,4;454,67445436621415;1464,9338570314112;444,3540302018578
241;870,0;450,744;454,71293440601784;15,752440319271935;444,40371654993504
242;873,3333333333334;499,296;454,7514144458215;1984,220102193525;444,4534028980122
243;876,6666666666666;554,208;454,7898944856252;9883,959704067353;444,5030892460894
244;880,0;591,216;454,8283745254289;18601,58438259188;444,55277559416663
245;883,3333333333334;540,96;454,8668545652326;7412,0296908520195;444,6024619422438
246;886,6666666666666;572,832;454,9053346050363;13906,698411175734;444,652148290321
247;890,0;573,216;454,94381464483996;13988,309828685335;444,70183463839817
248;893,3333333333334;556,8;454,98229468464365;10366,845115684735;444,7515209864754
249;896,6666666666666;513,264;455,02077472444734;3392,273290498778;444,80120733455254
250;900,0;478,992;455,059254764251;572,7762945192662;444,85089368262976
251;903,3333333333334;452,136;455,0977348040547;8,771873049548848;444,900580030707
252;906,6666666666666;424,152;455,1362148438584;960,0215694903759;444,95026637878414
253;910,0;452,4;455,17469488366214;7,69893169742099;444,99995272686135
254;913,3333333333334;437,424;455,21317492346583;316,45474445766627;445,0496390749385
255;916,6666666666666;439,008;455,2516549632695;263,856326565751;445,0993254230157
256;920,0;430,176;455,2901350030732;630,7197769525873;445,14901177109294
257;923,3333333333334;442,56;455,3286150428769;163,03753011318196;445,1986981191701
258;926,6666666666666;373,656;455,3670950826806;6676,703059610865;445,2483844672473
259;930,0;428,688;455,40557512248427;713,8288204255907;445,2980708153245
260;933,3333333333334;475,032;455,44405516228795;383,68758296524936;445,3477571634017
261;936,6666666666666;469,056;455,48253520209164;184,238946620057;445,3974435114789
262;940,0;435,12;455,5210152418953;416,20142290004526;445,44712985955607
263;943,3333333333334;495,456;455,559495281699;1591,7310887374142;445,4968162076333
264;946,6666666666666;439,728;455,5979753215027;251,8561167051045;445,54650255571045
265;950,0;407,856;455,63645536130645;2282,9719145337986;445,59618890378766
266;953,3333333333334;447,744;455,67493540111013;62,899736336581505;445,6458752518648
267;956,6666666666666;455,328;455,7134154409138;0,14854506209481427;445,69556159994204
268;960,0;443,208;455,7518954807175;157,34931383116444;445,74524794801926
269;963,3333333333334;488,304;455,7903755205212;1057,1357767925617;445,7949342960964
270;966,6666666666666;461,016;455,8288555603249;26,906467438052694;445,84462064417363
271;970,0;444,336;455,86733560012857;132,97170072279224;445,8943069922508
272;973,3333333333334;460,824;455,90581563993226;24,188537399615075;445,943993340328
273;976,6666666666666;438,456;455,94429567973594;305,8404857818703;445,9936796884052
274;980,0;450,84;455,98277571953963;26,44814210148663;446,0433660364824
275;983,3333333333334;472,8;456,0212557593433;281,5262582933701;446,0930523845596
276;986,6666666666666;486,984;456,059735799147;956,3101163641569;446,14273873263676
277;990,0;487,8;456,09821583895075;1005,0031189937538;446,192425080714
278;993,3333333333334;507,576;456,13669587875444;2646,002008477993;446,2421114287912
279;996,6666666666666;491,28;456,1751759185581;1232,3486737889796;446,29179777686835
280;1000,0;495,576;456,2136559583618;1549,3941284522912;446,34148412494557
281;1003,3333333333334;459,768;456,2521359981655;12,361299679395513;446,3911704730227
282;1006,6666666666666;421,752;456,2906160379692;1192,9159978182618;446,44085682109994
283;1010,0;437,688;456,3290960777729;347,4904629807597;446,49054316917716
284;1013,3333333333334;434,976;456,36757611757656;457,59952879407194;446,5402295172543
285;1016,6666666666666;421,44;456,40605615738025;1222,6250832010694;446,58991586533153
286;1020,0;441,96;456,44453619718394;209,80178884753226;446,6396022134087
287;1023,3333333333334;449,448;456,4830162369876;49,49145345467979;446,6892885614859
288;1026,6666666666667;458,112;456,5214962767913;2,529702093540777;446,73897490956307
289;1030,0;440,952;456,55997631659505;243,6089246993922;446,7886612576403
290;1033,3333333333333;447,288;456,59845635639874;86,68459756440554;446,8383476057175
291;1036,6666666666667;430,848;456,63693639620243;665,0692404473737;446,88803395379466
292;1040,0;446,928;456,6754164360061;95,01212717692223;446,9377203018719
293;1043,3333333333333;457,584;456,7138964758098;0,7570801428082043;446,98740664994904
294;1046,6666666666667;538,464;456,7523765156135;6676,7894124541535;447,03709299802625
295;1050,0;533,856;456,7908565554172;5939,036334134125;447,08677934610347
296;1053,3333333333333;506,352;456,82933659522087;2452,494190703048;447,13646569418063
297;1056,6666666666667;479,16;456,86781663502455;496,9414391776891;447,18615204225785
298;1060,0;429,288;456,90629667482824;762,770311218828;447,235838390335
299;1063,3333333333333;339,504;456,9447767146319;13792,336035336028;447,2855247384122
300;1066,6666666666667;311,496;456,9832567544356;21166,54187793108;447,33521108648944
301;1070,0;303,0;457,02173679423936;23722,695405113947;447,3848974345666
302;1073,3333333333333;296,28;457,06021683404305;25850,27812520191;447,4345837826438
303;1076,6666666666667;298,848;457,09869687384673;25043,28306105812;447,484270130721
304;1080,0;306,72;457,1371769136504;22625,327110672402;447,5339564787982
305;1083,3333333333333;364,68;457,1756569534541;8555,446555251063;447,58364282687535
306;1086,6666666666667;393,744;457,2141369932578;4028,4582899429083;447,63332917495256
307;1090,0;444,36;457,2526170330615;166,21957396118674;447,6830155230298
308;1093,3333333333333;440,712;457,29109707286517;274,86645975148684;447,73270187110694
309;1096,6666666666667;441,288;457,32957711266886;257,332196261701;447,78238821918416
310;1100,0;407,712;457,36805715247255;2465,7240119296207;447,8320745672613
311;1103,3333333333333;444,72;457,40653719227623;160,9482259310074;447,88176091533853
312;1106,6666666666667;455,496;457,4450172320799;3,7986681709445462;447,93144726341575
313;1110,0;472,0079999999999;457,48349727188366;210,9611794990567;447,9811336114929
314;1113,3333333333333;502,536;457,52197731168735;2026,262238583926;448,0308199595701
315;1116,6666666666667;507,768;457,56045735149104;2520,7973388018436;448,0805063076473
316;1120,0;489,432;457,5989373912947;1013,3438750497509;448,1301926557245
317;1123,3333333333333;458,232;457,6374174310984;0,35352843124164335;448,1798790038017
318;1126,6666666666667;453,84;457,6758974709021;14,714109407273321;448,2295653518789
319;1130,0;436,992;457,7143775107058;429,41692969620425;448,2792516999561
320;1133,3333333333333;435,36;457,7528575505095;501,4400692774086;448,32893804803325
321;1136,6666666666667;455,424;457,79133759031316;5,604287266509833;448,37862439611047
322;1140,0;430,776;457,82981763011685;731,9090483636207;448,4283107441877
323;1143,3333333333333;458,232;457,86829766992054;0,1322793849052509;448,47799709226484
324;1146,6666666666667;414,432;457,9067777097242;1890,0562969099328;448,52768344034206
325;1150,0;444,528;457,94525774952797;180,02280551726778;448,5773697884192
326;1153,3333333333333;405,12;457,98373778933166;2794,574773059211;448,62705613649644
327;1156,6666666666667;426,888;458,02221782913534;969,3395198320505;448,6767424845736
328;1160,0;395,904;458,06069786893903;3863,45508997057;448,7264288326508
329;1163,3333333333333;413,73599999999993;458,0991779087427;1968,0915541627637;448,776115180728
330;1166,6666666666667;372,072;458,1376579485464;7407,297478116188;448,8258015288052
331;1170,0;371,16;458,1761379883501;7571,80827040758;448,8754878768824
332;1173,3333333333333;377,592;458,2146180281538;6500,00653771359;448,92517422495956
333;1176,6666666666667;418,896;458,25309806795747;1548,98116833082;448,9748605730368
334;1180,0;443,712;458,29157810776115;212,56409780030864;449,024546921114
335;1183,3333333333333;501,888;458,33005814756484;1897,2942984201204;449,07423326919115
336;1186,6666666666667;567,888;458,36853818736853;11994,512515728451;449,12391961726837
337;1190,0;572,232;458,4070182271723;12956,126475584557;449,17360596534553
338;1193,3333333333333;580,512;458,44549826697596;14900,230845338347;449,22329231342275
339;1196,6666666666667;542,616;458,48397830677965;7078,197074188498;449,2729786614999
340;1200,0;530,928;458,52245834658333;5242,562462124655;449,3226650095771
341;1203,3333333333333;519,3359999999999;458,560938386387;3693,6081141384416;449,37235135765434
342;1206,6666666666667;470,256;458,5994184261907;135,8758939868696;449,4220377057315
343;1210,0;449,352;458,6378984659944;86,22791032075754;449,4717240538087
344;1213,3333333333333;483,528;458,6763785057981;617,6030908910797;449,5214104018859
345;1216,6666666666667;459,768;458,71485854560177;1,109106922971958;449,5710967499631
346;1220,0;465,216;458,75333858540546;41,765992559689224;449,6207830980403
347;1223,3333333333333;560,064;458,79181862520915;10256,054720408529;449,67046944611747
348;1226,6666666666667;589,1519999999999;458,83029866501283;16983,745838845578;449,7201557941947
349;1230,0;576,024;458,8687787048166;13725,345876723399;449,76984214227184
350;1233,3333333333333;574,1999999999999;458,90725874462026;13292,416186179924;449,81952849034906
351;1236,6666666666667;540,792;458,94573878442395;6698,8104749683125;449,8692148384263
352;1240,0;517,68;458,98421882422764;3445,194727834147;449,91890118650343
353;1243,3333333333333;457,56;459,0226988640313;2,1394879668385265;449,96858753458065
354;1256,6666666666667;482,328;459,1766190232461;535,9864411308023;450,1673329268894
355;1260,0;525,24;459,21509906304976;4359,287543734094;450,2170192749666
356;1263,3333333333333;506,88;459,25357910285345;2268,275967472157;450,2667056230438
357;1266,6666666666667;570,576;459,29205914265714;12384,11549274059;450,316391971121
358;1270,0;601,2719999999999;459,3305391824608;20147,37829901699;450,36607831919815
359;1273,3333333333333;567,576;459,36901922226457;11708,75068903321;450,41576466727537
360;1276,6666666666667;558,528;459,40749926206826;9824,873666538331;450,4654510153526
361;1280,0;650,3280000000001;459,44597930187194;36435,94582580062;450,51513736342974
362;1283,3333333333333;599,184;459,48445934167563;19515,961660146815;450,56482371150696
363;1286,6666666666667;539,64;459,5229393814793;6418,743402151716;450,6145100595841
364;1290,0;606,72;459,561419421283;21655,64783794275;450,66419640766134
365;1293,3333333333333;592,1999999999999;459,5998994610867;17582,7866629299;450,71388275573855
366;1296,6666666666667;480,672;459,6383795008904;442,4131913005655;450,7635691038157
367;1300,0;426,096;459,67685954069407;1127,6741274918236;450,8132554518929
368;1303,3333333333333;507,216;459,71533958049775;2256,312740288868;450,8629417999701
369;1306,6666666666667;560,976;459,75381962030144;10245,929800820231;450,9126281480473
370;1310,0;537,072;459,7922996601052;5972,152084623939;450,9623144961245
371;1313,3333333333333;581,376;459,8307796999089;14773,240577797678;451,0120008442017
372;1316,6666666666667;594,9359999999999;459,86925973971256;18243,024324539932;451,0616871922789
