;L, μμ;vt41,nacro+tib2,200,2000.csv;Result;fail;Predict
110;416,6666666666667;341,016;352,28351604014205;126,95691771485787;361,4003502752834
111;420,0;340,128;352,32071514034993;148,6623024937188;361,43575640765005
112;423,3333333333333;339,144;352,3579142405579;174,60752955681806;361,4711625400166
113;426,6666666666667;339,192;352,39511334076576;174,32220188910662;361,50656867238325
114;430,0;338,73599999999993;352,43231244097365;187,58897448077133;361,5419748047498
115;433,3333333333333;339,192;352,46951154118153;176,2923127262086;361,57738093711646
116;436,6666666666667;339,96;352,5067106413894;157,41994791875499;361,6127870694831
117;440,0;340,512;352,5439097415973;144,7668520299441;361,64819320184967
118;443,3333333333333;340,08;352,58110884180525;156,2777222746617;361,6835993342163
119;446,6666666666667;340,824;352,61830794201313;139,10569983103375;361,71900546658287
120;450,0;340,032;352,655507042221;159,3529300450041;361,7544115989495
121;453,3333333333333;340,056;352,6927061424289;159,6863421301008;361,7898177313161
122;456,6666666666667;339,09599999999995;352,7299052426368;185,88337216520037;361,8252238636827
123;460,0;332,472;352,7671043428447;411,8912602869536;361,86062999604934
124;463,3333333333333;311,184;352,8043034430526;1732,2496586917755;361,8960361284159
125;466,6666666666667;306,648;352,8415025432605;2133,8396772142123;361,93144226078255
126;470,0;306,192;352,8787016434684;2179,6481103462334;361,9668483931491
127;473,3333333333333;306,264;352,9159007436763;2176,399842997822;362,00225452551575
128;476,6666666666667;310,368;352,95309984388416;1813,4907287135832;362,0376606578823
129;480,0;329,80799999999994;352,99029894409205;537,4189843332542;362,07306679024896
130;483,3333333333333;333,0;353,0274980443;401,10067791443987;362,1084729226156
131;486,6666666666667;332,904;353,0646971445079;406,4537093525681;362,14387905498216
132;490,0;332,37600000000003;353,10189624471576;429,5627751467215;362,1792851873488
133;493,3333333333333;334,704;353,13909534492365;339,85274037642523;362,21469131971537
134;496,6666666666667;334,416;353,17629444513153;351,9486476680331;362,250097452082
135;500,0;335,496;353,2134935453394;313,9095775291446;362,28550358444863
136;503,3333333333333;335,784;353,25069264554736;305,0853519740185;362,3209097168152
137;506,6666666666667;336,16799999999995;353,28789174575525;293,09069338638034;362,35631584918184
138;510,0;335,44800000000004;353,32509084596313;319,5903771148175;362,3917219815484
139;513,3333333333334;337,464;353,362289946171;252,7556232125225;362,42712811391505
140;516,6666666666666;339,528;353,3994890463789;192,41820836380936;362,4625342462816
141;520,0;341,256;353,4366881465868;148,3691637244006;362,49794037864825
142;523,3333333333334;342,23999999999995;353,47388724679473;126,20022267369839;362,5333465110149
143;526,6666666666666;343,53599999999994;353,5110863470026;99,50234763015914;362,56875264338146
144;530,0;343,896;353,5482854472105;93,16661435443137;362,6041587757481
145;533,3333333333334;343,704;353,5854845474184;97,64373686086824;362,63956490811466
146;536,6666666666666;343,656;353,6226836476263;99,33478293186087;362,6749710404813
147;540,0;344,52000000000004;353,65988274783416;83,53745664415581;362,71037717284787
148;543,3333333333334;345,768;353,69708184804205;62,87033895295031;362,7457833052145
149;546,6666666666666;346,392;353,73428094825;53,909089523034815;362,78118943758113
150;550,0;347,87999999999994;353,7714800484579;34,709537161377924;362,8165955699477
151;553,3333333333334;347,568;353,80867914866576;38,9460762365918;362,85200170231434
152;556,6666666666666;348,528;353,84587824887365;28,279829069843224;362,8874078346809
153;560,0;347,87999999999994;353,88307734908153;36,03693765905649;362,92281396704755
154;563,3333333333334;349,128;353,9202764492894;22,965913566414123;362,9582200994141
155;566,6666666666666;348,09599999999995;353,95747554949736;34,356895617356;362,99362623178075
156;570,0;348,336;353,99467464970525;32,02059879121664;363,0290323641474
157;573,3333333333334;346,44;354,03187374991313;57,63654703462011;363,06443849651396
158;576,6666666666666;347,976;354,069072850121;37,12553675688187;363,0998446288806
159;580,0;346,584;354,1062719503289;56,584575294704955;363,13525076124716
160;583,3333333333334;347,496;354,1434710505368;44,188871367724936;363,1706568936138
161;586,6666666666666;348,48;354,18067015074473;32,497640167591754;363,20606302598037
162;590,0;349,75199999999995;354,2178692509526;19,943988166604512;363,241469158347
163;593,3333333333334;348,456;354,2550683511605;33,629193741431195;363,27687529071363
164;596,6666666666666;350,784;354,2922674513684;12,307940510330907;363,3122814230802
165;600,0;351,456;354,3294665515763;8,256810023027548;363,34768755544684
166;603,3333333333334;352,344;354,36666565178416;4,091176338907466;363,3830936878134
167;606,6666666666666;352,272;354,4038647519921;4,544847320786387;363,41849982018005
168;610,0;353,352;354,4410638522;1,186060074168732;363,4539059525467
169;613,3333333333334;352,056;354,4782629524079;5,8673578106077935;363,48931208491325
170;616,6666666666666;352,008;354,51546205261576;6,287365945308134;363,5247182172799
171;620,0;350,016;354,55266115282365;20,581294415538995;363,56012434964646
172;623,3333333333334;350,568;354,58986025303153;16,175359894914987;363,5955304820131
173;626,6666666666666;349,824;354,6270593532395;23,069379150741078;363,63093661437966
174;630,0;349,272;354,66425845344736;29,076451228774605;363,6663427467463
175;633,3333333333334;347,66400000000004;354,70145755365525;49,52580881949866;363,7017488791129
176;636,6666666666666;348,48;354,73865665386313;39,170783110945024;363,7371550114795
177;640,0;347,30400000000003;354,775855754071;55,82862840964371;363,77256114384613
178;643,3333333333334;347,80799999999994;354,8130548542789;49,07079351145732;363,8079672762127
179;646,6666666666666;347,59200000000004;354,85025395448685;52,68225046782333;363,84337340857934
180;650,0;347,87999999999994;354,88745305469473;49,10439831375138;363,8787795409459
181;653,3333333333334;349,56;354,9246521549026;28,77949274310127;363,91418567331255
182;656,6666666666666;351,48;354,9618512551105;12,123288162714456;363,9495918056792
183;660,0;352,344;354,9990503553184;7,049292389276332;363,98499793804575
184;663,3333333333334;353,76;355,0362494555263;1,6288126727311347;364,0204040704124
185;666,6666666666666;355,344;355,07344855573416;0,07319808399432874;364,05581020277896
186;670,0;353,76;355,1106476559421;1,8242490905019209;364,0912163351456
187;673,3333333333334;354,048;355,14784675615;1,2096628870136479;364,12662246751216
188;676,6666666666666;352,392;355,1850458563579;7,801105155717913;364,1620285998788
189;680,0;352,632;355,22224495656576;6,709368935014329;364,1974347322454
190;683,3333333333334;353,208;355,25944405677365;4,208422718071803;364,232840864612
191;686,6666666666666;344,496;355,29664315698153;116,6538926044524;364,26824699697863
192;690,0;316,92;355,3338422571895;1475,6232769602345;364,3036531293452
193;693,3333333333334;311,44800000000004;355,37104135739736;1929,2335620836357;364,33905926171184
194;696,6666666666666;311,784;355,40824045760525;1903,074355502963;364,37446539407847
195;700,0;298,68;355,44543955781313;3222,315128191735;364,40987152644504
196;703,3333333333334;306,288;355,482638658021;2420,112472693255;364,4452776588117
197;706,6666666666666;331,488;355,5198377582289;577,5292260378363;364,48068379117825
198;710,0;336,456;355,55703685843685;364,8496090673622;364,5160899235449
199;713,3333333333334;332,208;355,59423595864473;546,9160323134066;364,55149605591146
200;716,6666666666666;340,32;355,6314350588526;234,44004356146124;364,5869021882781
201;720,0;338,59200000000004;355,6686341590605;291,61143420239057;364,6223083206447
202;723,3333333333334;336,48;355,7058332592684;369,6326645131898;364,6577144530113
203;726,6666666666666;334,512;355,7430323594763;450,7567350491287;364,6931205853779
204;730,0;334,75199999999995;355,7802314596842;442,186518322055;364,7285267177445
205;733,3333333333334;336,31199999999995;355,8174305598921;380,4618213267745;364,76393285011113
206;736,6666666666666;338,016;355,8546296601;318,2167081501983;364,7993389824777
207;740,0;339,6;355,8918287603079;265,42368435519404;364,83474511484434
208;743,3333333333334;341,30400000000003;355,92902786051576;213,89143992086127;364,87015124721097
209;746,6666666666666;342,6;355,96622696072365;178,65602316557505;364,90555737957754
210;750,0;343,53599999999994;356,0034260609316;155,4367125847975;364,9409635119442
211;753,3333333333334;344,496;356,0406251611395;133,27837011121505;364,97636964431075
212;756,6666666666666;346,128;356,07782426134736;98,99900283169681;365,0117757766774
213;760,0;348,192;356,11502336155525;62,77429918775006;365,04718190904396
214;763,3333333333334;350,616;356,15222246176313;30,649759146130783;365,0825880414106
215;773,3333333333334;351,744;356,26381976238685;20,42877068446242;365,1888064385104
216;776,6666666666666;351,984;356,30101886259473;18,63665185999887;365,224212570877
217;780,0;352,60799999999995;356,3382179628026;13,914526050015697;365,25961870324363
218;783,3333333333334;353,208;356,3754170630105;10,032530851049906;365,29502483561026
219;786,6666666666666;352,656;356,4126161632184;14,112164997753599;365,33043096797684
220;790,0;355,032;356,44981526342633;2,0102001212047256;365,36583710034347
221;793,3333333333334;357,768;356,4870143636342;1,6409242005753806;365,40124323271004
222;796,6666666666666;359,064;356,5242134638421;6,450515649249041;365,4366493650767
223;800,0;359,66400000000004;356,56141256405;9,626048797715145;365,47205549744325
224;803,3333333333334;360,528;356,5986116642579;15,440092693066434;365,5074616298099
225;806,6666666666666;359,80799999999994;356,63581076446576;10,062784546038904;365,5428677621765
226;810,0;358,392;356,67300986467365;2,954927085349306;365,5782738945431
227;813,3333333333334;359,088;356,7102089648816;5,653890206689597;365,6136800269097
228;816,6666666666666;357,768;356,7474080650895;1,041607897604356;365,6490861592763
229;820,0;358,584;356,78460716529736;3,2378145735792168;365,6844922916429
230;823,3333333333334;358,56;356,82180626550524;3,021317458636831;365,7198984240095
231;826,6666666666666;358,224;356,85900536571313;1,8632103516319156;365,75530455637613
232;830,0;356,496;356,896204465921;0,1601636145431413;365,79071068874276
233;833,3333333333334;357,36;356,93340356612896;0,18198451739150107;365,82611682110934
234;836,6666666666666;357,23999999999995;356,97060266633684;0,07257492338479166;365,86152295347597
235;840,0;357,816;357,00780176654473;0,6531843845601764;365,89692908584254
236;843,3333333333334;357,888;357,0450008667526;0,7106475386558011;365,9323352182092
237;846,6666666666666;359,80799999999994;357,0821999669605;7,429985820117778;365,96774135057575
238;850,0;360,312;357,1193990671684;10,192700716317356;366,0031474829424
239;853,3333333333334;360,432;357,15659816737633;10,7282571651546;366,038553615309
240;856,6666666666666;361,512;357,1937972675842;18,646874838243146;366,0739597476756
241;860,0;361,296;357,2309963677921;16,52425452986334;366,1093658800422
242;863,3333333333334;361,392;357,268195468;17,00576381814381;366,1447720124088
243;866,6666666666666;362,208;357,3053945682079;24,035540019837928;366,1801781447754
244;870,0;363,192;357,34259366841576;34,21555443197789;366,21558427714206
245;873,3333333333334;363,072;357,3797927686237;32,40122316493265;366,25099040950863
246;876,6666666666666;365,256;357,4169918688316;61,450048480524046;366,28639654187526
247;880,0;363,816;357,4541909690395;40,472614146410585;366,32180267424184
248;883,3333333333334;366,528;357,49139006924736;81,66031904057762;366,35720880660847
249;886,6666666666666;366,84;357,52858916945524;86,7023716551857;366,39261493897504
250;890,0;366,936;357,56578826966313;87,80086787134228;366,4280210713417
251;893,3333333333334;365,664;357,6029873698711;64,97992462309787;366,4634272037083
252;896,6666666666666;366,504;357,64018647007896;78,56719029321165;366,4988333360749
253;900,0;362,568;357,67738557028684;23,918109500118373;366,5342394684415
254;903,3333333333334;361,176;357,71458467049473;11,98139608333399;366,5696456008081
255;906,6666666666666;359,928;357,7517837707026;4,735917076657312;366,6050517331747
256;910,0;360,16799999999995;357,7889828709105;5,659722500500998;366,6404578655413
257;913,3333333333334;360,12;357,82618197111844;5,261601149622086;366,6758639979079
258;916,6666666666666;360,048;357,86338107132633;4,772559863519301;366,71127013027456
259;920,0;360,96;357,9005801715342;9,360049686809482;366,74667626264113
260;923,3333333333334;363,072;357,9377792717421;26,36022248647309;366,78208239500776
261;926,6666666666666;364,68;357,97497837195;44,95731503261853;366,81748852737434
262;930,0;342,96;358,0121774721579;226,5680466533376;366,85289465974097
263;933,3333333333334;334,176;358,04937657236576;569,9381089659829;366,88830079210754
264;936,6666666666666;335,30400000000003;358,0865756725737;519,0457542765456;366,9237069244742
265;940,0;393,696;358,1237747727816;1265,3832076159558;366,9591130568408
266;943,3333333333334;379,656;358,1609738729895;462,03614820086545;366,9945191892074
267;946,6666666666666;395,64;358,19817297319736;1401,8904111050076;367,029925321574
268;950,0;403,32;358,23537207340524;2032,623675279487;367,0653314539406
269;953,3333333333334;399,624;358,27257117361313;1709,940665983741;367,1007375863072
270;956,6666666666666;338,16;358,3097702738211;406,01324208776236;367,1361437186738
271;960,0;349,464;358,34696937402896;78,90714489993645;367,1715498510404
272;963,3333333333334;352,67999999999995;358,38416847423684;32,53753798247806;367,20695598340706
273;966,6666666666666;352,728;358,42136757444473;32,41443433773857;367,24236211577363
274;970,0;352,44;358,4585666746526;36,223144817239074;367,27776824814026
275;973,3333333333334;352,776;358,4957657748605;32,71572051926543;367,31317438050684
276;976,6666666666666;352,944;358,53296487506844;31,23652837474864;367,34858051287347
277;980,0;354,816;358,57016397527633;14,09374715326277;367,3839866452401
278;983,3333333333334;355,704;358,6073630754842;8,429517148085118;367,4193927776067
279;986,6666666666666;358,584;358,6445621756921;0,003667777124560571;367,4547989099733
280;990,0;359,52000000000004;358,6817612759;0,7026441585808822;367,4902050423399
281;993,3333333333334;360,624;358,7189603761079;3,629175968599147;367,5256111747065
282;996,6666666666666;361,056;358,7561594763158;5,289266434379867;367,5610173070731
283;1000,0;361,416;358,7933585765237;6,87824803613377;367,5964234394397
284;1003,3333333333334;361,2;358,8305576767316;5,614256923295561;367,63182957180635
285;1006,6666666666666;361,944;358,8677567769395;9,463272367425924;367,6672357041729
286;1010,0;362,496;358,90495587714736;12,89559789227436;367,70264183653956
287;1023,3333333333334;363,408;359,05375227797896;18,959473224725567;367,84426636600597
288;1026,6666666666667;363,672;359,09095137818684;20,98600647541645;367,8796724983726
289;1030,0;364,176;359,12815047839473;25,480784792770432;367,9150786307392
290;1033,3333333333333;364,152;359,1653495786026;24,86668242522258;367,9504847631058
291;1036,6666666666667;366,096;359,20254867881056;47,51967111760851;367,9858908954724
292;1040,0;367,488;359,23974777901844;68,03366470092716;368,021297027839
293;1043,3333333333333;370,368;359,27694687922633;123,01145932782326;368,0567031602056
294;1046,6666666666667;370,32;359,3141459794342;121,12882272200389;368,0921092925722
295;1050,0;372,288;359,3513450796421;167,35704052842053;368,12751542493885
296;1053,3333333333333;370,92;359,38854417985;132,97447333207197;368,1629215573054
297;1056,6666666666667;371,616;359,42574328005793;148,60235889809246;368,19832768967206
298;1060,0;370,92;359,4629423802658;131,2641693019095;368,23373382203863
299;1063,3333333333333;372,216;359,5001414804737;161,69305788860976;368,26913995440526
300;1066,6666666666667;372,312;359,5373405806816;163,19192327958095;368,3045460867719
301;1070,0;371,496;359,5745396808895;142,12121614012642;368,33995221913847
302;1073,3333333333333;371,016;359,61173878109736;130,0571739489672;368,3753583515051
303;1076,6666666666667;370,968;359,6489378813053;128,12116724686973;368,4107644838717
304;1080,0;372,048;359,6861369815132;152,81565728783195;368,4461706162383
305;1083,3333333333333;370,968;359,7233360817211;126,44246663504441;368,4815767486049
306;1086,6666666666667;373,584;359,76053518192896;191,08817957644794;368,5169828809715
307;1090,0;372,12;359,79773428213684;151,83823242162572;368,55238901333814
308;1093,3333333333333;372,336;359,83493338234473;156,2766665790553;368,5877951457047
309;1096,6666666666667;371,712;359,8721324825526;140,18246283070545;368,62320127807135
310;1100,0;372,504;359,90933158276056;158,62567254020917;368,6586074104379
311;1103,3333333333333;371,064;359,94653068296844;123,59812401513858;368,69401354280456
312;1106,6666666666667;372,24;359,98372978317633;150,21615962779916;368,72941967517113
313;1110,0;372,144;360,0209288833842;146,96885329852404;368,76482580753776
314;1113,3333333333333;370,608;360,0581279835921;111,29979956258656;368,8002319399044
315;1116,6666666666667;371,064;360,0953270838;120,31178554258017;368,83563807227097
316;1120,0;370,968;360,13252618400793;117,40749281705016;368,8710442046376
317;1123,3333333333333;370,08;360,1697252842158;98,21354494231099;368,9064503370042
318;1126,6666666666667;369,768;360,2069243844237;91,41416692676718;368,9418564693708
319;1130,0;371,088;360,2441234846316;117,58965788055909;368,9772626017374
320;1133,3333333333333;368,28;360,2813225848395;63,97884039179866;369,012668734104
321;1136,6666666666667;368,256;360,31852168504736;63,00356200034299;369,04807486647064
322;1140,0;367,776;360,3557207852553;55,060543624772365;369,0834809988372
323;1143,3333333333333;367,392;360,3929198854632;48,9871224497046;369,11888713120385
324;1146,6666666666667;366,072;360,4301189856711;31,830821379845244;369,1542932635704
325;1150,0;367,728;360,46731808587896;52,71750185804453;369,18969939593705
326;1153,3333333333333;366,984;360,50451718608684;41,9836975357957;369,22510552830363
327;1156,6666666666667;367,92;360,54171628629473;54,43907055992867;369,26051166067026
328;1160,0;368,136;360,5789153865027;57,109527855558426;369,2959177930369
329;1163,3333333333333;368,112;360,61611448671056;56,188299628342875;369,33132392540347
330;1166,6666666666667;368,424;360,65331358691844;60,38356733044997;369,3667300577701
331;1170,0;370,008;360,69051268712633;86,81556982556147;369,4021361901367
332;1173,3333333333333;369,72;360,7277117873342;80,86124729964851;369,4375423225033
333;1176,6666666666667;346,776;360,7649108875421;195,68962781959362;369,47294845486994
334;1180,0;319,2;360,80210998775004;1730,7355554328528;369,5083545872365
335;1183,3333333333333;308,472;360,83930908795793;2742,335061113723;369,54376071960314
336;1186,6666666666667;305,184;360,8765081881658;3101,6554682889137;369,5791668519697
337;1190,0;302,664;360,9137072883737;3393,0283991812175;369,61457298433635
338;1193,3333333333333;322,53599999999994;360,9509063885816;1475,7050328434907;369,6499791167029
339;1196,6666666666667;346,464;360,9881054887895;210,9496402494845;369,68538524906955
340;1200,0;354,16799999999995;361,0253045889974;47,022626226285695;369,7207913814362
341;1203,3333333333333;352,32;361,0625036892053;76,43137075576841;369,75619751380276
342;1206,6666666666667;352,632;361,0997027894132;71,70199052983577;369,7916036461694
343;1210,0;352,944;361,1369018896211;67,12364137295626;369,82700977853597
344;1213,3333333333333;354,6;361,17410098982896;43,21880382446978;369,8624159109026
345;1216,6666666666667;355,44;361,21130009003684;33,307904729259306;369,89782204326923
346;1220,0;357,48;361,24849919024473;14,201586146875043;369,9332281756358
347;1223,3333333333333;356,66400000000004;361,2856982904527;21,36009508797274;369,96863430800244
348;1226,6666666666667;357,744;361,32289739066056;12,808506532876745;370,004040440369
349;1230,0;357,744;361,36009649086844;13,076153831270865;370,03944657273564
350;1233,3333333333333;357,816;361,39729559107633;12,825678110662938;370,0748527051022
351;1236,6666666666667;357,96;361,4344946912842;12,072113359762332;370,11025883746885
352;1240,0;361,032;361,4716937914921;0,1933306302767143;370,1456649698355
353;1243,3333333333333;362,16;361,50889289170004;0,42394046647876443;370,18107110220205
354;1246,6666666666667;364,992;361,54609199190793;11,874282000233194;370,2164772345687
355;1250,0;365,808;361,5832910921158;17,848165356355924;370,25188336693526
356;1253,3333333333333;367,872;361,6204901923237;39,081374875473145;370,2872894993019
357;1256,6666666666667;368,16;361,6576892925316;42,28004453645871;370,32269563166847
358;1260,0;369,384;361,6948883927395;59,12243730890881;370,3581017640351
359;1263,3333333333333;369,888;361,7320874929474;66,51890882269642;370,39350789640173
360;1266,6666666666667;371,52;361,7692865931553;95,07641194242062;370,4289140287683
361;1273,3333333333333;372,912;361,8436847935711;122,50760150886536;370,4997262935015
362;1276,6666666666667;373,704;361,88088389377896;139,7860744611836;370,53513242586814
363;1280,0;373,008;361,91808299398684;122,98625920025941;370,5705385582347
364;1283,3333333333333;373,488;361,9552820941948;133,0035822948802;370,60594469060135
365;1286,6666666666667;372,816;361,99248119440267;117,14855933511846;370,641350822968
366;1290,0;373,056;362,02968029461056;121,57972624545916;370,67675695533455
367;1293,3333333333333;372,84;362,06687939481844;116,0601275737869;370,7121630877012
368;1296,6666666666667;374,424;362,10407849502633;151,7804658887122;370,74756922006776
369;1300,0;374,904;362,1412775952342;162,88708318111046;370,7829753524344
