;L, μμ;hn50,uncoated,53,800;Result;fail;Predict
177;173,13333333333333;37,59;33,573116040988126;16,135356740166937;37,07907707251499
178;174,01666666666668;38,02;33,63138448461834;19,259946141848687;37,11677905371719
179;174,9;37,86;33,68965292824854;17,391794698865958;37,154481034919385
180;175,78333333333333;37,82;33,747921371878746;16,581824353601874;37,192183016121575
181;176,66666666666666;37,75;33,80618981550896;15,553638771295267;37,229884997323765
182;177,55;37,94;33,86445825913917;16,61004048149891;37,26758697852596
183;178,43333333333334;37,76;33,922726702769374;14,724666357639183;37,30528895972815
184;179,31666666666666;37,93;33,98099514639958;15,594639333759682;37,34299094093035
185;180,2;38,16;34,03926359002979;16,980468560454142;37,38069292213254
186;181,0833333333333;38,06;34,097532033659995;15,701152384270713;37,418394903334736
187;181,96666666666667;38,06;34,15580047729021;15,242773913127396;37,456096884536926
188;182,85;38,17;34,21406892092041;15,649390702427814;37,49379886573912
189;183,7333333333333;38,01;34,27233736455062;13,970121976434369;37,53150084694131
190;184,61666666666667;37,74;34,330605808180835;11,623968755210274;37,56920282814351
191;185,5;37,94;34,38887425181104;12,610494079450591;37,6069048093457
192;186,38333333333333;37,95;34,447142695441244;12,270009296100657;37,6446067905479
193;187,26666666666668;37,75;34,505411139071455;10,52735687646159;37,68230877175009
194;188,15;37,94;34,56367958270166;11,399539560265623;37,720010752952284
195;189,03333333333333;38,3;34,62194802633187;13,528066321003994;37,757712734154474
196;189,91666666666663;38,38;34,680216469962076;13,6883981691399;37,79541471535667
197;190,8;38,5;34,73848491359229;14,148995745272819;37,83311669655886
198;191,6833333333333;38,66;34,79675335722249;14,924674622931658;37,87081867776105
199;192,56666666666663;38,7;34,8550218008527;14,78385735191806;37,90852065896325
200;193,45;38,27;34,91329024448291;11,267500382783632;37,946222640165445
201;194,3333333333333;38,51;34,97155868811311;12,520566917667779;37,983924621367635
202;195,21666666666667;38,21;35,029827131743325;10,113499471995894;38,02162660256983
203;206,7;36,04;35,787316898936034;0,06384874956330215;38,51175235819834
204;207,5833333333333;35,19;35,84558534256624;0,429792141387695;38,54945433940053
205;208,46666666666667;36,31;35,90385378619645;0,16495474698696083;38,58715632060273
206;209,35;37,07;35,962122229826655;1,2273931536442648;38,62485830180492
207;210,2333333333333;38,41;36,02039067345686;5,710232733501948;38,66256028300712
208;211,11666666666667;41,25;36,07865911708707;26,742766527286676;38,700262264209314
209;212,0;42,38;36,13692756071728;38,975953482131494;38,737964245411504
210;212,88333333333333;41,9;36,19519600434749;32,54478862881286;38,775666226613694
211;213,76666666666668;41,25;36,2534644479777;24,965367522622802;38,81336820781589
212;214,65;40,75;36,3117328916079;19,698214925435146;38,85107018901809
213;215,53333333333333;40,3;36,370001335238115;15,444889505030178;38,88877217022028
214;216,41666666666663;40,26;36,42826977886832;14,682156487533822;38,92647415142247
215;217,3;40,41;36,48653822249853;15,39355231951496;38,964176132624665
216;218,1833333333333;40,61;36,544806666128736;16,52579684175136;39,001878113826855
217;219,06666666666663;40,4;36,60307510975895;14,41663862213202;39,03958009502905
218;219,95;40,99;36,66134355338915;18,737266632785673;39,07728207623124
219;220,8333333333333;41,25;36,719611997019356;20,524415457550944;39,11498405743343
220;221,71666666666667;41,32;36,77788044064957;20,630850091433764;39,152686038635636
221;222,6;41,01;36,83614888427978;17,42103313619891;39,190388019837826
222;223,4833333333333;41,27;36,894417327909984;19,14572372029443;39,228090001040016
223;224,36666666666667;41,11;36,952685771540196;17,283261594154332;39,26579198224221
224;225,25;40,8;37,0109542151704;14,356867959534934;39,3034939634444
225;226,13333333333333;40,8;37,06922265880061;13,918699569606753;39,3411959446466
226;227,01666666666668;40,85;37,127491102430824;13,857072492481693;39,37889792584879
227;227,9;40,86;37,18575954606103;13,500042913361655;39,41659990705099
228;228,78333333333333;40,45;37,24402798969123;10,278256530883255;39,45430188825318
229;229,66666666666663;40,65;37,302296433321445;11,20711917035231;39,492003869455374
230;230,55;40,5;37,360564876951656;9,856052891829568;39,529705850657564
231;231,4333333333333;40,44;37,418833320581854;9,127448104826454;39,56740783185976
232;232,31666666666663;40,11;37,477101764212065;6,932153120015215;39,60510981306195
233;233,2;40,06;37,53537020784228;6,373755587450359;39,64281179426415
234;234,0833333333333;39,91;37,59363865147248;5,365529896952208;39,68051377546634
235;234,96666666666667;40,22;37,65190709510269;6,595101168183882;39,718215756668535
236;235,85;40,13;37,7101755387329;5,855550423346633;39,755917737870725
237;236,7333333333333;40,02;37,76844398236311;5,069504500556907;39,79361971907292
238;237,61666666666667;40,04;37,826712425993314;4,898641885252397;39,83132170027511
239;238,5;39,75;37,884980869623526;3,4782963566702203;39,86902368147731
240;239,38333333333333;39,21;37,94324931325373;1,604657302372148;39,9067256626795
241;240,26666666666668;39,21;38,00151775688394;1,4604293319268213;39,944427643881696
242;241,15;39,4;38,05978620051415;1,7961730283323036;39,982129625083886
243;242,03333333333333;39,54;38,11805464414436;2,0219285950394252;40,01983160628608
244;242,91666666666663;39,93;38,17632308777456;3,075382712472543;40,05753358748827
245;243,8;40,04;38,234591531404774;3,2594997384753546;40,09523556869047
246;244,6833333333333;40,26;38,29285997503498;3,8696398778193757;40,13293754989266
247;245,56666666666663;40,13;38,35112841866518;3,1643841028806396;40,17063953109485
248;246,45;39,86;38,409396862295395;2,104249463118443;40,20834151229705
249;247,3333333333333;39,81;38,46766530592561;1,8018624309158007;40,246043493499236
250;248,21666666666667;39,99;38,52593374955582;2,1434899856896905;40,28374547470143
251;249,1;39,97;38,584202193186016;1,9204355613704451;40,32144745590362
252;249,9833333333333;39,84;38,64247063681623;1,4340765756873395;40,35914943710582
253;250,86666666666667;40,16;38,70073908044644;2,129442431336294;40,39685141830802
254;251,75;39,93;38,759007524076644;1,3712233786691113;40,43455339951021
255;252,63333333333333;40,03;38,81727596770685;1,4706995785013637;40,4722553807124
256;253,51666666666668;40,05;38,87554441133706;1,3793459297416062;40,509957361914594
257;254,4;40,43;38,93381285496727;2,2385759729611854;40,54765934311679
258;255,28333333333333;40,42;38,992081298597476;2,0389518178150747;40,58536132431898
259;256,1666666666667;41,0;39,05034974222769;3,8011361276316427;40,62306330552117
260;257,05;40,75;39,10861818585789;2,694134259796436;40,66076528672337
261;257,93333333333334;41,08;39,166886629488104;3,66000276843138;40,698467267925565
262;258,81666666666666;41,0;39,22515507311831;3,150074514477676;40,736169249127755
263;259,7;41,03;39,28342351674851;3,0505294118471347;40,773871230329945
264;260,5833333333333;40,46;39,341691960378725;1,2506128714815812;40,81157321153214
265;261,46666666666664;40,49;39,39996040400894;1,188186320828365;40,84927519273433
266;262,35;40,03;39,45822884763915;0,3269222506720576;40,88697717393653
267;263,2333333333333;39,98;39,516497291269346;0,21483476100065083;40,92467915513872
268;264,1166666666667;40,15;39,57476573489956;0,33089445974564463;40,962381136340916
269;267,65;35,21;39,80783950942039;21,140128154387124;41,11318906114969
270;268,53333333333336;33,81;39,8661079530506;36,67644353900272;41,15089104235189
271;269,4166666666667;34,13;39,92437639668081;33,5747978264117;41,18859302355408
272;270,3;35,44;39,98264484031102;20,635622145204334;41,22629500475627
273;271,18333333333334;36,33;40,04091328394122;13,77087740093144;41,263996985958464
274;272,06666666666666;42,1;40,099181727571434;4,0032737592840375;41,301698967160654
275;272,95;44,16;40,15745017120164;16,020405132013767;41,33940094836285
276;273,8333333333333;44,74;40,21571861483184;20,469122052179113;41,37710292956504
277;274,71666666666664;43,67;40,273987058462055;11,532903899093219;41,41480491076723
278;275,6;42,92;40,332255502092266;6,696421586451757;41,452506891969435
279;276,4833333333333;43,06;40,39052394572247;7,126102404361137;41,490208873171625
280;277,3666666666667;42,84;40,44879238935268;5,7178738372176685;41,527910854373815
281;278,25;42,74;40,50706083298289;4,986017323599087;41,56561283557601
282;279,1333333333333;42,95;40,5653292766131;5,68665445897862;41,6033148167782
283;280,01666666666665;43,17;40,6235977202433;6,48416457035011;41,6410167979804
284;280,9;42,84;40,68186616387351;4,6575416546340636;41,67871877918259
285;281,78333333333336;42,9;40,74013460750372;4,665018513703105;41,716420760384786
286;282,6666666666667;42,63;40,79840305113393;3,3547473830955017;41,754122741586976
287;283,55;42,59;40,85667149476414;3,0044277070631824;41,79182472278917
288;284,43333333333334;42,72;40,91493993839435;3,2582418260037977;41,82952670399136
289;285,31666666666666;43,06;40,97320838202455;4,354699256852597;41,86722868519355
290;286,2;42,71;41,031476825654764;2,8174400468140113;41,90493066639575
291;287,0833333333333;42,89;41,08974526928497;3,2409170954618536;41,94263264759795
292;287,96666666666664;42,92;41,14801371291517;3,1399354016166776;41,980334628800136
293;288,85;42,9;41,206282156545385;2,8686801332365484;42,01803661000233
294;289,7333333333333;42,37;41,264550600175596;1,222018375572129;42,05573859120452
295;290,6166666666667;42,61;41,32281904380581;1,6568348139889935;42,09344057240672
296;291,5;42,59;41,381087487436005;1,461469463033799;42,13114255360891
297;292,3833333333333;42,8;41,43935593106622;1,8513522823246735;42,1688445348111
298;293,26666666666665;42,43;41,49762437469643;0,8693243066602252;42,2065465160133
299;294,15;42,66;41,55589281832663;1,2190526686226975;42,244248497215494
300;295,03333333333336;42,63;41,614161261956845;1,0319283417091152;42,281950478417684
301;295,9166666666667;43,03;41,67242970558705;1,8429971042724684;42,31965245961988
302;296,8;42,96;41,73069814921726;1,5111830403378694;42,35735444082207
303;297,68333333333334;43,1;41,788966592847466;1,7188085946699867;42,39505642202427
304;298,56666666666666;43,11;41,84723503647767;1,5945753530995495;42,43275840322646
305;299,45;43,5;41,90550348010788;2,542419151948076;42,47046038442865
306;300,3333333333333;43,03;41,96377192373809;1,1368423106091683;42,508162365630845
307;301,21666666666664;42,91;42,0220403673683;0,788472309183421;42,545864346833035
308;302,1;43,03;42,08030881099851;0,9019133544670664;42,58356632803523
309;302,9833333333333;43,1;42,138577254628714;0,9243336953172628;42,62126830923742
310;303,8666666666667;42,63;42,196845698258926;0,18762264911679966;42,65897029043962
311;304,75;42,59;42,25511414188913;0,1121485379626557;42,696672271641816
312;305,6333333333333;42,64;42,313382585519335;0,10667893544203484;42,734374252844006
313;306,51666666666665;42,72;42,37165102914955;0,12134700549256915;42,772076234046196
314;307,4;42,43;42,42991947277976;6,484633199794393e-09;42,80977821524839
315;308,28333333333336;42,67;42,48818791640997;0,03305563373934865;42,84748019645059
316;309,1666666666667;43,03;42,546456360040175;0,23381445174559834;42,88518217765278
317;310,05;43,05;42,60472480367038;0,19827000046637985;42,92288415885497
318;310,93333333333334;43,31;42,66299324730059;0,41861773803863733;42,96058614005717
319;311,81666666666666;43,54;42,721261690930795;0,670332418737499;42,99828812125936
320;312,7;43,56;42,779530134561;0,6091332108583744;43,035990102461554
321;313,5833333333333;43,35;42,83779857819121;0,26235029650294583;43,073692083663744
322;314,46666666666664;43,6;42,89606702182142;0,4955216377673626;43,11139406486594
323;315,35;43,27;42,954335465451635;0,09964409837163793;43,14909604606814
324;316,2333333333333;43,44;43,01260390908183;0,18266741853212864;43,18679802727033
325;317,1166666666667;43,45;43,070872352712044;0,1437377729381029;43,22450000847252
326;318,0;43,32;43,129140796342256;0,036427235620868414;43,262201989674715
327;318,8833333333333;43,23;43,18740923997246;0,0018139728397232086;43,299903970876905
328;319,76666666666665;43,57;43,245677683602665;0,10518496491333336;43,3376059520791
329;320,65;43,41;43,30394612723288;0,011247423928904494;43,37530793328129
330;321,53333333333336;43,43;43,36221457086309;0,004594864403275257;43,41300991448349
331;322,4166666666667;43,39;43,4204830144933;0,0009292141725986931;43,45071189568568
332;323,3;43,46;43,478751458123504;0,00035161718175750686;43,488413876887876
333;324,18333333333334;42,94;43,53701990175371;0,356432763090011;43,526115858090066
334;325,06666666666666;42,97;43,59528834538392;0,3909855148729626;43,56381783929226
335;325,95;43,28;43,653556789014125;0,13954467461854278;43,60151982049445
336;326,8333333333333;43,23;43,71182523264433;0,23215555481276548;43,63922180169665
337;327,71666666666664;43,11;43,77009367627454;0,4357236614576398;43,67692378289884
338;328,6;41,95;43,82836211990475;3,5282442534930674;43,71462576410104
339;329,4833333333333;41,27;43,88663056353496;6,846755506025254;43,752327745303226
340;330,3666666666667;41,93;43,94489900716516;4,059818009075157;43,79002972650542
341;331,25;43,49;44,003167450795374;0,2633408325558204;43,82773170770761
342;332,1333333333333;44,69;44,061435894425586;0,3950928348165608;43,8654336889098
343;333,01666666666665;46,13;44,11970433805579;4,04128864843172;43,903135670112
344;333,9;47,31;44,177972781685995;9,80959449625978;43,9408376513142
345;334,78333333333336;46,44;44,236241225316206;4,8565527369958055;43,97853963251639
346;335,6666666666667;44,93;44,29450966894642;0,40384796086259095;44,016241613718584
347;336,55;43,54;44,35277811257663;0,6606082602836297;44,053943594920774
348;337,43333333333334;43,95;44,41104655620683;0,21256392699017232;44,09164557612297
349;338,31666666666666;43,45;44,46931499983704;1,0390030688927765;44,12934755732516
350;339,2;43,55;44,52758344346725;0,9556693889412923;44,16704953852735
351;340,0833333333333;43,73;44,585851887097455;0,7324824526482802;44,20475151972955
352;340,96666666666664;44,32;44,64412033072766;0,10505398879100719;44,24245350093174
353;341,85;43,66;44,70238877435787;1,086574356907312;44,280155482133935
354;342,7333333333333;43,89;44,76065721798808;0,758043991234747;44,317857463336125
355;343,6166666666667;44,47;44,81892566161829;0,1217491173357604;44,35555944453832
356;344,5;44,53;44,87719410524849;0,12054374671930011;44,39326142574052
357;345,3833333333333;44,33;44,935462548878704;0,36658489809469863;44,43096340694271
358;346,26666666666665;44,66;44,993730992508915;0,11137637536098795;44,4686653881449
359;347,15;44,92;45,05199943613912;0,017423851141045124;44,506367369347096
360;348,03333333333336;44,45;45,11026787976933;0,43595367305508465;44,54406935054929
361;348,9166666666667;44,96;45,168536323399536;0,04348739817699553;44,58177133175148
362;349,8;45,44;45,22680476702975;0,04545220736123917;44,61947331295367
363;350,68333333333334;45,21;45,28507321065995;0,005635986958793445;44,65717529415587
364;351,56666666666666;44,81;45,34334165429016;0,28445332020095876;44,69487727535806
365;352,45;44,91;45,40161009792037;0,24168048837727765;44,73257925656026
366;353,3333333333333;44,41;45,45987854155058;1,1022449520083804;44,77028123776245
367;354,21666666666664;43,87;45,518146985180785;2,716388484760518;44,807983218964644
368;355,1;44,38;45,576415428810996;1,4314098782969942;44,84568520016684
369;355,9833333333333;44,31;45,6346838724412;1,7547873619058099;44,88338718136903
370;356,8666666666667;44,07;45,69295231607141;2,6339742202415612;44,92108916257122
371;357,75;44,64;45,75122075970162;1,234811576791838;44,95879114377342
372;358,6333333333333;44,54;45,80948920333182;1,6116028373760656;44,99649312497561
373;359,51666666666665;44,35;45,86775764696203;2,303588274911724;45,034195106177805
374;360,4;44,46;45,926026090592245;2,149232498297179;45,071897087379995
375;361,28333333333336;44,56;45,98429453422246;2,0286149202159582;45,10959906858219
