;L, μμ;vt18u, tib2-1, 2000,200.csv;Result;fail;Predict
0;13,333333333333334;12,84;13,062071445407062;0,04931572686518173;13,348166512781289
1;16,666666666666668;12,86;13,065253664775847;0,042129066903916025;13,351419373651218
2;20,0;12,81;13,068435884144632;0,0667891062136175;13,354672234521148
3;23,33333333333333;12,68;13,07161810351342;0,15336473899944728;13,357925095391078
4;26,666666666666668;12,59;13,074800322882204;0,23503135306668965;13,361177956261008
5;30,0;12,62;13,07798254225099;0,20974800900668003;13,364430817130936
6;33,333333333333336;12,6;13,081164761619775;0,23151952782461485;13,367683678000866
7;43,333333333333336;12,51;13,090711419726132;0,3372257530003399;13,377442260610655
8;46,66666666666666;12,38;13,093893639094917;0,5096441279401824;13,380695121480585
9;53,333333333333336;12,29;13,100258077832489;0,6565181526928013;13,387200843220443
10;60,0;12,31;13,10662251657006;0,6346074339064137;13,393706564960302
11;70,0;12,23;13,116169174676417;0,7852958061466807;13,40346514757009
12;80,0;12,18;13,125715832782774;0,8943784363760161;13,41322373017988
13;83,33333333333333;12,19;13,128898052151559;0,8815295523339925;13,41647659104981
14;93,33333333333331;12,32;13,138444710257916;0,669851743749164;13,426235173659597
15;96,66666666666669;12,28;13,141626929626701;0,7424009658579378;13,429488034529527
16;100,0;12,34;13,144809148995487;0,6477177663068395;13,432740895399457
17;106,66666666666669;12,46;13,151173587733059;0,47772092837978697;13,439246617139316
18;110,0;12,49;13,154355807101844;0,44136863842994206;13,442499478009244
19;113,33333333333331;12,46;13,157538026470629;0,4865592983725387;13,445752338879174
20;116,66666666666669;12,49;13,160720245839416;0,44986564817888625;13,449005199749104
21;120,0;12,49;13,163902465208201;0,45414453261369037;13,452258060619034
22;123,33333333333331;12,51;13,167084684576986;0,43176028270563777;13,455510921488964
23;133,33333333333334;12,61;13,176631342683343;0,32107107851112926;13,465269504098751
24;136,66666666666666;12,68;13,179813562052129;0,2498135968112373;13,468522364968681
25;143,33333333333334;12,77;13,1861780007897;0,17320412834131246;13,47502808670854
26;146,66666666666666;12,68;13,189360220158486;0,25944783387990145;13,478280947578469
27;150,0;12,68;13,192542439527271;0,26269975231656656;13,481533808448399
28;153,33333333333334;12,7;13,195724658896056;0,24574293743761194;13,484786669318328
29;156,66666666666666;12,58;13,198906878264843;0,3830457239635332;13,488039530188258
30;160,0;12,51;13,202089097633628;0,47898731906333014;13,491292391058188
31;163,33333333333334;12,49;13,205271317002413;0,5116130569263667;13,494545251928118
32;166,66666666666666;12,38;13,208453536371199;0,6863352619259435;13,497798112798046
33;170,0;12,28;13,211635755739985;0,8679451813732151;13,501050973667976
34;173,33333333333334;12,28;13,21481797510877;0,8738846465864634;13,504303834537906
35;176,66666666666666;12,31;13,218000194477556;0,8244643531712783;13,507556695407835
36;180,0;12,39;13,221182413846341;0,6908642050874291;13,510809556277765
37;183,3333333333333;12,5;13,224364633215128;0,5247041218528867;13,514062417147695
38;186,66666666666663;12,55;13,227546852583913;0,45906973744636587;13,517315278017623
39;190,0;12,68;13,230729071952698;0,30330251069388053;13,520568138887553
40;193,3333333333333;12,68;13,233911291321483;0,30681771865343355;13,523820999757483
41;196,66666666666663;12,74;13,23709351069027;0,24710195837037766;13,527073860627413
42;200,0;12,86;13,240275730059055;0,14460963087194803;13,530326721497342
43;203,3333333333333;12,75;13,24345794942784;0,2435007478535293;13,53357958236727
44;206,66666666666663;12,65;13,246640168796626;0,35597949102166565;13,5368324432372
45;210,0;12,59;13,249822388165413;0,43536558392430874;13,54008530410713
46;213,3333333333333;12,47;13,253004607534198;0,6130962154197822;13,54333816497706
47;216,66666666666663;12,41;13,256186826902983;0,7160321460241387;13,54659102584699
48;220,0;12,44;13,259369046271768;0,6713656339883077;13,54984388671692
49;223,3333333333333;12,5;13,262551265640555;0,5814844327300124;13,553096747586848
