;L, μμ;hn58,nacro+tib2,53,800;Result;fail;Predict
60;63,6;422,88;491,8864001695894;4761,883264365511;516,8687480620757
61;64,48333333333333;415,824;492,17878973095384;5830,053914858172;517,1728106231037
62;65,36666666666666;436,368;492,4711792923183;3147,566726706015;517,4768731841317
63;66,25;495,336;492,7635688536827;6,617402002543263;517,7809357451597
64;67,13333333333334;500,16;493,05595841504714;50,46740684073985;518,0849983061877
65;68,01666666666667;478,464;493,34834797641156;221,54381468290694;518,3890608672157
66;68,9;482,64;493,640737537776;121,01622637503375;518,6931234282437
67;69,78333333333333;454,272;493,93312709914045;1573,0050027741736;518,9971859892715
68;70,66666666666667;420,216;494,22551666050487;5477,408556321546;519,3012485502995
69;71,55;445,488;494,5179062218693;2403,931704125296;519,6053111113275
70;72,43333333333334;447,504;494,8102957832337;2237,8856207307927;519,9093736723555
71;73,31666666666666;447,24;495,10268534459817;2290,8366483960117;520,2134362333835
72;74,2;453,144;495,3950749059626;1785,1533307092611;520,5174987944115
73;75,08333333333333;452,688;495,687464467327;1848,9539444769187;520,8215613554395
74;75,96666666666667;451,152;495,9798540286914;2009,5364968176668;521,1256239164675
75;76,85;454,104;496,27224359005584;1778,1607674702864;521,4296864774954
76;77,73333333333333;452,64;496,5646331514203;1929,3733974868533;521,7337490385233
77;78,61666666666666;451,08;496,8570227127847;2095,5358084468103;522,0378115995513
78;79,5;450,552;497,14941227414914;2171,3188306470233;522,3418741605793
79;80,38333333333334;449,76;497,44180183551356;2273,554226281185;522,6459367216073
80;81,26666666666667;455,592;497,73419139687803;1775,964295731102;522,9499992826353
81;82,15;463,848;498,02658095824245;1168,1753963191325;523,2540618436633
82;83,03333333333333;465,696;498,31897051960686;1064,258205523137;523,5581244046912
83;83,91666666666667;471,408;498,6113600809713;740,022799694981;523,8621869657192
84;84,8;474,624;498,9037496423357;589,5062426944993;524,1662495267472
85;85,68333333333334;469,848;499,19613920370017;861,313274719762;524,4703120877751
86;86,56666666666666;465,792;499,4885287650646;1135,456050814827;524,7743746488031
87;87,45;463,584;499,780918326429;1310,2168963301715;525,0784372098311
88;88,33333333333333;462,192;500,0733078877934;1434,9934872897993;525,3824997708591
89;89,21666666666667;465,912;500,3656974491579;1187,0572679181105;525,686562331887
90;90,1;466,2;500,6580870105223;1187,359760424727;525,990624892915
91;90,98333333333332;463,22399999999993;500,9504765718867;1423,287034529123;526,294687453943
92;91,86666666666666;467,976;501,24286613325114;1106,6843823276517;526,598750014971
93;92,75;469,368;501,53525569461556;1034,7323389227772;526,902812575999
94;93,63333333333334;476,088;501,82764525598003;662,5293379036941;527,2068751370269
95;94,51666666666668;480,36;502,12003481734445;473,499115252042;527,5109376980549
96;95,4;481,0079999999999;502,41242437870886;458,14938298386954;527,8150002590828
97;96,28333333333332;481,872;502,7048139400733;434,00613666171097;528,1190628201108
98;97,16666666666669;459,456;502,99720350143775;1895,8364023536137;528,4231253811388
99;98,05;449,016;503,28959306280217;2945,6229039466457;528,7271879421668
100;98,93333333333334;453,84;503,5819826241666;2474,264835382893;529,0312505031948
101;99,81666666666666;455,592;503,874372185531;2331,1874638621393;529,3353130642228
102;100,7;451,464;504,1667617468955;2777,581095750029;529,6393756252508
103;101,58333333333331;478,584;504,4591513082599;669,5234552253434;529,9434381862786
104;102,46666666666668;487,0079999999999;504,7515408696243;314,8332425920308;530,2475007473066
105;103,35;461,448;505,0439304309887;1900,6051501436104;530,5515633083346
106;104,23333333333332;468,192;505,33631999235314;1379,7005076943246;530,8556258693626
107;105,11666666666666;471,216;505,6287095537176;1184,234578828527;531,1596884303906
108;106,0;470,256;505,92109911508203;1271,999294888627;531,4637509914186
109;106,88333333333334;466,56;506,21348867644645;1572,3991642130663;531,7678135524466
110;107,76666666666668;489,048;506,50587823781086;304,77751256623003;532,0718761134744
111;108,65;485,688;506,79826779917533;445,64340655289953;532,3759386745024
112;109,53333333333332;490,368;507,09065736053975;279,6472691980145;532,6800012355304
113;110,41666666666669;488,88;507,38304692190417;342,36274539418747;532,9840637965584
114;111,3;492,72;507,6754364832686;223,66508040508018;533,2881263575864
115;112,18333333333334;498,216;507,96782604463306;95,09811120478345;533,5921889186144
116;113,06666666666666;499,824;508,2602156059975;71,16973375087511;533,8962514796424
117;113,95;500,28;508,5526051673619;68,43599625506309;534,2003140406703
118;114,83333333333331;508,44;508,8449947287263;0,16402073029609585;534,5043766016983
119;115,71666666666668;505,728;509,1373842900907;11,623901237517359;534,8084391627262
120;116,6;507,528;509,42977385145514;3,6167437820784345;535,1125017237542
121;117,48333333333332;510,576;509,7221634128196;0,7290369176078905;535,4165642847822
122;118,36666666666666;511,872;510,014552974184;3,450109453712653;535,7206268458102
123;119,25;515,208;510,30694253554844;24,02036426985602;536,0246894068382
124;120,13333333333334;501,576;510,5993320969129;81,42052213117847;536,3287519678661
125;121,01666666666668;497,856;510,89172165827733;169,9300391520809;536,6328145288941
126;121,9;499,104;511,18411121964175;145,92908707891485;536,9368770899221
127;122,78333333333332;498,84;511,47650078100617;159,6811519883701;537,24093965095
128;123,66666666666669;494,856;511,7688903423706;286,0458597330523;537,545002211978
129;124,55;515,04;512,061279903735;8,872773411892762;537,849064773006
130;125,43333333333334;516,72;512,3536694650994;19,064842340005466;538,153127334034
131;126,31666666666666;508,92;512,646059026464;13,883515868693323;538,4571898950619
132;127,2;481,584;512,9384485878284;983,1014462467717;538,7612524560899
133;128,08333333333334;457,944;513,2308381491928;3056,634472535036;539,0653150171179
134;128,96666666666667;451,176;513,5232277105572;3887,1768031920724;539,3693775781459
135;129,85;420,168;513,8156172719216;8769,87622070831;539,6734401391739
136;130,73333333333332;410,208;514,108006833286;10795,211419956877;539,9775027002019
137;131,61666666666667;415,848;514,4003963946504;9712,574835128307;540,2815652612298
138;132,5;429,528;514,6927859560149;7253,040766933822;540,5856278222578
139;133,38333333333333;428,976;514,9851755173793;7397,578273179354;540,8896903832857
140;140,45;456,624;517,3242920082947;3684,525449892245;543,3221908715095
141;141,33333333333334;478,464;517,6166815696591;1532,9324740951263;543,6262534325375
142;142,21666666666667;499,392;517,9090711310237;342,88192327139024;543,9303159935655
143;143,1;505,704;518,2014606923881;156,186523757785;544,2343785545935
144;143,98333333333332;511,056;518,4938502537525;55,32161639724635;544,5384411156215
145;144,86666666666667;513,36;518,7862398151169;29,4440785311599;544,8425036766495
146;145,75;511,32;519,0786293764813;60,19632980159919;545,1465662376773
147;146,63333333333333;516,504;519,3710189378457;8,219797589966047;545,4506287987053
148;147,51666666666668;523,92;519,6634084992102;18,118571204595924;545,7546913597333
149;148,4;523,584;519,9557980605746;13,163849313249992;546,0587539207613
150;149,28333333333333;528,96;520,248187621939;75,89567491053756;546,3628164817893
151;150,16666666666666;529,56;520,5405771833034;81,34998794634602;546,6668790428173
152;151,05;526,944;520,8329667446679;37,344727447773835;546,9709416038453
153;151,93333333333334;524,856;521,1253563060324;13,917702371340487;547,2750041648733
154;152,81666666666666;528,36;521,4177458673968;48,19489244164674;547,5790667259012
155;153,7;526,824;521,7101354287612;26,15161085297103;547,8831292869291
156;154,58333333333334;530,856;522,0025249901256;78,38401975047027;548,1871918479571
157;155,46666666666667;534,192;522,29491455149;141,540642169148;548,4912544089851
158;156,35;533,544;522,5873041128544;120,04918476339205;548,7953169700131
159;157,23333333333332;537,8399999999999;522,8796936742189;223,81076536120486;549,0993795310411
160;158,11666666666667;540,576;523,1720832355834;302,89631874274244;549,4034420920691
161;159,0;540,816;523,4644727969478;301,0754962782615;549,707504653097
162;159,88333333333333;543,504;523,7568623583122;389,9494450397632;550,011567214125
163;160,76666666666668;544,512;524,0492519196766;418,72405899877526;550,315629775153
164;161,65;542,208;524,341641481041;319,20676672797595;550,619692336181
165;162,53333333333333;543,8399999999999;524,6340310424055;368,86924360008163;550,9237548972089
166;163,41666666666666;540,4079999999999;524,9264206037699;239,6793006017738;551,2278174582369
167;164,3;540,5519999999999;525,2188101651343;235,10671051202598;551,5318800192649
168;165,18333333333334;543,6959999999999;525,5111997264987;330,68696098712917;551,8359425802928
169;166,06666666666666;542,136;525,8035892878632;266,7476396699183;552,1400051413208
170;166,95;542,424;526,0959788492277;266,60427470006806;552,4440677023488
171;167,83333333333334;549,12;526,3883684105921;516,7270747165683;552,7481302633768
172;168,71666666666667;548,448;526,6807579719565;473,8128255074226;553,0521928244048
173;169,6;551,208;526,9731475333209;587,3280740817;553,3562553854327
174;170,48333333333332;552,576;527,2655370946853;640,6195324813111;553,6603179464607
175;171,36666666666667;552,9119999999999;527,5579266560497;642,8290351304049;553,9643805074886
176;172,25;553,4159999999999;527,8503162174142;653,6041872711695;554,2684430685166
177;173,13333333333333;555,024;528,1427057787786;722,6039790078723;554,5725056295446
178;174,01666666666668;560,16;528,4350953401431;1006,4695756770076;554,8765681905726
179;174,9;566,088;528,7274849015075;1395,8080884246817;555,1806307516006
180;175,78333333333333;564,24;529,0198744628719;1240,4572428510608;555,4846933126286
181;176,66666666666666;565,032;529,3122640242364;1275,8995381782663;555,7887558736566
182;177,55;570,3359999999999;529,6046535856008;1659,0425807297845;556,0928184346844
183;178,43333333333334;562,824;529,8970431469652;1084,1844876016132;556,3968809957124
184;179,31666666666666;558,6;530,1894327083296;807,1603338345329;556,7009435567404
185;180,2;561,528;530,481822269694;963,8651516617482;557,0050061177684
186;181,0833333333333;556,248;530,7742118310584;648,9138836761095;557,3090686787964
187;181,96666666666667;555,72;531,066601392423;607,7900629040826;557,6131312398244
188;182,85;562,968;531,3589909537874;999,1294528835485;557,9171938008524
189;183,7333333333333;565,248;531,6513805151518;1128,7328408096848;558,2212563618803
190;184,61666666666667;567,12;531,9437700765162;1237,3671516297964;558,5253189229082
191;185,5;572,04;532,2361596378806;1584,34570757308;558,8293814839362
192;186,38333333333333;568,56;532,528549199245;1298,2654468072208;559,1334440449642
193;187,26666666666668;569,16;532,8209387606095;1320,5273717601733;559,4375066059922
194;188,15;568,608;533,1133283219739;1259,8717175308657;559,7415691670202
195;189,03333333333333;567,8399999999999;533,4057178833384;1185,7197848898345;560,0456317280482
196;189,91666666666663;573,9839999999999;533,6981074447028;1622,953138976942;560,3496942890761
197;190,8;566,568;533,9904970060672;1061,2937013196965;560,6537568501041
198;191,6833333333333;537,792;534,2828865674317;12,313877082631766;560,957819411132
199;192,56666666666663;496,872;534,5752761287961;1421,537030844243;561,26188197216
200;193,45;469,872;534,8676656901605;4224,436558507104;561,565944533188
201;194,3333333333333;464,616;535,1600552515249;4976,463731330201;561,870007094216
202;195,21666666666667;425,16;535,4524448128893;12164,423382804232;562,174069655244
203;196,1;420,528;535,7448343742537;13274,918923224213;562,4781322162719
204;196,9833333333333;452,232;536,0372239356182;7023,315558899102;562,7821947772999
205;197,86666666666667;470,184;536,3296134969827;4375,242184892215;563,0862573383279
206;198,75;464,328;536,6220030583471;5226,422878200304;563,3903198993559
207;199,63333333333333;511,368;536,9143926197115;652,6181758804515;563,6943824603838
208;200,51666666666668;542,16;537,2067821810759;24,534366761706536;563,9984450214118
209;201,4;550,8;537,4991717424404;176,91203233709598;564,3025075824398
210;205,81666666666663;560,112;538,9611195492625;447,35974384138626;565,8228203875797
211;206,7;567,792;539,253509110627;814,4454622428294;566,1268829486077
212;207,5833333333333;569,016;539,5458986719914;868,4868722830931;566,4309455096356
213;208,46666666666667;569,664;539,8382882333558;889,5730823869377;566,7350080706635
214;209,35;575,52;540,1306777947202;1252,4041261491077;567,0390706316915
215;210,2333333333333;582,648;540,4230673560846;1782,944936783192;567,3431331927195
216;211,11666666666667;581,976;540,715456917449;1702,4324154670433;567,6471957537475
217;212,0;585,432;541,0078464788135;1973,5054160739517;567,9512583147755
218;212,88333333333333;592,248;541,3002360401779;2595,6746525057547;568,2553208758035
219;213,76666666666668;575,136;541,5926256015424;1125,157966035098;568,5593834368315
220;214,65;571,584;541,8850151629068;882,0297003538872;568,8634459978593
221;215,53333333333333;577,0799999999999;542,1774047242712;1218,1911569813183;569,1675085588873
222;216,41666666666663;583,4399999999999;542,4697942856357;1678,5577562773278;569,4715711199153
223;217,3;581,4;542,7621838470001;1492,8808370730203;569,7756336809433
224;218,1833333333333;603,9839999999999;543,0545734083645;3712,395024785491;570,0796962419713
225;219,06666666666663;606,528;543,3469629697289;3991,84344022049;570,3837588029993
226;219,95;567,9119999999999;543,6393525310933;589,1614151498179;570,6878213640273
227;220,8333333333333;567,744;543,9317420924577;567,0236266553103;570,9918839250552
228;221,71666666666667;566,232;544,2241316538223;484,34626914269046;571,2959464860832
229;222,6;561,36;544,5165212151867;283,70277757445666;571,6000090471111
230;223,4833333333333;562,896;544,8089107765511;327,1427965769998;571,9040716081391
231;224,36666666666667;599,376;545,1013003379155;2945,743023409471;572,2081341691671
232;225,25;596,544;545,3936898992799;2616,3542233998232;572,5121967301951
233;226,13333333333333;601,512;545,6860794606444;3116,5334040664447;572,8162592912231
234;227,01666666666668;603,576;545,9784690220088;3317,4755747606623;573,1203218522511
235;227,9;622,2719999999999;546,2708585833732;5776,173496630098;573,4243844132791
236;228,78333333333333;629,112;546,5632481447376;6814,296432861682;573,728446974307
237;229,66666666666663;618,6;546,855637706102;5147,253520958094;574,032509535335
238;230,55;617,28;547,1480272674665;4918,493599356812;574,3365720963629
239;231,4333333333333;618,3359999999999;547,440416828831;5026,183713180132;574,6406346573909
240;232,31666666666663;593,304;547,7328063901954;2076,7336870222953;574,9446972184189
241;233,2;588,168;548,0251959515598;1611,4447168714678;575,2487597794469
242;234,0833333333333;602,424;548,3175855129242;2927,5040886472425;575,5528223404748
243;234,96666666666667;604,632;548,6099750742886;3138,4672767770207;575,8568849015028
244;235,85;603,456;548,902364635653;2976,0991314661287;576,1609474625308
245;236,7333333333333;609,4079999999999;549,1947541970175;3625,6349701303825;576,4650100235588
246;237,61666666666667;611,52;549,487143758382;3848,0752534932444;576,7690725845868
247;238,5;599,616;549,7795333197464;2483,673411172025;577,0731351456147
248;239,38333333333333;602,208;550,0719228811108;2718,1705373467566;577,3771977066427
249;240,26666666666668;603,264;550,3643124424752;2798,376943683741;577,6812602676707
250;241,15;607,032;550,6567020038397;3178,174224155885;577,9853228286986
251;242,03333333333333;608,616;550,9490915652041;3325,4723284271363;578,2893853897266
252;242,91666666666663;619,944;551,2414811265685;4720,036099554208;578,5934479507546
253;243,8;622,128;551,5338706879329;4983,5310933288565;578,8975105117826
254;244,6833333333333;618,7919999999999;551,8262602492973;4484,41030035883;579,2015730728106
255;245,56666666666663;617,712;552,1186498106617;4302,48758906116;579,5056356338384
256;246,45;655,536;552,4110393720263;10634,757504521122;579,8096981948665
257;247,3333333333333;658,128;552,7034289333907;11114,340184578567;580,1137607558944
258;248,21666666666667;655,0799999999999;552,9958184947551;10421,18011359577;580,4178233169224
259;249,1;667,632;553,2882080561195;13074,502756105416;580,7218858779504
260;249,9833333333333;670,4879999999999;553,5805976174839;13667,34073182751;581,0259484389784
261;250,86666666666667;628,128;553,8729871788483;5513,806929069403;581,3300110000064
262;251,75;627,432;554,1653767402128;5367,998083891598;581,6340735610344
263;252,63333333333333;629,64;554,4577663015773;5652,368263884245;581,9381361220624
264;253,51666666666668;622,128;554,7501558629417;4539,7738805577255;582,2421986830902
265;254,4;634,152;555,0425454243061;6258,305803263779;582,5462612441182
266;255,28333333333333;615,264;555,3349349856705;3591,492833491728;582,8503238051462
267;256,1666666666667;568,632;555,627324547035;169,12158363695013;583,1543863661742
268;257,05;571,656;555,9197141083994;247,63069366218724;583,4584489272022
269;257,93333333333334;568,32;556,2121036697638;146,60115354374864;583,7625114882302
270;258,81666666666666;557,064;556,5044932311282;0,31304782441331297;584,0665740492582
271;259,7;530,52;556,7968827924926;690,474569290396;584,370636610286
272;260,5833333333333;545,664;557,089272353857;130,5368483598103;584,674699171314
273;261,46666666666664;516,192;557,3816619152216;1696,5882486902537;584,978761732342
274;262,35;504,504;557,674051476586;2827,0543740228018;585,28282429337
275;263,2333333333333;489,24;557,9664410379504;4723,323697742872;585,586886854398
276;264,1166666666667;521,376;558,2588305993148;1360,3431930177553;585,890949415426
277;265,0;542,52;558,5512201606792;257,000019840169;586,195011976454
278;265,8833333333333;555,672;558,8436097220437;10,059108228961652;586,4990745374819
279;266,76666666666665;566,472;559,1359992834081;53,81690651383704;586,8031370985099
280;267,65;565,512;559,4283888447725;37,01032468800798;587,1071996595379
281;268,53333333333336;577,2719999999999;559,720778406137;308,04537943688007;587,4112622205658
282;269,4166666666667;579,144;560,0131679675014;365,98873425567353;587,7153247815938
283;270,3;583,776;560,3055575288658;550,8616697908157;588,0193873426218
284;271,18333333333334;581,64;560,5979470902303;442,76799065754847;588,3234499036498
285;272,06666666666666;589,2719999999999;560,8903366515947;805,5188144222102;588,6275124646777
286;272,95;585,6;561,1827262129591;596,203259191316;588,9315750257057
287;273,8333333333333;589,584;561,4751157743235;790,1093724124814;589,2356375867337
288;274,71666666666664;589,104;561,7675053356879;747,2839405319646;589,5397001477617
289;275,6;592,68;562,0598948970523;937,590836515558;589,8437627087897
290;276,4833333333333;594,168;562,3522844584168;1012,2397554229416;590,1478252698176
291;277,3666666666667;598,8;562,6446740197813;1307,2075967358746;590,4518878308456
292;278,25;593,256;562,9370635811457;919,2379055705275;590,7559503918735
293;279,1333333333333;594,36;563,2294531425101;969,1109476463737;591,0600129529015
294;280,01666666666665;592,848;563,5218427038745;860,02350175709;591,3640755139295
295;280,9;596,496;563,814232265239;1068,0979422688667;591,6681380749575
296;281,78333333333336;594,072;564,1066218266034;897,9238890746751;591,9722006359855
297;282,6666666666667;597,024;564,3990113879678;1064,3898819352314;592,2762631970135
298;283,55;594,168;564,6914009493323;868,8698915938232;592,5803257580415
299;284,43333333333334;595,0799999999999;564,9837905106967;905,7818256240234;592,8843883190693
300;285,31666666666666;588,792;565,2761800720612;552,9937868832473;593,1884508800973
301;286,2;589,704;565,5685696334256;582,5189989797608;593,4925134411253
302;287,0833333333333;589,032;565,86095919479;536,8971319967094;593,7965760021533
303;287,96666666666664;588,432;566,1533487561544;496,3383012449038;594,1006385631813
304;288,85;586,032;566,4457383175188;383,62164669463215;594,4047011242093
305;289,7333333333333;584,712;566,7381278788832;323,06007902625817;594,7087636852373
306;290,6166666666667;581,592;567,0305174402476;212,03677433797142;595,0128262462651
307;291,5;581,64;567,3229070016121;204,9791519244884;595,3168888072931
308;292,3833333333333;580,752;567,6152965629766;172,57297719230127;595,6209513683211
309;293,26666666666665;580,392;567,907686124341;155,85809294597286;595,9250139293491
310;294,15;583,1999999999999;568,2000756857054;224,99772943456344;596,2290764903771
311;295,03333333333336;585,36;568,4924652470698;284,513728641307;596,5331390514051
312;295,9166666666667;580,032;568,7848548084343;126,4982749601612;596,8372016124331
313;296,8;582,024;569,0772443697987;167,61848134814966;597,1412641734611
314;297,68333333333334;582,96;569,3696339311631;184,6980498849945;597,445326734489
315;298,56666666666666;580,848;569,6620234925275;125,12607042572547;597,749389295517
316;299,45;582,24;569,954413053892;150,93564661037854;598,0534518565449
317;300,3333333333333;587,472;570,2468026152565;296,70742494337514;598,3575144175729
318;301,21666666666664;587,52;570,5391921766209;288,34783433453316;598,6615769786009
319;302,1;589,776;570,8315817379853;358,8909832861547;598,9656395396289
320;302,9833333333333;588,8399999999999;571,1239712993497;313,85767292226205;599,2697021006568
321;303,8666666666667;589,896;571,4163608607141;341,497062718225;599,5737646616849
322;304,75;591,432;571,7087504220785;389,0065739129798;599,8778272227128
323;305,6333333333333;616,3679999999999;572,001139983443;1968,4182677287629;600,1818897837408
324;306,51666666666665;612,432;572,2935295448074;1611,096810482373;600,4859523447687
325;307,4;617,136;572,5859191061718;1984,7097076466348;600,7900149057967
326;308,28333333333336;615,9359999999999;572,8783086675363;1853,9647828817115;601,0940774668247
327;309,1666666666667;618,024;573,1706982289007;2011,8186797692968;601,3981400278527
328;310,05;588,36;573,4630877902651;221,91799338454769;601,7022025888807
329;310,93333333333334;591,5519999999999;573,7554773516296;316,7162183739585;602,0062651499086
330;311,81666666666666;594,024;574,047866912994;399,0458931097766;602,3103277109366
331;312,7;598,2719999999999;574,3402564743584;572,7283481770856;602,6143902719646
332;313,5833333333333;572,016;574,6326460357228;6,846836476264115;602,9184528329926
333;314,46666666666664;580,248;574,9250355970872;28,333950034677;603,2225153940205
334;315,35;581,328;575,2174251584518;37,33912489416198;603,5265779550485
335;316,2333333333333;578,16;575,5098147198162;7,023482019302841;603,8306405160764
336;317,1166666666667;578,352;575,8022042811806;6,501458207709651;604,1347030771044
337;318,0;587,016;576,094593842545;119,27711245609497;604,4387656381324
338;318,8833333333333;589,248;576,3869834039094;165,40574788491838;604,7428281991604
339;319,76666666666665;597,6239999999999;576,6793729652738;438,67740162377805;605,0468907601884
340;320,65;599,472;576,9717625266383;506,2606863576711;605,3509533212164
341;321,53333333333336;578,544;577,2641520880027;1,6380106778438692;605,6550158822444
342;322,4166666666667;571,1519999999999;577,5565416493671;41,01815373847864;605,9590784432723
343;323,3;509,784;577,8489312107315;4632,834860721613;606,2631410043002
344;324,18333333333334;461,376;578,141320772096;13634,140135010488;606,5672035653282
345;325,06666666666666;448,968;578,4337103334605;16761,370152147483;606,8712661263562
346;325,95;457,416;578,7260998948249;14716,14033649239;607,1753286873842
347;326,8333333333333;431,592;579,0184894561893;21734,569793375897;607,4793912484122
348;327,71666666666664;436,752;579,3108790175537;20323,03398674151;607,7834538094402
349;328,6;453,984;579,6032685789181;15780,200638302369;608,0875163704682
350;329,4833333333333;450,384;579,8956581402825;16773,26959424541;608,391578931496
351;330,3666666666667;448,272;580,188047701647;17401,843641223197;608,695641492524
352;331,25;494,112;580,4804372630115;7459,506955254747;608,999704053552
353;332,1333333333333;544,32;580,7728268243759;1328,8085834879353;609,30376661458
354;333,01666666666665;567,216;581,0652163857403;191,8007944990578;609,607829175608
355;333,9;582,216;581,3576059471047;0,7368403500459814;609,911891736636
356;334,78333333333336;603,9839999999999;581,6499955084691;498,8077566277169;610,215954297664
357;335,6666666666667;607,632;581,9423850698336;659,9563152602277;610,5200168586919
358;336,55;615,6719999999999;582,234774631198;1118,0480403640515;610,8240794197199
359;337,43333333333334;624,528;582,5271641925624;1764,0702085233345;611,1281419807478
360;338,31666666666666;627,24;582,8195537539268;1973,1760447002785;611,4322045417758
361;339,2;625,0799999999999;583,1119433152912;1761,3177818909226;611,7362671028038
362;340,0833333333333;631,32;583,4043328766558;2295,911155875137;612,0403296638318
363;340,96666666666664;630,432;583,6967224380202;2184,1861687952965;612,3443922248598
364;341,85;633,5039999999999;583,9891119993846;2451,7241337134783;612,6484547858877
365;342,7333333333333;639,168;584,281501560749;3012,5277109219023;612,9525173469157
366;343,6166666666667;639,384;584,5738911221134;3004,1480352057824;613,2565799079437
367;344,5;644,0400000000001;584,8662806834778;3501,529057750557;613,5606424689717
368;345,3833333333333;603,0;585,1586702448423;318,3130474322771;613,8647050299996
369;346,26666666666665;598,752;585,4510598062067;176,91501003886563;614,1687675910276
370;347,15;600,648;585,7434493675712;222,1456295546344;614,4728301520556
371;348,03333333333336;600,456;586,0358389289356;207,94104531544116;614,7768927130835
372;348,9166666666667;601,536;586,3282284903;231,27631429124028;615,0809552741115
373;349,8;651,744;586,6206180516645;4241,0548763888;615,3850178351395
374;350,68333333333334;653,3280000000001;586,9130076130289;4410,951213761446;615,6890803961675
