;L, μμ;hn58,naco3-12,73,1000.csv;Result;fail;Predict
477;585,2166667;709,32;599,4686304;12067,3234;649,3853907
478;586,4333333;707,112;599,6561188;11546,76641;649,5441043
479;587,65;699,96;599,8436072;10023,29212;649,7028178
480;588,8666667;697,248;600,0310955;9451,126512;649,8615314
481;590,0833333;697,152;600,2185839;9396,087151;650,0202449
482;591,3;683,016;600,4060723;6824,400152;650,1789585
483;592,5166667;682,8;600,5935607;6757,898663;650,337672
484;593,7333333;685,392;600,7810491;7159,013015;650,4963856
485;594,95;680,76;600,9685375;6366,677493;650,6550991
486;596,1666667;679,776;601,1560259;6181,100335;650,8138127
487;597,3833333;690,744;601,3435142;7992,446855;650,9725262
488;598,6;687,648;601,5310026;7416,137237;651,1312398
489;599,8166667;688,2;601,718491;7479,051398;651,2899533
490;601,0333333;694,08;601,9059794;8496,050075;651,4486669
491;602,25;691,344;602,0934678;7965,657502;651,6073804
492;603,4666667;682,752;602,2809562;6475,588897;651,766094
493;604,6833333;691,92;602,4684445;8001,580773;651,9248075
494;605,9;700,176;602,6559329;9510,163481;652,0835211
495;607,1166667;696,672;602,8434213;8803,802178;652,2422346
496;608,3333333;705,024;603,0309097;10402,59047;652,4009482
497;609,55;708,768;603,2183981;11140,71846;652,5596618
498;610,7666667;655,848;603,4058865;2750,175272;652,7183753
499;611,9833333;589,944;603,5933749;186,3054339;652,8770889
500;613,2;530,544;603,7808632;5363,638137;653,0358024
501;614,4166667;461,544;603,9683516;20284,69594;653,194516
502;615,6333333;418,248;604,15584;34561,72498;653,3532295
503;616,85;433,872;604,3433284;29060,4738;653,5119431
504;618,0666667;401,232;604,5308168;41330,4089;653,6706566
505;619,2833333;428,952;604,7183052;30893,79403;653,8293702
506;620,5;459,336;604,9057935;21190,56479;653,9880837
507;621,7166667;475,08;605,0932819;16903,45348;654,1467973
508;622,9333333;498,768;605,2807703;11344,97024;654,3055108
509;624,15;582,336;605,4682587;535,1013925;654,4642244
510;625,3666667;602,208;605,6557471;11,88695996;654,6229379
511;626,5833333;630,672;605,8432355;616,4675481;654,7816515
512;627,8;653,232;606,0307239;2227,96047;654,940365
513;629,0166667;648,624;606,2182122;1798,250836;655,0990786
514;630,2333333;649,776;606,4057006;1880,982868;655,2577921
515;631,45;664,608;606,593189;3365,718295;655,4165057
516;632,6666667;657,072;606,7806774;2529,21713;655,5752192
517;633,8833333;654,552;606,9681658;2264,221279;655,7339328
518;635,1;665,208;607,1556542;3370,074857;655,8926463
519;636,3166667;655,656;607,3431425;2334,132195;656,0513599
520;637,5333333;644,832;607,5306309;1391,392134;656,2100734
521;638,75;656,088;607,7181193;2339,645357;656,368787
522;639,9666667;661,152;607,9056077;2835,178293;656,5275005
523;641,1833333;661,056;608,0930961;2805,069191;656,6862141
524;642,4;681,672;608,2805845;5386,299874;656,8449276
525;643,6166667;693,648;608,4680729;7255,619989;657,0036412
526;644,8333333;681,192;608,6555612;5261,534948;657,1623547
527;646,05;684,144;608,8430496;5670,233128;657,3210683
528;647,2666667;687,672;609,030538;6184,479544;657,4797818
529;648,4833333;678,216;609,2180264;4760,720362;657,6384954
530;649,7;675,096;609,4055148;4315,239849;657,7972089
531;650,9166667;689,16;609,5930032;6330,906986;657,9559225
532;652,1333333;678,96;609,7804915;4785,80439;658,114636
533;653,35;667,08;609,9679799;3261,782836;658,2733496
534;654,5666667;672,144;610,1554683;3842,57806;658,4320631
535;655,7833333;669,216;610,3429567;3466,035227;658,5907767
536;657;658,848;610,5304451;2334,586113;658,7494902
537;658,2166667;670,968;610,7179335;3630,070517;658,9082038
538;659,4333333;676,656;610,9054219;4323,138527;659,0669173
539;660,65;664,248;611,0929102;2825,463568;659,2256309
540;661,8666667;669,6;611,2803986;3401,175905;659,3843444
541;663,0833333;679,2;611,467887;4587,63913;659,543058
542;664,3;678,264;611,6553754;4436,708872;659,7017715
543;665,5166667;684,144;611,8428638;5227,454299;659,8604851
544;666,7333333;683,664;612,0303522;5131,379503;660,0191986
545;667,95;679,536;612,2178405;4531,734592;660,1779122
546;669,1666667;678,504;612,4053289;4369,034317;660,3366257
547;670,3833333;668,784;612,5928173;3157,449011;660,4953393
548;671,6;667,08;612,7803057;2948,456801;660,6540528
549;672,8166667;679,824;612,9677941;4469,752269;660,8127664
550;674,0333333;672,168;613,1552825;3482,50083;660,9714799
551;675,25;659,688;613,3427709;2147,880265;661,1301935
552;676,4666667;670,872;613,5302592;3288,075234;661,288907
553;677,6833333;656,28;613,7177476;1811,545327;661,4476206
554;678,9;619,656;613,905236;33,07128649;661,6063341
555;680,1166667;573,864;614,0927244;1618,350266;661,7650477
556;681,3333333;513,384;614,2802128;10180,04575;661,9237612
557;682,55;468,192;614,4677012;21396,58075;662,0824748
558;683,7666667;464,616;614,6551895;22511,7584;662,2411883
559;684,9833333;477,48;614,8426779;18868,50529;662,3999019
560;686,2;528,36;615,0301663;7511,717729;662,5586154
561;687,4166667;580,08;615,2176547;1234,654778;662,717329
562;688,6333333;607,584;615,4051431;61,17027916;662,8760425
563;689,85;620,016;615,5926315;19,56618915;663,0347561
564;691,0666667;644,928;615,7801199;849,598917;663,1934697
565;692,2833333;633,288;615,9676082;299,9959707;663,3521832
566;693,5;645,864;616,1550966;882,6189398;663,5108968
567;694,7166667;658,584;616,342585;1784,33714;663,6696103
568;695,9333333;660,24;616,5300734;1910,557684;663,8283239
569;697,15;658,704;616,7175618;1762,860995;663,9870374
570;698,3666667;678,408;616,9050502;3782,612839;664,145751
571;699,5833333;684,936;617,0925385;4602,735262;664,3044645
572;700,8;678,912;617,2800269;3798,500104;664,4631781
573;702,0166667;687,168;617,4675153;4858,157565;664,6218916
574;703,2333333;687,288;617,6550037;4848,754174;664,7806052
575;704,45;679,704;617,8424921;3826,846161;664,9393187
576;705,6666667;683,568;618,0299805;4295,232004;665,0980323
577;706,8833333;686,16;618,2174689;4616,187538;665,2567458
578;708,1;676,344;618,4049572;3356,932676;665,4154594
579;709,3166667;675,408;618,5924456;3228,007219;665,5741729
580;710,5333333;685,992;618,779934;4517,461815;665,7328865
581;711,75;678,792;618,9674224;3578,980086;665,8916
582;712,9666667;680,472;619,1549108;3759,785431;666,0503136
583;714,1833333;680,232;619,3423992;3707,54349;666,2090271
584;715,4;658,584;619,5298875;1525,223699;666,3677407
585;716,6166667;642,72;619,7173759;529,120714;666,5264542
586;717,8333333;651,096;619,9048643;972,8869452;666,6851678
587;719,05;653,16;620,0923527;1093,469298;666,8438813
588;720,2666667;661,368;620,2798411;1688,236803;667,0025949
589;721,4833333;688,944;620,4673295;4689,054407;667,1613084
590;722,7;701,952;620,6548179;6609,231825;667,320022
591;723,9166667;695,016;620,8423062;5501,736846;667,4787355
592;725,1333333;700,08;621,0297946;6248,93497;667,6374491
593;726,35;703,56;621,217283;6780,323041;667,7961626
594;727,5666667;696,024;621,4047714;5568,029278;667,9548762
595;728,7833333;697,872;621,5922598;5818,598768;668,1135897
596;730;706,056;621,7797482;7102,486624;668,2723033
597;731,2166667;682,488;621,9672365;3662,762809;668,4310168
598;732,4333333;675,048;622,1547249;2797,698547;668,5897304
599;733,65;681,216;622,3422133;3466,122758;668,7484439
600;734,8666667;673,56;622,5297017;2604,091344;668,9071575
601;736,0833333;667,632;622,7171901;2017,34015;669,065871
602;737,3;688,488;622,9046785;4301,172063;669,2245846
603;738,5166667;688,176;623,0921669;4235,905337;669,3832981
604;739,7333333;680,496;623,2796552;3273,710108;669,5420117
605;740,95;689,136;623,4671436;4312,398698;669,7007252
606;742,1666667;689,736;623,654632;4366,747196;669,8594388
607;743,3833333;670,128;623,8421204;2142,382651;670,0181523
608;744,6;627,96;624,0296088;15,44797515;670,1768659
609;745,8166667;553,8;624,2170972;4958,567573;670,3355794
610;747,0333333;456,624;624,4045855;28150,32489;670,494293
611;748,25;356,928;624,5920739;71644,05647;670,6530065
612;749,4666667;279,336;624,7795623;119331,2547;670,8117201
613;750,6833333;253,656;624,9670507;137871,8964;670,9704336
614;751,9;301,464;625,1545391;104775,5651;671,1291472
615;753,1166667;373,872;625,3420275;63237,17472;671,2878607
616;754,3333333;468,552;625,5295159;24641,94048;671,4465743
617;755,55;562,728;625,7170042;3967,614655;671,6052878
618;756,7666667;625,08;625,9044926;0,679788089;671,7640014
619;757,9833333;656,232;626,091981;908,4207447;671,9227149
620;759,2;677,112;626,2794694;2583,946168;672,0814285
621;760,4166667;674,88;626,4669578;2343,822657;672,240142
622;761,6333333;673,872;626,6544462;2229,49739;672,3988556
623;762,85;685,608;626,8419345;3453,450449;672,5575691
624;764,0666667;678,672;627,0294229;2666,955766;672,7162827
625;765,2833333;664,8;627,2169113;1412,488555;672,8749962
626;766,5;668,256;627,4043997;1668,853247;673,0337098
627;767,7166667;660;627,5918881;1050,285718;673,1924233
628;768,9333333;650,256;627,7793765;505,1986052;673,3511369
629;770,15;658,104;627,9668649;908,2469147;673,5098505
630;771,3666667;659,088;628,1543532;956,8905018;673,668564
631;772,5833333;652,416;628,3418416;579,5651014;673,8272776
632;773,8;660,432;628,52933;1017,780352;673,9859911
633;775,0166667;663,84;628,7168184;1233,637886;674,1447047
634;776,2333333;651,048;628,9043068;490,3431495;674,3034182
635;777,45;660,504;629,0917952;986,7266127;674,4621318
636;778,6666667;672,576;629,2792835;1874,605655;674,6208453
637;779,8833333;666,72;629,4667719;1387,803001;674,7795589
638;781,1;667,992;629,6542603;1469,782284;674,9382724
639;782,3166667;678,216;629,8417487;2340,068189;675,096986
640;783,5333333;680,16;630,0292371;2513,09339;675,2556995
641;784,75;677,904;630,2167255;2274,076152;675,4144131
642;785,9666667;690,192;630,4042139;3574,579372;675,5731266
643;787,1833333;686,232;630,5917022;3095,842735;675,7318402
644;788,4;674,904;630,7791906;1946,998802;675,8905537
645;789,6166667;667,08;630,966679;1304,171953;676,0492673
646;790,8333333;666,12;631,1541674;1222,60945;676,2079808
647;792,05;649,104;631,3416558;315,5008722;676,3666944
648;793,2666667;649,872;631,5291442;336,4603602;676,5254079
649;794,4833333;662,136;631,7166325;925,3379161;676,6841215
650;795,7;665,496;631,9041209;1128,414339;676,842835
651;796,9166667;660,552;632,0916093;809,9938378;677,0015486
652;798,1333333;678,312;632,2790977;2119,028094;677,1602621
653;799,35;684,408;632,4665861;2697,910479;677,3189757
654;800,5666667;673,92;632,6540745;1702,87661;677,4776892
655;801,7833333;683,424;632,8415629;2558,582947;677,6364028
656;803;695,328;633,0290512;3881,159016;677,7951163
657;804,2166667;685,944;633,2165396;2780,185077;677,9538299
658;805,4333333;688,92;633,404028;3082,023146;678,1125434
659;806,65;703,416;633,5915164;4875,458511;678,271257
660;807,8666667;695,88;633,7790048;3856,533607;678,4299705
661;809,0833333;687,24;633,9664932;2838,066531;678,5886841
662;810,3;697,176;634,1539815;3971,77481;678,7473976
663;811,5166667;697,248;634,3414699;3957,231525;678,9061112
664;812,7333333;651,36;634,5289583;283,2839641;679,0648247
665;813,95;590,928;634,7164467;1917,428065;679,2235383
666;815,1666667;517,392;634,9039351;13809,05489;679,3822518
667;816,3833333;438,6;635,0914235;38608,8795;679,5409654
668;817,6;346,488;635,2789119;83400,19077;679,6996789
669;818,8166667;321,576;635,4664002;98527,18336;679,8583925
670;820,0333333;315,504;635,6538886;102495,9512;680,017106
671;821,25;358,008;635,841377;77191,38538;680,1758196
672;822,4666667;426,312;636,0288654;43981,16363;680,3345331
673;823,6833333;511,848;636,2163538;15467,48742;680,4932467
674;824,9;570,888;636,4038422;4292,325575;680,6519602
675;826,1166667;641,304;636,5913305;22,20925335;680,8106738
676;827,3333333;672,552;636,7788189;1279,720484;680,9693873
677;828,55;664,488;636,9663073;757,443568;681,1281009
678;829,7666667;663,432;637,1537957;690,5440211;681,2868144
679;830,9833333;668,784;637,3412841;988,6443839;681,445528
680;832,2;654,6;637,5287725;291,4268093;681,6042415
681;833,4166667;655,128;637,7162609;303,16866;681,7629551
682;834,6333333;672,96;637,9037492;1228,940717;681,9216686
683;835,85;680,472;638,0912376;1796,129019;682,0803822
684;837,0666667;676,104;638,278726;1430,751352;682,2390957
685;838,2833333;687,648;638,4662144;2418,848035;682,3978093
686;839,5;683,832;638,6537028;2041,07854;682,5565228
687;840,7166667;681,288;638,8411912;1801,73158;682,7152364
688;841,9333333;674,04;639,0286795;1225,79256;682,8739499
689;843,15;688,152;639,2161679;2394,71566;683,0326635
690;844,3666667;685,704;639,4036563;2143,721825;683,191377
691;845,5833333;692,064;639,5911447;2753,400543;683,3500906
692;846,8;693,216;639,7786331;2855,552182;683,5088041
693;848,0166667;682,872;639,9661215;1840,914412;683,6675177
694;849,2333333;662,856;640,1536099;515,3985182;683,8262313
695;850,45;663,288;640,3410982;526,5603003;683,9849448
696;851,6666667;664,32;640,5285866;566,0313503;684,1436584
697;852,8833333;639,672;640,716075;1,09009263;684,3023719
698;854,1;655,344;640,9035634;208,5262093;684,4610855
699;855,3166667;668,904;641,0910518;773,5600886;684,619799
700;856,5333333;661,608;641,2785402;413,2869372;684,7785126
701;857,75;661,392;641,4660286;397,0443382;684,9372261
702;858,9666667;687,984;641,6535169;2146,513661;685,0959397
703;860,1833333;683,232;641,8410053;1713,214441;685,2546532
704;861,4;677,4;642,0284937;1251,143458;685,4133668
705;862,6166667;690,84;642,2159821;2364,295118;685,5720803
706;863,8333333;678,84;642,4034705;1327,620684;685,7307939
707;865,05;663,576;642,5909589;440,3719517;685,8895074
708;866,2666667;664,824;642,7784472;486,0063964;686,048221
709;867,4833333;663,072;642,9659356;404,2538246;686,2069345
710;868,7;641,088;643,153424;4,265976349;686,3656481
711;869,9166667;650,016;643,3409124;44,55679452;686,5243616
712;871,1333333;655,56;643,5284008;144,7593798;686,6830752
713;872,35;654,264;643,7158892;111,2626422;686,8417887
714;873,5666667;662,256;643,9033776;336,8187508;687,0005023
715;874,7833333;673,824;644,0908659;884,0592613;687,1592158
716;876;680,016;644,2783543;1277,179319;687,3179294
717;877,2166667;663,288;644,4658427;354,2736053;687,4766429
718;878,4333333;624,648;644,6533311;400,213272;687,6353565
719;879,65;574,2;644,8408195;4990,125376;687,79407
720;880,8666667;543,984;645,0283079;10209,95215;687,9527836
721;882,0833333;511,92;645,2157962;17767,7693;688,1114971
722;883,3;455,784;645,4032846;35955,4731;688,2702107
723;884,5166667;466,296;645,590773;32146,61563;688,4289242
724;885,7333333;483,168;645,7782614;26442,09711;688,5876378
725;886,95;503,352;645,9657498;20338,68163;688,7463513
726;888,1666667;531,552;646,1532382;13133,44379;688,9050649
727;889,3833333;610,272;646,3407266;1300,953035;689,0637784
728;890,6;635,304;646,5282149;125,9830009;689,222492
729;891,8166667;665,616;646,7157033;357,2212146;689,3812055
730;893,0333333;682,896;646,9031917;1295,482249;689,5399191
731;894,25;679,824;647,0906801;1071,470232;689,6986326
732;895,4666667;675,072;647,2781685;772,4970709;689,8573462
733;896,6833333;672,336;647,4656569;618,533968;690,0160597
734;897,9;663,456;647,6531452;249,7302185;690,1747733
735;899,1166667;655,68;647,8406336;61,45566512;690,3334868
736;900,3333333;646,704;648,028122;1,753299104;690,4922004
737;901,55;634,656;648,2156104;183,8630341;690,6509139
738;902,7666667;614,496;648,4030988;1149,691348;690,8096275
739;903,9833333;614,4;648,5905872;1168,996251;690,968341
740;905,2;620,064;648,7780756;824,4981347;691,1270546
741;906,4166667;619,704;648,9655639;856,239124;691,2857681
742;907,6333333;633;649,1530523;260,9210993;691,4444817
743;908,85;663;649,3405407;186,5808282;691,6031952
744;910,0666667;654,072;649,5280291;20,64767164;691,7619088
745;911,2833333;651,552;649,7155175;3,372668068;691,9206223
746;912,5;665,52;649,9030059;243,890506;692,0793359
747;913,7166667;660,12;650,0904942;100,5909857;692,2380494
748;914,9333333;650,856;650,2779826;0,334104082;692,396763
749;916,15;671,208;650,465471;430,2525088;692,5554765
750;917,3666667;671,256;650,6529594;424,4852821;692,7141901
751;918,5833333;664,08;650,8404478;175,2857429;692,8729036
752;919,8;672;651,0279362;439,8274614;693,0316172
753;921,0166667;683,904;651,2154246;1068,542965;693,1903307
754;922,2333333;670,752;651,4029129;374,3871702;693,3490443
755;923,45;672,96;651,5904013;456,6597477;693,5077578
756;924,6666667;676,68;651,7778897;620,1150971;693,6664714
757;925,8833333;672,864;651,9653781;436,7523977;693,8251849
758;927,1;665,472;652,1528665;177,3993179;693,9838985
759;928,3166667;675,408;652,3403549;532,1162523;694,1426121
760;929,5333333;656,952;652,5278432;19,573163;694,3013256
761;930,75;647,928;652,7153316;22,91854412;694,4600392
762;931,9666667;651,576;652,90282;1,760451347;694,6187527
763;933,1833333;652,44;653,0903084;0,422901012;694,7774663
764;934,4;648,384;653,2777968;23,94924695;694,9361798
765;935,6166667;673,008;653,4652852;381,917703;695,0948934
766;936,8333333;689,448;653,6527736;1281,298236;695,2536069
767;938,05;690,6;653,8402619;1351,278343;695,4123205
768;939,2666667;697,056;654,0277503;1851,43027;695,571034
769;940,4833333;706,608;654,2152387;2745,001436;695,7297476
770;941,7;694,56;654,4027271;1612,606568;695,8884611
771;942,9166667;693,432;654,5902155;1508,684225;696,0471747
772;944,1333333;697,752;654,7777039;1846,790129;696,2058882
773;945,35;663,792;654,9651922;77,91253516;696,3646018
774;946,5666667;608,64;655,1526806;2163,429459;696,5233153
775;947,7833333;548,592;655,340169;11395,17159;696,6820289
776;949;458,28;655,5276574;38906,63835;696,8407424
777;950,2166667;406,224;655,7151458;62245,83182;696,999456
778;951,4333333;398,64;655,9026342;66184,06294;697,1581695
779;952,65;430,512;656,0901226;50885,48937;697,3168831
780;953,8666667;481,368;656,2776109;30593,372;697,4755966
781;955,0833333;565,128;656,4650993;8342,465712;697,6343102
782;956,3;617,568;656,6525877;1527,604996;697,7930237
783;957,5166667;652,488;656,8400761;18,9405663;697,9517373
784;958,7333333;673,416;657,0275645;268,580819;698,1104508
785;959,95;694,176;657,2150529;1366,111614;698,2691644
786;961,1666667;692,856;657,4025412;1256,947738;698,4278779
787;962,3833333;691,44;657,5900296;1145,820494;698,5865915
788;963,6;703,008;657,777518;2045,796501;698,745305
789;964,8166667;697,464;657,9650064;1560,170496;698,9040186
790;966,0333333;693,12;658,1524948;1222,726421;699,0627321
791;967,25;698,04;658,3399832;1576,091336;699,2214457
792;968,4666667;687,288;658,5274716;827,1679966;699,3801592
793;969,6833333;678,36;658,7149599;385,9275991;699,5388728
794;970,9;684,072;658,9024483;633,5063317;699,6975863
795;972,1166667;683,64;659,0899367;602,7056077;699,8562999
796;973,3333333;675,84;659,2774251;274,3188876;700,0150134
797;974,55;686,208;659,4649135;715,1926769;700,173727
798;975,7666667;687,24;659,6524019;761,0755711;700,3324405
799;976,9833333;682,44;659,8398902;510,764961;700,4911541
800;978,2;689,52;660,0273786;869,8147153;700,6498676
801;979,4166667;708,096;660,214867;2292,602896;700,8085812
802;980,6333333;699,552;660,4023554;1532,694672;700,9672947
803;981,85;693,384;660,5898438;1075,456682;701,1260083
804;983,0666667;701,136;660,7773322;1628,822069;701,2847218
805;984,2833333;699,576;660,9648206;1490,823178;701,4434354
806;985,5;695,016;661,1523089;1146,749572;701,6021489
807;986,7166667;707,568;661,3397973;2137,046723;701,7608625
808;987,9333333;712,056;661,5272857;2553,150968;701,919576
809;989,15;710,952;661,7147741;2424,304415;702,0782896
810;990,3666667;714,456;661,9022625;2761,895328;702,2370031
811;991,5833333;715,416;662,0897509;2843,688847;702,3957167
812;992,8;708,528;662,2772392;2139,13287;702,5544302
813;994,0166667;714,504;662,4647276;2708,085869;702,7131438
814;995,2333333;718,992;662,652216;3174,17126;702,8718573
815;996,45;706,008;662,8397044;1863,501745;703,0305709
816;997,6666667;702,384;663,0271928;1548,958274;703,1892844
817;998,8833333;705,048;663,2146812;1750,026564;703,347998
818;1000,1;696,816;663,4021696;1116,484065;703,5067115
819;1001,316667;696,672;663,5896579;1094,441356;703,6654251
820;1002,533333;705,432;663,7771463;1735,126835;703,8241386
821;1003,75;695,808;663,9646347;1013,999913;703,9828522
822;1004,966667;693,696;664,1521231;872,8406628;704,1415657
823;1006,183333;702,744;664,3396115;1474,897058;704,3002793
824;1007,4;701,208;664,5270999;1345,488435;704,4589929
825;1008,616667;695,664;664,7145882;957,866088;704,6177064
826;1009,833333;708,312;664,9020766;1884,421447;704,77642
827;1011,05;705,96;665,089565;1670,392456;704,9351335
828;1012,266667;698,136;665,2770534;1079,710372;705,0938471
829;1013,483333;661,248;665,4645418;17,77922461;705,2525606
830;1014,7;608,808;665,6520302;3231,243766;705,4112742
831;1015,916667;533,616;665,8395186;17483,05886;705,5699877
832;1017,133333;481,512;666,0270069;34045,78779;705,7287013
833;1018,35;429,648;666,2144953;55963,70671;705,8874148
834;1019,566667;385,536;666,4019837;78885,7008;706,0461284
835;1020,783333;406,56;666,5894721;67615,32636;706,2048419
836;1022;456,528;666,7769605;44204,62538;706,3635555
837;1023,216667;508,8;666,9644489;25015,99288;706,522269
838;1024,433333;569,712;667,1519372;9494,54137;706,6809826
839;1025,65;641,976;667,3394256;643,3033597;706,8396961
840;1026,866667;670,2;667,526914;7,145388684;706,9984097
841;1028,083333;693,84;667,7144024;682,54685;707,1571232
842;1029,3;698,592;667,9018908;941,8828037;707,3158368
843;1030,516667;696,144;668,0893792;787,06175;707,4745503
844;1031,733333;712,632;668,2768676;1967,377774;707,6332639
845;1032,95;727,872;668,4643559;3529,268173;707,7919774
846;1034,166667;714,288;668,6518443;2082,658705;707,950691
847;1035,383333;710,088;668,8393327;1701,452553;708,1094045
848;1036,6;714;669,0268211;2022,586821;708,2681181
849;1037,816667;702,168;669,2143095;1085,945719;708,4268316
850;1039,033333;700,56;669,4017979;970,8335605;708,5855452
851;1040,25;722,856;669,5892862;2837,342794;708,7442587
852;1041,466667;731,376;669,7767746;3794,464566;708,9029723
853;1042,683333;721,944;669,964263;2701,893057;709,0616858
854;1043,9;732,36;670,1517514;3869,866194;709,2203994
855;1045,116667;738,312;670,3392398;4620,296131;709,3791129
856;1046,333333;729,12;670,5267282;3433,171504;709,5378265
857;1047,55;734,424;670,7142166;4058,936507;709,69654
858;1048,766667;746,544;670,9017049;5721,756802;709,8552536
859;1049,983333;738,072;671,0891933;4486,69639;710,0139671
860;1051,2;731,832;671,2766817;3666,946573;710,1726807
861;1052,416667;748,296;671,4641701;5903,130087;710,3313942
862;1053,633333;748,464;671,6516585;5900,13581;710,4901078
863;1054,85;748,56;671,8391469;5886,089306;710,6488213
864;1056,066667;762,744;672,0266352;8229,640268;710,8075349
865;1057,283333;763,008;672,2141236;8243,527986;710,9662484
866;1058,5;746,16;672,401612;5440,299798;711,124962
867;1059,716667;750,816;672,5891004;6119,447821;711,2836755
868;1060,933333;753,792;672,7765888;6563,496854;711,4423891
869;1062,15;745,488;672,9640772;5259,719383;711,6011026
870;1063,366667;756,648;673,1515656;6971,654565;711,7598162
871;1064,583333;770,304;673,3390539;9402,200765;711,9185297
872;1065,8;756,48;673,5265423;6881,276141;712,0772433
873;1067,016667;755,52;673,7140307;6692,216612;712,2359568
874;1068,233333;763,92;673,9015191;8103,326905;712,3946704
875;1069,45;758,184;674,0890075;7071,967767;712,5533839
876;1070,666667;753;674,2764959;6197,390104;712,7120975
877;1071,883333;769,224;674,4639842;8979,460586;712,870811
878;1073,1;768,888;674,6514726;8880,523091;713,0295246
879;1074,316667;762,216;674,838961;7634,746942;713,1882381
880;1075,533333;765;675,0264494;8095,239808;713,3469517
881;1076,75;770,4;675,2139378;9060,38644;713,5056652
882;1077,966667;762,36;675,4014262;7561,793563;713,6643788
883;1079,183333;765,288;675,5889146;8045,92593;713,8230923
884;1080,4;746,928;675,7764029;5062,549764;713,9818059
885;1081,616667;678,816;675,9638913;8,134523902;714,1405194
886;1082,833333;576,48;676,1513797;9934,383933;714,299233
887;1084,05;474,72;676,3388681;40650,16797;714,4579465
888;1085,266667;412,44;676,5263565;69741,60368;714,6166601
889;1086,483333;359,28;676,7138449;100764,2459;714,7753737
890;1087,7;374,904;676,9013332;91202,38929;714,9340872
891;1088,916667;453,072;677,0888216;50183,53637;715,0928008
892;1090,133333;541,464;677,27631;18444,98355;715,2515143
893;1091,35;578,952;677,4637984;9704,574424;715,4102279
894;1092,566667;640,848;677,6512868;1354,481918;715,5689414
895;1093,783333;682,896;677,8387752;25,57552298;715,727655
896;1095;687,816;678,0262636;95,83893967;715,8863685
897;1096,216667;694,008;678,2137519;249,4582718;716,0450821
898;1097,433333;713,928;678,4012403;1262,150653;716,2037956
899;1098,65;710,208;678,5887287;999,778317;716,3625092
900;1099,866667;703,032;678,7762171;588,3430044;716,5212227
901;1101,083333;713,688;678,9637055;1205,77663;716,6799363
902;1102,3;715,56;679,1511939;1325,601164;716,8386498
903;1103,516667;702,072;679,3386822;516,8037361;716,9973634
904;1104,733333;715,56;679,5261706;1298,436859;717,1560769
905;1105,95;731,856;679,713659;2718,823723;717,3147905
906;1107,166667;724,392;679,9011474;1979,435965;717,473504
907;1108,383333;726,792;680,0886358;2181,204229;717,6322176
908;1109,6;742,728;680,2761242;3900,236795;717,7909311
909;1110,816667;735,552;680,4636126;3034,730431;717,9496447
910;1112,033333;728,016;680,6511009;2243,433663;718,1083582
911;1113,25;737,64;680,8385893;3226,400255;718,2670718
912;1114,466667;737,76;681,0260777;3218,737939;718,4257853
913;1115,683333;728,112;681,2135661;2199,463103;718,5844989
914;1116,9;737,88;681,4010545;3189,871287;718,7432124
915;1118,116667;741,432;681,5885429;3581,239362;718,901926
916;1119,333333;726,312;681,7760312;1983,452513;719,0606395
917;1120,55;724,416;681,9635196;1802,213089;719,2193531
918;1121,766667;720,96;682,151008;1506,137859;719,3780666
919;1122,983333;721,248;682,3384964;1513,94947;719,5367802
920;1124,2;726,432;682,5259848;1927,738172;719,6954937
921;1125,416667;731,568;682,7134732;2386,764792;719,8542073
922;1126,633333;736,824;682,9009616;2907,694075;720,0129208
923;1127,85;747,096;683,0884499;4096,966465;720,1716344
924;1129,066667;735,936;683,2759383;2773,082096;720,3303479
925;1130,283333;724,824;683,4634267;1710,697023;720,4890615
926;1131,5;736,944;683,6509151;2840,152899;720,647775
927;1132,716667;734,424;683,8384035;2558,902575;720,8064886
928;1133,933333;726,72;684,0258919;1822,78687;720,9652021
929;1135,15;737,376;684,2133802;2826,264139;721,1239157
930;1136,366667;739,32;684,4008686;3016,11099;721,2826292
931;1137,583333;728,808;684,588357;1955,376826;721,4413428
932;1138,8;728,208;684,7758454;1886,352053;721,6000563
933;1140,016667;738,432;684,9633338;2858,898267;721,7587699
934;1141,233333;728,976;685,1508222;1920,646212;721,9174834
935;1142,45;730,152;685,3383106;2008,266762;722,076197
936;1143,666667;738,84;685,5257989;2842,404035;722,2349105
937;1144,883333;730,488;685,7132873;2004,774895;722,3936241
938;1146,1;708,696;685,9007757;519,6222505;722,5523376
939;1147,316667;674,64;686,0882641;131,0627508;722,7110512
940;1148,533333;618,408;686,2757525;4606,031827;722,8697647
941;1149,75;520,176;686,4632409;27651,44647;723,0284783
942;1150,966667;429,048;686,6507292;66359,16612;723,1871918
943;1152,183333;348,504;686,8382176;114470,0428;723,3459054
944;1153,4;311,4;687,025706;141094,671;723,5046189
945;1154,616667;315,744;687,2131944;137989,3624;723,6633325
946;1155,833333;392,136;687,4006828;87181,2329;723,822046
947;1157,05;478,2;687,5881712;43843,40623;723,9807596
948;1158,266667;559,968;687,7756596;16334,79784;724,1394731
949;1159,483333;626,976;687,9631479;3719,432214;724,2981867
950;1160,7;671,472;688,1506363;278,1769097;724,4569002
951;1161,916667;672,864;688,3381247;239,4485355;724,6156138
952;1163,133333;677,76;688,5256131;115,8984253;724,7743273
953;1164,35;691,368;688,7131015;7,048486157;724,9330409
954;1165,566667;689,952;688,9005899;1,105463275;725,0917544
