;L, μμ;hn58,naco3+tib2, 73, 800.csv;Result;fail;Predict
31;42,583333333333336;500,064;564,947776285651;4209,904425086404;576,057987820234
32;43,8;502,944;565,1291149766879;3866,988524663892;576,2681231857404
33;45,016666666666666;509,88;565,3104536677247;3072,535193809774;576,4782585512468
34;46,23333333333333;510,096;565,4917923587616;3068,693811055028;576,6883939167531
35;47,45;514,0559999999999;565,6731310497985;2664,3282178120785;576,8985292822595
36;48,66666666666666;521,52;565,8544697408354;1965,5452072010498;577,1086646477659
37;49,88333333333333;515,496;566,0358084318723;2554,2722363303506;577,3188000132723
38;51,1;520,1999999999999;566,2171471229092;2117,577829331475;577,5289353787787
39;52,31666666666667;518,304;566,3984858139461;2313,0795657078634;577,7390707442851
40;53,53333333333333;520,824;566,579824504983;2093,595476130805;577,9492061097915
41;54,75;509,64;566,7611631960199;3262,8272848663373;578,1593414752979
42;55,96666666666667;514,4159999999999;566,9425018870568;2759,0334004909855;578,3694768408043
43;57,18333333333333;510,432;567,1238405780937;3213,964788131987;578,5796122063107
44;58,4;509,952;567,3051792691305;3289,3871722770164;578,7897475718171
45;59,61666666666667;512,256;567,4865179601674;3050,4101141483725;578,9998829373235
46;60,833333333333336;516,7679999999999;567,6678566512043;2590,795407113151;579,2100183028299
47;62,05;518,424;567,8491953422412;2442,8499346186995;579,4201536683363
48;63,266666666666666;515,328;568,0305340332781;2777,5570935288347;579,6302890338427
49;64,48333333333333;521,088;568,211872724315;2220,6593805374387;579,8404243993491
50;65,7;512,448;568,3932114153519;3129,866680308418;580,0505597648555
51;66,91666666666667;519,888;568,5745501063888;2370,3801612618995;580,2606951303619
52;68,13333333333334;515,16;568,7558887974257;2872,51929598602;580,4708304958683
53;69,35;518,184;568,9372274884626;2575,890100495634;580,6809658613747
54;70,56666666666666;516,792;569,1185661794993;2738,069528137521;580,8911012268811
55;71,78333333333333;522,432;569,2999048705362;2196,6005069536327;581,1012365923875
56;73,0;520,2239999999999;569,4812435615731;2426,276043284145;581,3113719578939
57;74,21666666666667;497,808;569,66258225261;5163,080990697103;581,5215073234003
58;75,43333333333334;471,168;569,8439209436469;9736,937374076859;581,7316426889067
59;76,65;426,864;570,0252596346838;20495,14626018936;581,9417780544131
60;77,86666666666666;369,936;570,2065983257207;40108,31255374219;582,1519134199195
61;79,08333333333333;310,32;570,3879370167576;67635,33186415222;582,3620487854259
62;80,3;297,912;570,5692757077945;74341,9899963963;582,5721841509323
63;81,51666666666667;291,048;570,7506143988314;78233,55250154139;582,7823195164387
64;82,73333333333333;332,112;570,9319530898683;57034,9699938469;582,9924548819452
65;83,95;389,616;571,1132917809051;32941,266923803014;583,2025902474516
66;85,16666666666667;448,968;571,294630471942;14963,804522619048;583,412725612958
67;86,38333333333334;488,856;571,4759691629789;6826,059304491588;583,6228609784644
68;87,6;518,832;571,6573078540158;2790,5131498715455;583,8329963439708
69;88,81666666666666;526,848;571,8386465450527;2024,1582765418673;584,0431317094772
70;90,03333333333333;519,648;572,0199852360896;2742,8248375691855;584,2532670749836
71;91,25;521,472;572,2013239271265;2573,464306103332;584,46340244049
72;92,46666666666668;521,352;572,3826626181634;2604,1285272488226;584,6735378059964
73;93,68333333333334;523,104;572,5640013092003;2446,291729506092;584,8836731715028
74;94,9;523,176;572,7453400002372;2457,119468059112;585,0938085370092
75;96,11666666666666;527,472;572,926678691274;2066,1278149269597;585,3039439025156
76;97,33333333333331;531,096;573,1080173823109;1765,0096045315922;585,514079268022
77;98,55;528,7679999999999;573,2893560733478;1982,1511466098298;585,7242146335284
78;99,76666666666668;533,832;573,4706947643847;1571,2261226240587;585,9343499990348
79;100,98333333333332;526,704;573,6520334554216;2204,117845331389;586,1444853645412
80;102,2;534,096;573,8333721464585;1579,0587451061344;586,3546207300476
81;103,41666666666669;526,2239999999999;574,0147108374954;2283,9520423531053;586,564756095554
82;104,63333333333334;534,144;574,1960495285323;1604,1666714360028;586,7748914610604
83;105,85;530,712;574,3773882195692;1906,6661283656922;586,9850268265668
84;107,06666666666666;537,5519999999999;574,5587269106061;1369,4978366361834;587,1951621920732
85;108,28333333333332;532,896;574,7400656016429;1750,9258260745955;587,4052975575796
86;109,5;542,952;574,9214042926798;1022,0428108288116;587,615432923086
87;110,71666666666668;538,0079999999999;575,1027429837167;1376,0199570280024;587,8255682885924
88;111,93333333333334;541,3679999999999;575,2840816747536;1150,3005961685587;588,0357036540988
89;113,15;543,9119999999999;575,4654203657905;995,6183367802854;588,2458390196052
90;114,36666666666666;544,3679999999999;575,6467590568274;978,3607681350637;588,4559743851116
91;115,58333333333331;541,1999999999999;575,8280977478643;1199,1051536356467;588,666109750618
92;116,8;540,192;576,0094364389012;1282,8887530547242;588,8762451161244
93;118,01666666666668;544,0559999999999;576,1907751299381;1032,6437726516904;589,0863804816308
94;119,23333333333332;540,144;576,372113820975;1312,4762310255164;589,2965158471372
95;120,45;547,728;576,5534525120119;830,9067125222535;589,5066512126436
96;121,66666666666669;548,064;576,7347912030486;822,0142682088135;589,71678657815
97;122,88333333333334;551,472;576,9161298940855;647,4037460670986;589,9269219436565
98;124,1;550,68;577,0974685851224;697,8826464459338;590,1370573091629
99;125,31666666666666;548,976;577,2788072761593;801,0488997114182;590,3471926746693
100;126,53333333333332;551,736;577,4601459671962;661,7316857416191;590,5573280401757
101;127,75;552,456;577,6414846582331;634,308637470096;590,7674634056821
102;128,96666666666667;556,776;577,82282334927;442,9687730953804;590,9775987711885
103;130,18333333333334;554,376;578,0041620403069;558,2900414030028;591,1877341366949
104;131,4;563,52;578,1855007313438;215,07691170104712;591,3978695022013
105;132,61666666666667;555,576;578,3668394223807;519,4223615767429;591,6080048677077
106;133,83333333333334;562,032;578,5481781134176;272,7841394741344;591,8181402332141
107;135,05;560,496;578,7295168044544;332,46113505832244;592,0282755987205
108;136,26666666666668;563,64;578,9108554954913;233,19902756417784;592,2384109642269
109;137,48333333333332;553,728;579,0921941865282;643,3423467319143;592,4485463297333
110;138,7;560,184;579,2735328775651;364,4102654836407;592,6586816952396
111;139,91666666666666;556,1519999999999;579,454871568602;543,0238233427634;592,868817060746
112;141,13333333333333;553,608;579,6362102596389;677,4677293199752;593,0789524262524
113;142,35;559,2719999999999;579,8175489506758;422,1195816846187;593,2890877917588
114;143,56666666666666;566,496;579,9988876417127;182,32797466471843;593,4992231572652
115;144,78333333333333;567,576;580,1802263327496;158,86652144717817;593,7093585227716
116;146,0;565,0559999999999;580,3615650237865;234,26032069735925;593,919493888278
117;147,21666666666667;570,864;580,5429037148233;93,68117712081957;594,1296292537844
118;148,43333333333334;563,184;580,7242424058602;307,66010365633736;594,3397646192908
119;149,65;566,976;580,9055810968971;194,0332295350329;594,5498999847972
120;150,86666666666667;568,536;581,086919787934;157,52558752315448;594,7600353503036
121;152,08333333333334;560,496;581,2682584789709;431,48672231717893;594,97017071581
122;153,3;519,9839999999999;581,4495971700078;3778,019635465679;595,1803060813164
123;154,51666666666668;464,136;581,6309358610447;13805,059952991;595,3904414468228
124;155,73333333333332;389,784;581,8122745520816;36874,85822744963;595,6005768123292
125;156,95;367,584;581,9936132431185;45971,48225106365;595,8107121778356
126;158,16666666666666;337,944;582,1749519341554;59648,75788266371;596,020847543342
127;159,38333333333333;358,728;582,3562906251922;50009,61236794541;596,2309829088484
128;160,6;399,144;582,5376293162291;33633,223273778436;596,4411182743548
129;161,81666666666666;467,592;582,718968007266;13254,218762546046;596,6512536398612
130;163,03333333333333;481,248;582,9003066983029;10333,191457085832;596,8613890053676
131;164,25;524,568;583,0816453893398;3423,846696749405;597,071524370874
132;165,46666666666667;538,176;583,2629840803767;2032,8361334641352;597,2816597363804
133;166,68333333333334;560,208;583,4443227714136;539,9266959373141;597,4917951018869
134;167,9;565,248;583,6256614624505;337,7384408284353;597,7019304673933
135;169,11666666666667;569,016;583,8070001534874;218,77368554046438;597,9120658328997
136;170,33333333333334;573,9839999999999;583,9883388445243;100,08679571605862;598,1222011984061
137;171,55;579,6;584,1696775355612;20,881952779012142;598,3323365639125
138;172,76666666666668;583,32;584,351016226598;1,06299445950817;598,5424719294189
139;173,98333333333332;582,9359999999999;584,5323549176348;2,5483490230572117;598,7526072949253
140;175,2;590,232;584,7136936086717;30,451705428573927;598,9627426604317
141;176,41666666666666;582,648;584,8950322997086;5,049154155933816;599,1728780259381
142;177,63333333333333;588,288;585,0763709907455;10,314560893084822;599,3830133914445
143;178,85;585,9119999999999;585,2577096817824;0,4280958205131271;599,5931487569509
144;180,06666666666666;589,536;585,4390483728193;16,78501263545778;599,8032841224573
145;181,28333333333333;584,688;585,6203870638562;0,8693456368464861;600,0134194879637
146;182,5;593,856;585,8017257548931;64,87133361539158;600,2235548534701
147;183,71666666666667;590,424;585,98306444593;19,721908595402468;600,4336902189765
148;184,9333333333333;591,672;586,1644031369668;30,333623205693144;600,6438255844829
149;186,15;594,528;586,3457418280037;66,94934879320016;600,8539609499893
150;187,36666666666667;598,584;586,5270805190406;145,36930737033643;601,0640963154957
151;188,5833333333333;600,888;586,7084192100775;201,0605113779395;601,2742316810021
152;189,8;599,976;586,8897579011144;171,2497322706452;601,4843670465085
153;191,01666666666668;607,584;587,0710965921513;420,77920621972777;601,6945024120149
154;192,2333333333333;604,248;587,2524352831882;288,8492200433391;601,9046377775213
155;193,45;610,2719999999999;587,4337739742251;521,5845680043782;602,1147731430277
156;194,66666666666663;604,0079999999999;587,615112665262;268,72675516941047;602,3249085085341
157;195,88333333333333;608,952;587,7964513562989;447,5572384160027;602,5350438740405
158;197,1;603,864;587,9777900473357;252,37166666013124;602,7451792395469
159;198,31666666666663;604,944;588,1591287383726;281,73190326940403;602,9553146050533
160;199,53333333333333;605,352;588,3404674294095;289,39224040026056;603,1654499705597
161;200,75;609,12;588,5218061204464;424,2855910996796;603,3755853360661
162;201,96666666666667;612,432;588,7031448114833;563,0585685575968;603,5857207015725
163;203,1833333333333;606,816;588,8844835025202;321,5392838993914;603,795856067079
164;204,4;615,7919999999999;589,0658221935571;714,2885801415968;604,0059914325853
165;205,61666666666667;609,4799999999999;589,247160884594;409,3677786698994;604,2161267980918
166;206,8333333333333;614,352;589,4284995756309;621,1808734035258;604,4262621635982
167;208,05;610,32;589,6098382666678;428,91079902077973;604,6363975291046
168;209,26666666666668;620,4719999999999;589,7911769577047;941,3129025526305;604,846532894611
169;210,4833333333333;609,384;589,9725156487415;376,8057247191551;605,0566682601174
170;211,7;616,776;590,1538543397784;708,7386395540545;605,2668036256238
171;212,91666666666663;606,816;590,3351930308153;271,6169983555288;605,4769389911302
172;214,13333333333333;610,728;590,5165317218522;408,50344995857387;605,6870743566366
173;215,35;603,432;590,6978704128891;162,1580563413343;605,897209722143
174;216,56666666666663;608,064;590,879209103926;295,3170381417875;606,1073450876494
175;217,78333333333333;603,5519999999999;591,0605477949629;156,0363781907246;606,3174804531558
176;219,0;606,96;591,2418864859998;247,05909243899777;606,5276158186622
177;220,21666666666667;608,136;591,4232251770367;279,31684228307586;606,7377511841686
178;221,4333333333333;613,776;591,6045638680736;491,5725801520908;606,947886549675
179;222,65;612,72;591,7859025591104;438,23643566466353;607,1580219151814
180;223,86666666666667;609,264;591,9672412501473;299,1778632506079;607,3681572806878
181;225,0833333333333;614,88;592,1485799411842;516,7174578903353;607,5782926461941
182;226,3;608,832;592,329918632221;272,3186894687969;607,7884280117006
183;227,51666666666668;606,456;592,511257323258;194,4558483205515;607,998563377207
184;228,7333333333333;608,664;592,6925960142948;255,08574527459794;608,2086987427133
185;229,95;602,592;592,8739347053317;94,44079307143522;608,4188341082197
186;231,16666666666663;572,016;593,0552733963686;442,65102504714713;608,6289694737261
187;232,38333333333333;526,0799999999999;593,2366120874055;4510,010547058275;608,8391048392325
188;233,6;471,432;593,4179507784424;14880,572187320578;609,0492402047389
189;234,81666666666663;467,496;593,5992894694793;15902,039615023305;609,2593755702453
190;236,03333333333333;428,52;593,7806281605161;27311,075220008384;609,4695109357517
191;237,25;399,192;593,961966851553;37935,339987355066;609,6796463012581
192;238,46666666666667;419,28;594,1433055425899;30577,175625281172;609,8897816667645
193;239,6833333333333;444,84;594,3246442336268;22345,65886165399;610,0999170322709
194;240,9;427,008;594,5059829246637;28055,57428383095;610,3100523977773
195;242,11666666666667;465,888;594,6873216157006;16589,26524866469;610,5201877632837
196;243,3333333333333;508,032;594,8686603067375;7540,605573227727;610,7303231287901
197;244,55;527,448;595,0499989977744;4570,030268495097;610,9404584942965
198;245,76666666666668;553,656;595,2313376888113;1728,5087039386995;611,1505938598029
199;246,9833333333333;565,392;595,4126763798482;901,2410103035737;611,3607292253093
200;248,2;575,616;595,594015070885;399,121086172509;611,5708645908157
201;249,41666666666663;578,712;595,7753537619219;291,1580416044948;611,7809999563221
202;250,63333333333333;585,072;595,9566924529588;118,47652979549831;611,9911353218286
203;251,85;582,0;596,1380311439957;199,88392462859247;612,201270687335
204;253,06666666666663;586,584;596,3193698350326;94,77742582486378;612,4114060528414
205;254,28333333333333;582,648;596,5007085260695;191,89753350823798;612,6215414183478
206;255,5;585,672;596,6820472171064;121,22113972291184;612,8316767838542
207;256,71666666666664;590,952;596,8633859081433;34,944483354995214;613,0418121493606
208;257,93333333333334;593,448;597,0447245991802;12,936427842348115;613,251947514867
209;259,15;602,136;597,2260632902171;24,107478494073426;613,4620828803734
210;260,3666666666667;605,736;597,407401981254;69,36554495785967;613,6722182458798
211;261,5833333333333;617,232;597,5887406722908;385,85763701563405;613,8823536113862
212;262,8;610,92;597,7700793633277;172,92041275077943;614,0924889768926
213;264,01666666666665;616,632;597,9514180543646;348,96414182759804;614,302624342399
214;265,2333333333333;609,672;598,1327567454015;133,15413488879804;614,5127597079054
215;266,45;612,216;598,3140954364384;193,26295049437564;614,7228950734118
216;267,6666666666667;609,648;598,4954341274753;124,37972554100367;614,9330304389182
217;268,8833333333333;615,1919999999999;598,6767728185122;272,7527288561507;615,1431658044246
218;270,1;611,328;598,8581115095491;155,4981189642798;615,353301169931
219;271,31666666666666;616,032;599,039450200586;288,74674868556696;615,5634365354374
220;272,53333333333336;614,088;599,2207888916229;221,0339661410512;615,7735719009438
221;273,75;613,704;599,4021275826597;204,54355464187904;615,9837072664502
222;274,96666666666664;618,168;599,5834662736966;345,38489382411035;616,1938426319566
223;276,18333333333334;622,0559999999999;599,7648049647335;496,89737610028845;616,403977997463
224;277,4;626,832;599,9461436557704;722,849271362553;616,6141133629694
225;278,6166666666667;624,9359999999999;600,1274823468073;615,4625481487722;616,8242487284758
226;279,8333333333333;631,1999999999999;600,3088210378442;954,2649376719357;617,0343840939822
227;281,05;625,992;600,490159728881;650,3438572136621;617,2445194594886
228;282,26666666666665;627,384;600,671498419918;713,5577406658866;617,454654824995
229;283,4833333333333;627,12;600,8528371109549;689,9638462396309;617,6647901905014
230;284,7;631,2239999999999;601,0341758019918;911,4254851066404;617,8749255560078
231;285,9166666666667;630,0479999999999;601,2155144930286;831,3122205097065;618,0850609215142
232;287,1333333333333;631,32;601,3968531840654;895,3947153679779;618,2951962870206
233;288,35;634,4879999999999;601,5781918751023;1083,0554708175766;618,505331652527
234;289,56666666666666;633,6239999999999;601,7595305661392;1015,3444123014414;618,7154670180335
235;290,78333333333336;635,4;601,9408692571761;1119,5134300653797;618,9256023835399
236;292,0;631,0799999999999;602,122207948213;838,5537205145323;619,1357377490463
237;293,21666666666664;634,7520000000001;602,3035466392499;1052,902125504777;619,3458731145527
238;294,43333333333334;626,448;602,4848853302868;574,2308646738215;619,5560084800591
239;295,65;627,6239999999999;602,6662240213237;622,8905818017859;619,7661438455655
240;296,8666666666667;624,9359999999999;602,8475627123606;487,89906180997394;619,9762792110719
241;298,0833333333333;629,808;603,0289014033975;717,1201216465562;620,1864145765783
242;299,3;625,0799999999999;603,2102400944343;478,28639832708535;620,3965499420847
243;300,51666666666665;629,4719999999999;603,3915787854712;680,1883707272364;620,6066853075911
244;301,7333333333333;617,88;603,5729174765081;204,69261033400696;620,8168206730975
245;302,95;623,592;603,754256167545;393,53608036210545;621,0269560386039
246;304,1666666666667;620,1840000000001;603,9355948585819;264,01066963966457;621,2370914041103
247;305,3833333333333;625,3919999999999;604,1169335496188;452,6284524681328;621,4472267696167
248;306,6;626,208;604,2982722406557;480,03617048858064;621,6573621351231
249;307,81666666666666;631,776;604,4796109316926;745,092856168409;621,8674975006295
250;309,03333333333336;620,544;604,6609496227295;252,2712892869119;622,0776328661359
251;310,25;585,456;604,8422883137664;375,8281745844751;622,2877682316423
252;311,46666666666664;522,672;605,0236270048033;6781,790470338245;622,4979035971487
253;312,68333333333334;483,672;605,2049656958401;14770,261750826237;622,7080389626551
254;313,9;424,968;605,386304386877;32550,764557835788;622,9181743281615
255;315,1166666666667;378,936;605,5676430779139;51361,901644194964;623,1283096936679
256;316,3333333333333;381,408;605,7489817689508;50328,8761010567;623,3384450591743
257;317,55;423,408;605,9303204599877;33314,39746609843;623,5485804246807
258;318,76666666666665;451,392;606,1116591510246;23938,172927809224;623,7587157901871
259;319,9833333333333;510,264;606,2929978420615;9221,568426550646;623,9688511556934
260;321,2;553,776;606,4743365330984;2777,114673355696;624,1789865211999
261;322,4166666666667;586,4879999999999;606,6556752241353;406,7351239462023;624,3891218867063
262;323,6333333333333;601,632;606,8370139151722;27,09216985713655;624,5992572522127
263;324,85;612,6;607,018352606209;31,154787628614518;624,8093926177191
264;326,06666666666666;610,848;607,1996912972459;13,310156390591255;625,0195279832254
265;327,28333333333336;623,256;607,3810299882828;252,0146728729207;625,229663348732
266;328,5;616,3919999999999;607,5623686793197;77,96238925913815;625,4397987142382
267;329,71666666666664;621,024;607,7437073703566;176,36617232896188;625,6499340797446
268;330,93333333333334;618,432;607,9250460613935;110,39608106799984;625,860069445251
269;332,15;623,88;608,1063847524304;248,80693797836133;626,0702048107574
270;333,3666666666667;613,68;608,2877234434673;29,076646462132075;626,2803401762638
271;334,5833333333333;617,232;608,4690621345042;76,78908003454035;626,4904755417703
272;335,8;615,6479999999999;608,650400825541;48,96639420638726;626,7006109072767
273;337,01666666666665;616,968;608,831739516578;66,19873465409451;626,9107462727831
274;338,2333333333333;618,312;609,0130782076147;86,46994650089772;627,1208816382895
275;339,45;626,568;609,1944168986516;301,8413897794568;627,3310170037959
276;340,6666666666667;633,24;609,3757555896885;569,5021612750822;627,5411523693023
277;341,8833333333333;632,256;609,5570942807254;515,2403208525142;627,7512877348087
278;343,1;639,384;609,7384329717623;878,859644425733;627,9614231003151
279;344,31666666666666;639,5039999999999;609,9197716627992;875,2265663076272;628,1715584658215
280;345,53333333333336;641,808;610,1011103538361;1005,3268510340129;628,3816938313279
281;346,75;640,7280000000001;610,282449044873;926,9315729612366;628,5918291968343
282;347,96666666666664;645,5039999999999;610,4637877359099;1227,8164755124815;628,8019645623407
283;349,18333333333334;641,016;610,6451264269468;922,3899615903771;629,0120999278471
284;350,4;644,0400000000001;610,8264651179836;1103,1388993589242;629,2222352933535
285;351,6166666666667;643,68;611,0078038090205;1067,472403941851;629,4323706588599
286;352,8333333333333;647,712;611,1891425000574;1333,9191199611116;629,6425060243663
287;354,05;647,1840000000001;611,3704811910943;1282,6081294758474;629,8526413898727
288;355,26666666666665;653,064;611,5518198821312;1723,2610981383777;630,0627767553791
289;356,4833333333333;651,024;611,7331585731681;1543,7702200284489;630,2729121208855
290;357,7;656,016;611,914497264205;1944,9425435553296;630,4830474863919
291;358,9166666666667;655,4159999999999;612,0958359552419;1876,6366128647464;630,6931828518983
292;360,1333333333333;657,552;612,2771746462788;2049,809810809957;630,9033182174047
293;361,35;653,712;612,4585133373157;1701,8501618282698;631,1134535829111
294;362,56666666666666;653,712;612,6398520283526;1686,921339004898;631,3235889484175
295;363,78333333333336;649,3439999999999;612,8211907193894;1333,9155977478517;631,5337243139239
296;365,0;648,0;613,0025294104263;1224,8229476680767;631,7438596794303
297;366,2166666666666;649,6080000000001;613,1838681014632;1326,7173845620111;631,9539950449367
298;367,4333333333333;649,992;613,3652067925001;1341,5219806649588;632,1641304104431
299;368,65;654,3599999999999;613,546545483537;1665,738069567387;632,3742657759495
300;369,8666666666667;654,1919999999999;613,7278841745739;1637,3446695334915;632,5844011414559
301;371,0833333333333;656,664;613,9092228656108;1827,9709678112897;632,7945365069623
302;372,3;652,2479999999999;614,0905615566477;1455,990108558216;633,0046718724687
303;373,51666666666665;656,304;614,2719002476846;1766,6974095885914;633,2148072379752
304;374,73333333333335;651,984;614,4532389387215;1408,5580258387824;633,4249426034816
305;375,95;657,6;614,6345776297583;1846,0275194532705;633,635077968988
306;377,1666666666667;658,32;614,8159163207952;1892,6052967672606;633,8452133344944
307;378,3833333333333;661,704;614,9972550118321;2181,520027389746;634,0553487000008
308;379,6;661,56;615,178593702869;2151,2348500995413;634,2654840655072
309;380,81666666666666;665,0400000000001;615,3599323939059;2468,1091173460914;634,4756194310136
310;382,03333333333336;664,512;615,5412710849428;2398,1322904720173;634,68575479652
311;383,25;666,2159999999999;615,7226097759797;2549,582456315182;634,8958901620264
312;384,4666666666666;669,168;615,9039484670166;2837,059185708316;635,1060255275328
313;385,6833333333333;670,944;616,0852871580535;3009,478374675146;635,3161608930392
314;386,9;650,52;616,2666258490904;1173,2936407222035;635,5262962585456
315;388,1166666666667;600,6959999999999;616,4479645401273;248,12438687342933;635,736431624052
316;389,3333333333333;521,064;616,629303231164;9132,72718166434;635,9465669895584
317;390,55;438,048;616,810641922201;31956,082147005032;636,1567023550648
318;391,76666666666665;355,008;616,9919806132378;68635,6060979574;636,3668377205712
319;392,98333333333335;325,488;617,1733193042747;85080,32549763672;636,5769730860776
320;394,2;342,768;617,3546579953116;75397,83274903426;636,787108451584
321;395,4166666666667;399,816;617,5359966863485;47401,99695710363;636,9972438170904
322;396,6333333333333;471,72;617,7173353773854;21315,221937296752;637,2073791825968
323;397,85;547,656;617,8986740684223;4934,033260282619;637,4175145481032
324;399,06666666666666;592,032;618,0800127594592;678,4989687169492;637,6276499136096
325;400,28333333333336;623,304;618,2613514504961;25,42830439381316;637,837785279116
326;401,5;643,776;618,4426901415329;641,776588385103;638,0479206446224
327;402,7166666666666;651,12;618,6240288325698;1055,988142114454;638,2580560101287
328;403,9333333333333;655,296;618,8053675236067;1331,5662585272116;638,4681913756351
329;405,15;663,888;618,9867062146436;2016,1261835988867;638,6783267411415
330;406,3666666666667;661,872;619,1680449056805;1823,6277806976511;638,888462106648
331;407,5833333333333;662,112;619,3493835967174;1828,6413616542898;639,0985974721543
332;408,8;664,68;619,5307222877543;2038,4572779374805;639,3087328376608
333;410,01666666666665;668,832;619,7120609787912;2412,768409447269;639,5188682031671
334;411,23333333333335;668,976;619,8933996698281;2409,101655171389;639,7290035686735
335;412,45;675,696;620,074738360865;3093,7247463291123;639,9391389341799
336;413,6666666666667;679,872;620,2560770519019;3554,058268953563;640,1492742996863
337;414,8833333333333;685,8960000000001;620,4374157429387;4284,826252938803;640,3594096651927
338;416,1;685,464;620,6187544339756;4204,905872518015;640,5695450306991
339;417,31666666666666;687,384;620,8000931250125;4433,4166547370105;640,7796803962055
340;418,53333333333336;688,44;620,9814318160494;4550,65842142872;640,989815761712
341;419,75;689,232;621,1627705070863;4633,420003758949;641,1999511272184
342;420,9666666666666;687,5039999999999;621,3441091981232;4377,131150916251;641,4100864927248
343;422,1833333333333;691,0559999999999;621,5254478891601;4834,497676838214;641,6202218582312
344;423,4;693,096;621,706786580197;5096,419792698182;641,8303572237376
345;424,6166666666667;693,0479999999999;621,8881252712339;5063,72777141367;642,040492589244
346;425,8333333333333;696,0719999999999;622,0694639622707;5476,375340015411;642,2506279547504
347;427,05;697,56;622,2508026533076;5671,475205003057;642,4607633202568
348;428,26666666666665;698,304;622,4321413443445;5756,538935863767;642,6708986857632
349;429,48333333333335;700,008;622,6134800353814;5989,911720553758;642,8810340512696
350;430,7;704,208;622,7948187264183;6628,106085085074;643,091169416776
351;431,9166666666667;702,5039999999999;622,9761574174552;6324,677745834016;643,3013047822824
352;433,1333333333333;703,296;623,1574961084921;6422,17980596924;643,5114401477888
353;434,35;704,256;623,338834799529;6547,587624080315;643,7215755132952
354;435,56666666666666;703,8960000000001;623,5201734905659;6460,273487074666;643,9317108788016
355;436,78333333333336;703,944;623,7015121816028;6438,856851285622;644,141846244308
356;438,0;707,304;623,8828508726397;6959,088121729287;644,3519816098144
357;439,2166666666666;696,888;624,0641895636765;5303,307366465591;644,5621169753208
358;440,4333333333333;683,736;624,2455282547133;3539,1162284767483;644,7722523408272
359;441,65;678,552;624,4268669457502;2929,5300281402415;644,9823877063336
360;442,8666666666667;668,9039999999999;624,6082056367871;1962,117398268029;645,19252307184
361;444,0833333333333;667,8960000000001;624,789544327824;1858,1665206172765;645,4026584373464
362;445,3;680,928;624,970883018861;3131,1989408408804;645,6127938028528
363;446,51666666666665;693,432;625,1522217098978;4662,128123345507;645,8229291683592
364;447,73333333333335;692,544;625,3335604009347;4517,2431910995965;646,0330645338656
365;448,95;681,096;625,5148990919716;3089,2587781484312;646,243199899372
366;450,1666666666667;675,12;625,6962377830085;2442,708271681713;646,4533352648784
367;451,3833333333333;677,6159999999999;625,8775764740453;2676,8644689510465;646,6634706303848
368;452,6;678,888;626,0589151650822;2790,9122044949427;646,8736059958912
369;453,81666666666666;685,944;626,2402538561191;3564,537303612966;647,0837413613976
370;455,03333333333336;706,128;626,421592547156;6353,111389038789;647,293876726904
