;L, μμ;vt18u, tib2-2, 200,2000.csv;Result;fail;Predict
1044;3516,6666666666665;20,32;20,583825631380837;0,0696039637734969;20,471122855264646
1045;3520,0;20,56;20,58812806075805;0,0007911878020085442;20,475053491650428
1046;3523,333333333333;20,61;20,592430490135257;0,0003086876768872795;20,47898412803621
1047;3526,6666666666665;20,61;20,59673291951247;0,00017601542466260818;20,48291476442199
1048;3530,0;20,66;20,60103534888968;0,003476830080561645;20,486845400807773
1049;3533,333333333333;20,45;20,60533777826689;0,024129825356893585;20,490776037193555
1050;3536,6666666666665;20,3;20,609640207644098;0,09587705818987975;20,494706673579334
1051;3540,0;20,36;20,61394263702131;0,06448686289733715;20,498637309965115
1052;3543,333333333333;20,28;20,618245066398522;0,1144097249429399;20,502567946350897
1053;3546,6666666666665;20,29;20,62254749577573;0,11058783694671016;20,50649858273668
1054;3550,0;20,43;20,62684992515294;0,03874989303271785;20,51042921912246
1055;3553,333333333333;20,58;20,63115235453015;0,0026165633739784516;20,51435985550824
1056;3556,6666666666665;20,62;20,635454783907363;0,00023885034562326203;20,51829049189402
1057;3560,0;20,76;20,63975721328457;0,01445832775709236;20,522221128279803
1058;3563,333333333333;20,67;20,64405964266178;0,0006729021388346237;20,526151764665585
1059;3566,6666666666665;20,57;20,648362072038992;0,00614061433424416;20,530082401051367
1060;3570,0;20,63;20,652664501416204;0,0005136796244451694;20,53401303743715
1061;3573,333333333333;20,51;20,656966930793413;0,02159927874683531;20,537943673822927
1062;3576,6666666666665;20,24;20,66126936017062;0,1774678738185659;20,54187431020871
1063;3580,0;20,42;20,665571789547833;0,06030550382172446;20,54580494659449
1064;3583,333333333333;20,45;20,669874218925045;0,04834467214789905;20,549735582980272
1065;3586,6666666666665;20,33;20,674176648302254;0,11845756523657446;20,553666219366054
1066;3590,0;20,38;20,678479077679466;0,08908975981238518;20,557596855751832
1067;3593,333333333333;20,56;20,682781507056674;0,01507529847510847;20,561527492137614
1068;3596,6666666666665;20,52;20,687083936433886;0,027917041814243107;20,565458128523396
1069;3600,0;20,54;20,691386365811095;0,022917831753490873;20,569388764909178
1070;3603,3333333333335;20,54;20,695688795188307;0,024239000947186822;20,57331940129496
1071;3606,6666666666665;20,51;20,699991224565515;0,03609666541190348;20,57725003768074
1072;3610,0;20,44;20,704293653942727;0,06985113551439745;20,581180674066523
1073;3613,3333333333335;20,33;20,70859608331994;0,14333499430519978;20,5851113104523
1074;3616,6666666666665;20,31;20,712898512697148;0,16232721153357485;20,589041946838083
1075;3620,0;20,19;20,717200942074356;0,2779408333240875;20,592972583223865
1076;3623,3333333333335;20,23;20,72150337145157;0,241575564148258;20,596903219609647
1077;3626,6666666666665;20,27;20,725805800828777;0,20775892806916302;20,600833855995425
1078;3630,0;20,16;20,73010823020599;0,3250233941486047;20,604764492381207
1079;3633,3333333333335;20,1;20,734410659583197;0,4024768849927858;20,60869512876699
1080;3636,6666666666665;20,15;20,73871308896041;0,34658310111330864;20,61262576515277
1081;3640,0;20,2;20,74301551833762;0,2948658531554765;20,616556401538553
1082;3643,3333333333335;20,38;20,74731794771483;0,1349224747134353;20,620487037924335
1083;3646,6666666666665;20,61;20,75162037709204;0,020056331207691326;20,624417674310113
1084;3650,0;20,69;20,75592280646925;0,004345816412782083;20,628348310695895
1085;3653,3333333333335;20,79;20,760225235846463;0,0008865365803987303;20,632278947081677
1086;3656,6666666666665;20,85;20,76452766522367;0,007305520012117104;20,63620958346746
1087;3660,0;20,74;20,76883009460088;0,00083117435469575;20,64014021985324
1088;3663,3333333333335;20,6;20,77313252397809;0,02997487085902394;20,64407085623902
1089;3666,6666666666665;20,53;20,777434953355304;0,06122405614194068;20,6480014926248
1090;3670,0;20,47;20,781737382732512;0,0971801957929174;20,651932129010582
1091;3673,3333333333335;20,43;20,786039812109724;0,1267643478071278;20,655862765396364
1092;3676,6666666666665;20,39;20,790342241486933;0,16027391031878097;20,659793401782146
1093;3680,0;20,48;20,794644670864145;0,09900126890320561;20,663724038167928
1094;3683,3333333333335;20,68;20,798947100241353;0,014148412655826562;20,66765467455371
1095;3686,6666666666665;20,72;20,803249529618565;0,006930484181712538;20,671585310939488
1096;3690,0;20,7;20,807551958995774;0,011567423883828717;20,67551594732527
1097;3693,3333333333335;20,91;20,811854388372986;0,009632561081640767;20,67944658371105
1098;3696,6666666666665;20,97;20,816156817750194;0,023667724724746642;20,683377220096833
1099;3700,0;20,88;20,820459247127406;0,003545101252635175;20,68730785648261
1100;3703,3333333333335;20,94;20,824761676504615;0,013279871202027383;20,691238492868393
1101;3706,6666666666665;21,01;20,829064105881827;0,0327377977803434;20,695169129254175
1102;3710,0;20,76;20,833366535259035;0,005382648495915018;20,699099765639957
1103;3713,3333333333335;20,76;20,837668964636247;0,0060324680676663725;20,70303040202574
