;L, μμ;hn58,naco3-12,73,1000.csv;Result;fail;Predict
44;58,4;20,72;17,26289153;11,951599;17,03870777
45;59,61666667;20,77;17,27921452;12,18558328;17,05545891
46;60,83333333;20,89;17,29553751;12,92016059;17,07221005
47;62,05;20,63;17,3118605;11,01004973;17,0889612
48;63,26666667;20,86;17,32818349;12,47372783;17,10571234
49;64,48333333;21,11;17,34450649;14,17894141;17,12246348
50;65,7;20,92;17,36082948;12,66769481;17,13921462
51;66,91666667;20,78;17,37715247;11,57937132;17,15596577
52;68,13333333;21,02;17,39347546;13,15168023;17,17271691
53;69,35;20,81;17,40979845;11,56137056;17,18946805
54;70,56666667;20,47;17,42612144;9,265196659;17,20621919
55;71,78333333;20,5;17,44244444;9,348646023;17,22297034
56;73;19,7;17,45876743;5,023123439;17,23972148
57;74,21666667;18,75;17,47509042;1,625394436;17,25647262
58;75,43333333;18,08;17,49141341;0,346434171;17,27322376
59;76,65;17,77;17,5077364;0,068782194;17,28997491
60;77,86666667;17,04;17,5240594;0,234313499;17,30672605
61;79,08333333;17,14;17,54038239;0,160306056;17,32347719
62;80,3;17,09;17,55670538;0,217813911;17,34022833
63;81,51666667;16,91;17,57302837;0,439606621;17,35697948
64;82,73333333;16,82;17,58935136;0,59190152;17,37373062
65;83,95;16,97;17,60567436;0,404081886;17,39048176
66;85,16666667;16,9;17,62199735;0,521280169;17,4072329
67;86,38333333;16,79;17,63832034;0,719647397;17,42398405
68;87,6;16,98;17,65464333;0,455143624;17,44073519
69;88,81666667;16,93;17,67096632;0,549031091;17,45748633
70;90,03333333;16,89;17,68728931;0,635670251;17,47423747
71;91,25;17,13;17,70361231;0,329031078;17,49098862
72;92,46666667;17,21;17,7199353;0,260034008;17,50773976
73;93,68333333;17,05;17,73625829;0,470950441;17,5244909
74;94,9;17;17,75258128;0,566378586;17,54124204
75;96,11666667;16,99;17,76890427;0,606691868;17,55799319
76;97,33333333;16,89;17,78522727;0,801431857;17,57474433
77;98,55;16,91;17,80155026;0,794861862;17,59149547
78;99,76666667;16,88;17,81787325;0,879606232;17,60824662
79;100,9833333;17,06;17,83419624;0,59937982;17,62499776
80;102,2;17,05;17,85051923;0,640831042;17,6417489
81;103,4166667;17;17,86684222;0,751415443;17,65850004
82;104,6333333;16,91;17,88316522;0,947050539;17,67525119
83;105,85;16,94;17,89948821;0,920617622;17,69200233
84;107,0666667;16,76;17,9158112;1,335899531;17,70875347
85;108,2833333;16,63;17,93213419;1,695553455;17,72550461
86;109,5;16,67;17,94845718;1,634452772;17,74225576
87;110,7166667;16,8;17,96478018;1,356712858;17,7590069
88;111,9333333;16,88;17,98110317;1,212428186;17,77575804
89;113,15;16,94;17,99742616;1,118150083;17,79250918
90;114,3666667;17,05;18,01374915;0,928812427;17,80926033
91;115,5833333;17,12;18,03007214;0,828231306;17,82601147
92;116,8;17,03;18,04639514;1,033059071;17,84276261
93;118,0166667;17,07;18,06271813;0,98548928;17,85951375
94;119,2333333;17,1;18,07904112;0,958521513;17,8762649
95;120,45;16,94;18,09536411;1,334866228;17,89301604
96;121,6666667;17,05;18,1116871;1,127179504;17,90976718
97;122,8833333;17,08;18,12801009;1,098325158;17,92651832
98;124,1;16,96;18,14433309;1,402644859;17,94326947
99;125,3166667;16,95;18,16065608;1,46568814;17,96002061
100;126,5333333;17,09;18,17697907;1,181523499;17,97677175
101;127,75;16,95;18,19330206;1,545800017;17,99352289
102;128,9666667;17;18,20962505;1,463192771;18,01027404
103;130,1833333;17,07;18,22594805;1,336215884;18,02702518
104;131,4;17,18;18,24227104;1,128419757;18,04377632
105;132,6166667;17,29;18,25859403;0,938174394;18,06052746
106;133,8333333;17,32;18,27491702;0,911866517;18,07727861
107;135,05;17,45;18,29124001;0,707684759;18,09402975
108;136,2666667;17,52;18,307563;0,620255487;18,11078089
109;137,4833333;17,39;18,323886;0,872143055;18,12753203
110;138,7;17,48;18,34020899;0,739959504;18,14428318
111;139,9166667;17,65;18,35653198;0,499187439;18,16103432
112;141,1333333;17,55;18,37285497;0,677090305;18,17778546
113;142,35;17,64;18,38917796;0,561267622;18,1945366
114;143,5666667;17,81;18,40550096;0,354621389;18,21128775
115;144,7833333;17,37;18,42182395;1,106333617;18,22803889
116;146;16,77;18,43814694;2,782714212;18,24479003
117;147,2166667;16,83;18,45446993;2,638902558;18,26154117
118;148,4333333;16,95;18,47079292;2,312811116;18,27829232
119;149,65;16,93;18,48711592;2,424609973;18,29504346
120;150,8666667;17,26;18,50343891;1,546140316;18,3117946
121;152,0833333;17,84;18,5197619;0,462076239;18,32854574
122;153,3;17,77;18,53608489;0,58688606;18,34529689
123;154,5166667;17,42;18,55240788;1,282347613;18,36204803
124;155,7333333;17,49;18,56873087;1,1636603;18,37879917
125;156,95;17,46;18,58505387;1,265746202;18,39555031
126;158,1666667;17,35;18,60137686;1,565944041;18,41230146
127;159,3833333;17,41;18,61769985;1,458538928;18,4290526
128;160,6;17,44;18,63402284;1,425690547;18,44580374
129;161,8166667;17,24;18,65034583;1,989075371;18,46255488
130;163,0333333;17,37;18,66666883;1,681350043;18,47930603
131;164,25;17,45;18,68299182;1,520268822;18,49605717
132;165,4666667;17,47;18,69931481;1,5112149;18,51280831
133;166,6833333;17,57;18,7156378;1,312485971;18,52955945
134;167,9;17,52;18,73196079;1,468848964;18,5463106
135;169,1166667;17,57;18,74828378;1,388352678;18,56306174
136;170,3333333;17,41;18,76460678;1,834959519;18,57981288
137;171,55;17,55;18,78092977;1,515188095;18,59656402
138;172,7666667;17,6;18,79725276;1,433414172;18,61331517
139;173,9833333;17,65;18,81357575;1,353908531;18,63006631
140;175,2;17,55;18,82989874;1,638140795;18,64681745
141;176,4166667;17,84;18,84622174;1,012482182;18,6635686
142;177,6333333;17,67;18,86254473;1,422162928;18,68031974
143;178,85;17,72;18,87886772;1,342974392;18,69707088
144;180,0666667;17,9;18,89519071;0,990404552;18,71382202
145;181,2833333;17,91;18,9115137;1,003029698;18,73057317
146;182,5;17,79;18,9278367;1,294672345;18,74732431
147;183,7166667;18,05;18,94415969;0,799521546;18,76407545
148;184,9333333;18,14;18,96048268;0,673191826;18,78082659
149;186,15;18,27;18,97680567;0,499574256;18,79757774
150;187,3666667;18,65;18,99312866;0,117737279;18,81432888
151;188,5833333;18,8;19,00945165;0,043869996;18,83108002
152;189,8;18,8;19,02577465;0,050974191;18,84783116
153;191,0166667;18,92;19,04209764;0,014907833;18,86458231
154;192,2333333;18,87;19,05842063;0,035502334;18,88133345
155;193,45;18,68;19,07474362;0,155822527;18,89808459
156;194,6666667;18,8;19,09106661;0,084719774;18,91483573
157;195,8833333;18,84;19,10738961;0,071497201;18,93158688
158;197,1;18,84;19,1237126;0,080492838;18,94833802
159;198,3166667;18,93;19,14003559;0,044114949;18,96508916
160;199,5333333;18,94;19,15635858;0,046811036;18,9818403
161;200,75;19,04;19,17268157;0,0176044;18,99859145
162;201,9666667;19,02;19,18900456;0,028562543;19,01534259
163;203,1833333;18,97;19,20532756;0,055379059;19,03209373
164;204,4;19,03;19,22165055;0,036729933;19,04884487
165;205,6166667;19,05;19,23797354;0,035334052;19,06559602
166;206,8333333;18,93;19,25429653;0,105168241;19,08234716
167;208,05;19,04;19,27061952;0,053185365;19,0990983
168;209,2666667;18,97;19,28694252;0,100452558;19,11584944
169;210,4833333;19,02;19,30326551;0,080239348;19,13260059
170;211,7;19,08;19,3195885;0,057402649;19,14935173
171;212,9166667;19,06;19,33591149;0,076127151;19,16610287
172;214,1333333;19,07;19,35223448;0,079656304;19,18285401
173;215,35;19,15;19,36855748;0,04776737;19,19960516
174;216,5666667;19,13;19,38488047;0,064964052;19,2163563
175;217,7833333;18,61;19,40120346;0,626002913;19,23310744
176;219;18,1;19,41752645;1,735875949;19,24985858
177;220,2166667;17,45;19,43384944;3,935658611;19,26660973
178;221,4333333;17,75;19,45017243;2,890586307;19,28336087
179;222,65;17,82;19,46649543;2,710947189;19,30011201
180;223,8666667;18,53;19,48281842;0,907862938;19,31686315
181;225,0833333;18,93;19,49914141;0,323921945;19,3336143
182;226,3;19,58;19,5154644;0,004164843;19,35036544
183;227,5166667;19,34;19,53178739;0,036782404;19,36711658
184;228,7333333;19,23;19,54811039;0,101194217;19,38386772
185;229,95;19,16;19,56443338;0,163566357;19,40061887
186;231,1666667;19,36;19,58075637;0,048733375;19,41737001
187;232,3833333;19,25;19,59707936;0,120464083;19,43412115
188;233,6;19,52;19,61340235;0,008724;19,45087229
189;234,8166667;19,56;19,62972534;0,004861624;19,46762344
190;236,0333333;19,47;19,64604834;0,030993017;19,48437458
191;237,25;19,74;19,66237133;0,006026211;19,50112572
192;238,4666667;19,75;19,67869432;0,0050845;19,51787686
193;239,6833333;19,41;19,69501731;0,081234868;19,53462801
194;240,9;19,57;19,7113403;0,019977082;19,55137915
195;242,1166667;19,61;19,7276633;0,013844651;19,56813029
196;243,3333333;19,35;19,74398629;0,155225195;19,58488143
197;244,55;19,51;19,76030928;0,062654735;19,60163258
198;245,7666667;19,76;19,77663227;0,000276632;19,61838372
199;246,9833333;19,71;19,79295526;0,006881576;19,63513486
200;248,2;19,72;19,80927826;0,007970607;19,651886
201;249,4166667;19,84;19,82560125;0,000207324;19,66863715
202;250,6333333;19,83;19,84192424;0,000142187;19,68538829
203;251,85;19,73;19,85824723;0,016447352;19,70213943
204;253,0666667;19,75;19,87457022;0,01551774;19,71889058
205;254,2833333;19,77;19,89089321;0,014615169;19,73564172
206;255,5;19,68;19,90721621;0,051627204;19,75239286
207;256,7166667;19,82;19,9235392;0,010720366;19,769144
208;257,9333333;20;19,93986219;0,003616556;19,78589515
209;259,15;20,06;19,95618518;0,010777516;19,80264629
210;260,3666667;20,21;19,97250817;0,056402368;19,81939743
211;261,5833333;20,25;19,98883117;0,06820916;19,83614857
212;262,8;20,27;20,00515416;0,07014332;19,85289972
213;264,0166667;20,26;20,02147715;0,05689315;19,86965086
214;265,2333333;20,32;20,03780014;0,07963676;19,886402
215;266,45;20,4;20,05412313;0,119630807;19,90315314
216;267,6666667;20,36;20,07044612;0,083841447;19,91990429
217;268,8833333;20,4;20,08676912;0,098113586;19,93665543
218;270,1;20,38;20,10309211;0,07667798;19,95340657
219;271,3166667;20,33;20,1194151;0,044346;19,97015771
220;272,5333333;20,35;20,13573809;0,045908165;19,98690886
221;273,75;20,4;20,15206108;0,061473706;20,00366
222;274,9666667;20,37;20,16838408;0,040648981;20,02041114
223;276,1833333;20,42;20,18470707;0,055362764;20,03716228
224;277,4;20,45;20,20103006;0,061986031;20,05391343
225;278,6166667;20,39;20,21735305;0,029806969;20,07066457
226;279,8333333;20,57;20,23367604;0,113113804;20,08741571
227;281,05;20,53;20,24999904;0,07840054;20,10416685
228;282,2666667;20,52;20,26632203;0,064352514;20,120918
229;283,4833333;20,45;20,28264502;0,02800769;20,13766914
230;284,7;20,55;20,29896801;0,06301706;20,15442028
231;285,9166667;20,59;20,315291;0,075465033;20,17117142
232;287,1333333;20,52;20,33161399;0,035489287;20,18792257
233;288,35;20,62;20,34793699;0,074018283;20,20467371
234;289,5666667;20,64;20,36425998;0,07603256;20,22142485
235;290,7833333;20,15;20,38058297;0,053168506;20,23817599
236;292;19,34;20,39690596;1,117050212;20,25492714
237;293,2166667;18,26;20,41322895;4,636394927;20,27167828
238;294,4333333;17,42;20,42955195;9,057402913;20,28842942
239;295,65;17,44;20,44587494;9,03528414;20,30518056
240;296,8666667;18,06;20,46219793;5,770554892;20,32193171
241;298,0833333;19;20,47852092;2,186024114;20,33868285
242;299,3;20,22;20,49484391;0,075539177;20,35543399
243;300,5166667;21,06;20,5111669;0,301217766;20,37218513
244;301,7333333;21,15;20,5274899;0,387518829;20,38893628
245;302,95;20,92;20,54381289;0,141516743;20,40568742
246;304,1666667;20,88;20,56013588;0,102313055;20,42243856
247;305,3833333;21,02;20,57645887;0,196728732;20,4391897
248;306,6;21,11;20,59278186;0,2675146;20,45594085
249;307,8166667;21,23;20,60910486;0,38551078;20,47269199
250;309,0333333;21,55;20,62542785;0,854833665;20,48944313
251;310,25;21,53;20,64175084;0,788986571;20,50619427
252;311,4666667;21,59;20,65807383;0,868486383;20,52294542
253;312,6833333;21,51;20,67439682;0,698232669;20,53969656
254;313,9;21,64;20,69071982;0,901132869;20,5564477
255;315,1166667;21,53;20,70704281;0,677258541;20,57319884
256;316,3333333;21,57;20,7233658;0,71678947;20,58994999
257;317,55;21,69;20,73968879;0,903091394;20,60670113
258;318,7666667;21,74;20,75601178;0,968232812;20,62345227
259;319,9833333;21,78;20,77233477;1,015389207;20,64020341
260;321,2;21,96;20,78865777;1,372042628;20,65695456
261;322,4166667;21,98;20,80498076;1,380670219;20,6737057
262;323,6333333;21,89;20,82130375;1,142111675;20,69045684
263;324,85;21,98;20,83762674;1,305016661;20,70720798
264;326,0666667;22,09;20,85394973;1,527820261;20,72395913
265;327,2833333;22,13;20,87027273;1,586912806;20,74071027
266;328,5;22,12;20,88659572;1,521286124;20,75746141
267;329,7166667;22,23;20,90291871;1,761144752;20,77421256
268;330,9333333;22,41;20,9192417;2,222360306;20,7909637
269;332,15;22,21;20,93556469;1,624185352;20,80771484
270;333,3666667;22,19;20,95188768;1,532922105;20,82446598
271;334,5833333;22,5;20,96821068;2,346378531;20,84121713
272;335,8;22,47;20,98453367;2,206610222;20,85796827
273;337,0166667;22,33;21,00085666;1,766622017;20,87471941
274;338,2333333;22,51;21,01717965;2,228512591;20,89147055
275;339,45;22,6;21,03350264;2,453913966;20,9082217
276;340,6666667;22,58;21,04982564;2,341433584;20,92497284
277;341,8833333;22,57;21,06614863;2,26156895;20,94172398
278;343,1;22,76;21,08247162;2,814101467;20,95847512
279;344,3166667;22,66;21,09879461;2,437362265;20,97522627
280;345,5333333;22,53;21,1151176;2,001892196;20,99197741
281;346,75;22,57;21,1314406;2,069453161;21,00872855
282;347,9666667;22,48;21,14776359;1,77485386;21,02547969
283;349,1833333;22,4;21,16408658;1,527481984;21,04223084
284;350,4;22,75;21,18040957;2,463614115;21,05898198
285;351,6166667;22,78;21,19673256;2,506735778;21,07573312
286;352,8333333;22,67;21,21305555;2,122687117;21,09248426
287;354,05;22,94;21,22937855;2,926225758;21,10923541
288;355,2666667;22,92;21,24570154;2,803275339;21,12598655
289;356,4833333;22,76;21,26202453;2,243930508;21,14273769
290;357,7;22,79;21,27834752;2,285093214;21,15948883
291;358,9166667;22,88;21,29467051;2,51326958;21,17623998
292;360,1333333;23;21,31099351;2,852742938;21,19299112
293;361,35;22,99;21,3273165;2,76451643;21,20974226
294;362,5666667;22,91;21,34363949;2,453485249;21,2264934
295;363,7833333;23,11;21,35996248;3,062631317;21,24324455
296;365;22,81;21,37628547;2,055537345;21,25999569
297;366,2166667;21,83;21,39260846;0,191311355;21,27674683
298;367,4333333;20,4;21,40893146;1,017942684;21,29349797
299;368,65;19,94;21,42525445;2,205980777;21,31024912
300;369,8666667;19,75;21,44157744;2,861434237;21,32700026
301;371,0833333;20,28;21,45790043;1,387449428;21,3437514
302;372,3;21,17;21,47422342;0,092551892;21,36050254
303;373,5166667;22,77;21,49054642;1,637001474;21,37725369
304;374,7333333;23,3;21,50686941;3,21531732;21,39400483
305;375,95;23,42;21,5231924;3,597879073;21,41075597
306;377,1666667;23,26;21,53951539;2,960067288;21,42750711
307;378,3833333;23,26;21,55583838;2,904166815;21,44425826
308;379,6;23,24;21,57216138;2,781685678;21,4610094
309;380,8166667;23,26;21,58848437;2,793964511;21,47776054
310;382,0333333;23,32;21,60480736;2,941885796;21,49451168
311;383,25;23,18;21,62113035;2,430074583;21,51126283
312;384,4666667;23,17;21,63745334;2,348699257;21,52801397
313;385,6833333;23,32;21,65377633;2,776301303;21,54476511
314;386,9;23,22;21,67009933;2,402192098;21,56151625
315;388,1166667;23,2;21,68642232;2,290917399;21,5782674
316;389,3333333;23,3;21,70274531;2,551222544;21,59501854
317;390,55;23,37;21,7190683;2,725575472;21,61176968
318;391,7666667;23,24;21,73539129;2,263847359;21,62852082
319;392,9833333;23,43;21,75171429;2,816642939;21,64527197
320;394,2;23,53;21,76803728;3,104512636;21,66202311
321;395,4166667;23,41;21,78436027;2,642704534;21,67877425
322;396,6333333;23,39;21,80068326;2,525927696;21,69552539
323;397,85;23,56;21,81700625;3,038027202;21,71227654
324;399,0666667;23,54;21,83332924;2,912725066;21,72902768
325;400,2833333;23,42;21,84965224;2,465992098;21,74577882
326;401,5;23,53;21,86597523;2,76897844;21,76252996
327;402,7166667;23,52;21,88229822;2,682067119;21,77928111
328;403,9333333;23,34;21,89862121;2,07757281;21,79603225
329;405,15;23,4;21,9149442;2,205390717;21,81278339
330;406,3666667;23,61;21,9312672;2,818143827;21,82953454
331;407,5833333;23,75;21,94759019;3,248681131;21,84628568
332;408,8;23,74;21,96391318;3,154484393;21,86303682
333;410,0166667;23,77;21,98023617;3,203254562;21,87978796
334;411,2333333;23,71;21,99655916;2,9358795;21,89653911
335;412,45;23,62;22,01288216;2,582827767;21,91329025
336;413,6666667;23,62;22,02920515;2,530628264;21,93004139
337;414,8833333;23,76;22,04552814;2,939413762;21,94679253
338;416,1;23,88;22,06185113;3,30566531;21,96354368
339;417,3166667;24,02;22,07817412;3,770687738;21,98029482
340;418,5333333;24,15;22,09449711;4,225092112;21,99704596
341;419,75;24,05;22,11082011;3,76041866;22,0137971
342;420,9666667;24,04;22,1271431;3,659021527;22,03054825
343;422,1833333;23,95;22,14346609;3,263564768;22,04729939
344;423,4;23,93;22,15978908;3,133646694;22,06405053
345;424,6166667;23,87;22,17611207;2,869256307;22,08080167
346;425,8333333;23,96;22,19243507;3,124285797;22,09755282
347;427,05;23,89;22,20875806;2,826574469;22,11430396
348;428,2666667;24,01;22,22508105;3,18593566;22,1310551
349;429,4833333;24,2;22,24140404;3,83609813;22,14780624
350;430,7;24,26;22,25772703;4,009097034;22,16455739
351;431,9166667;24,26;22,27405002;3,943997304;22,18130853
352;433,1333333;24,27;22,29037302;3,918922993;22,19805967
353;434,35;24,22;22,30669601;3,660732163;22,21481081
354;435,5666667;24,01;22,323019;2,845904893;22,23156196
355;436,7833333;23,9;22,33934199;2,435653417;22,2483131
356;438;23,92;22,35566498;2,447144042;22,26506424
357;439,2166667;23,48;22,37198798;1,227690645;22,28181538
358;440,4333333;22,55;22,38831097;0,026143343;22,29856653
359;441,65;20,94;22,40463396;2,145152636;22,31531767
360;442,8666667;19,96;22,42095695;6,056309118;22,33206881
361;444,0833333;20,12;22,43727994;5,369786336;22,34881995
362;445,3;20,84;22,45360294;2,603714433;22,3655711
363;446,5166667;21,64;22,46992593;0,688777045;22,38232224
364;447,7333333;23,38;22,48624892;0,798790995;22,39907338
365;448,95;24,09;22,50257191;2,519927938;22,41582452
366;450,1666667;23,88;22,5188949;1,852607086;22,43257567
367;451,3833333;23,75;22,53521789;1,475695564;22,44932681
368;452,6;23,79;22,55154089;1,533780976;22,46607795
369;453,8166667;23,71;22,56786388;1,304474921;22,48282909
370;455,0333333;23,88;22,58418687;1,679131668;22,49958024
371;456,25;24,05;22,60050986;2,10102166;22,51633138
372;457,4666667;24;22,61683285;1,913151354;22,53308252
373;458,6833333;24,01;22,63315585;1,895699825;22,54983366
374;459,9;24,18;22,64947884;2,342495029;22,56658481
375;461,1166667;24,22;22,66580183;2,415531954;22,58333595
376;462,3333333;24,12;22,68212482;2,06748503;22,60008709
377;463,55;24,03;22,69844781;1,773031227;22,61683823
378;464,7666667;24,1;22,7147708;1,918859923;22,63358938
379;465,9833333;23,92;22,7310938;1,41349796;22,65034052
380;467,2;24,07;22,74741679;1,749226351;22,66709166
381;468,4166667;24,23;22,76373978;2,149919031;22,6838428
382;469,6333333;24,34;22,78006277;2,433404154;22,70059395
383;470,85;24,41;22,79638576;2,603750902;22,71734509
384;472,0666667;24,48;22,81270876;2,779860092;22,73409623
385;473,2833333;24,29;22,82903175;2,134428234;22,75084737
386;474,5;24,26;22,84535474;2,001221212;22,76759852
387;475,7166667;24,29;22,86167773;2,040104502;22,78434966
388;476,9333333;24,34;22,87800072;2,137441885;22,8011008
389;478,15;24,36;22,89432372;2,148206972;22,81785194
390;479,3666667;24,37;22,91064671;2,129712033;22,83460309
391;480,5833333;24,43;22,9269697;2,259100086;22,85135423
392;481,8;24,36;22,94329269;2,0070596;22,86810537
393;483,0166667;24,35;22,95961568;1,93316855;22,88485651
394;484,2333333;24,49;22,97593867;2,292381697;22,90160766
395;485,45;24,51;22,99226167;2,303529649;22,9183588
396;486,6666667;24,58;23,00858466;2,469346176;22,93510994
397;487,8833333;24,7;23,02490765;2,805934381;22,95186109
398;489,1;24,77;23,04123064;2,988643493;22,96861223
399;490,3166667;24,88;23,05755363;3,321310758;22,98536337
400;491,5333333;24,88;23,07387663;3,262081643;23,00211451
401;492,75;24,86;23,09019962;3,132193394;23,01886566
402;493,9666667;24,84;23,10652261;3,004943864;23,0356168
403;495,1833333;24,82;23,1228456;2,880333053;23,05236794
404;496,4;24,73;23,13916859;2,530744565;23,06911908
405;497,6166667;24,89;23,15549158;3,008519442;23,08587023
406;498,8333333;24,82;23,17181458;2,716515189;23,10262137
407;500,05;24,84;23,18813757;2,728649492;23,11937251
408;501,2666667;24,79;23,20446056;2,513935314;23,13612365
409;502,4833333;24,89;23,22078355;2,786283549;23,1528748
410;503,7;25;23,23710654;3,107793337;23,16962594
411;504,9166667;24,84;23,25342954;2,517205837;23,18637708
412;506,1333333;24,94;23,26975253;2,789726618;23,20312822
413;507,35;24,92;23,28607552;2,669709207;23,21987937
414;508,5666667;24,7;23,30239851;1,95328992;23,23663051
415;509,7833333;24,76;23,3187215;2,077283705;23,25338165
416;511;24,88;23,3350445;2,386887512;23,27013279
417;512,2166667;24,7;23,35136749;1,818809655;23,28688394
418;513,4333333;24,33;23,36769048;0,926039614;23,30363508
419;514,65;23,2;23,38401347;0,033860957;23,32038622
420;515,8666667;21,38;23,40033646;4,081759423;23,33713736
421;517,0833333;19,8;23,41665945;13,08022561;23,35388851
422;518,3;19,28;23,43298245;17,2472632;23,37063965
423;519,5166667;19,83;23,44930544;13,09937186;23,38739079
424;520,7333333;21,19;23,46562843;5,178484752;23,40414193
425;521,95;22,91;23,48195142;0,327128429;23,42089308
426;523,1666667;24,51;23,49827441;1,023588662;23,43764422
427;524,3833333;25,02;23,51459741;2,266236971;23,45439536
428;525,6;24,88;23,5309204;1,820015774;23,4711465
429;526,8166667;24,69;23,54724339;1,305892671;23,48789765
430;528,0333333;24,6;23,56356638;1,074194646;23,50464879
431;529,25;24,68;23,57988937;1,210243391;23,52139993
432;530,4666667;24,8;23,59621236;1,44910467;23,53815107
433;531,6833333;24,8;23,61253536;1,410072279;23,55490222
434;532,9;24,78;23,62885835;1,325127102;23,57165336
435;534,1166667;24,74;23,64518134;1,198627897;23,5884045
436;535,3333333;24,76;23,66150433;1,206692732;23,60515564
437;536,55;24,51;23,67782732;0,692511362;23,62190679
438;537,7666667;24,64;23,69415032;0,894631625;23,63865793
439;538,9833333;24,56;23,71047331;0,721695601;23,65540907
440;540,2;24,66;23,7267963;0,870869146;23,67216021
441;541,4166667;24,48;23,74311929;0,542993178;23,68891136
442;542,6333333;24,62;23,75944228;0,740559584;23,7056625
443;543,85;24,54;23,77576528;0,584054714;23,72241364
444;545,0666667;24,62;23,79208827;0,685437837;23,73916478
445;546,2833333;24,74;23,80841126;0,867857582;23,75591593
446;547,5;24,76;23,82473425;0,874722022;23,77266707
447;548,7166667;24,81;23,84105724;0,938850067;23,78941821
448;549,9333333;24,81;23,85738023;0,907484417;23,80616935
449;551,15;24,89;23,87370323;1,032859132;23,8229205
450;552,3666667;24,93;23,89002622;1,081545467;23,83967164
451;553,5833333;24,95;23,90634921;1,089206971;23,85642278
452;554,8;25,07;23,9226722;1,316361076;23,87317392
453;556,0166667;25,14;23,93899519;1,442412544;23,88992507
454;557,2333333;25,1;23,95531819;1,310296456;23,90667621
455;558,45;25,07;23,97164118;1,206392103;23,92342735
456;559,6666667;25,13;23,98796417;1,304245838;23,94017849
457;560,8833333;25,26;24,00428716;1,576814733;23,95692964
458;562,1;25,28;24,02061015;1,586062787;23,97368078
459;563,3166667;25,33;24,03693314;1,672021892;23,99043192
460;564,5333333;25,51;24,05325614;2,122102683;24,00718307
461;565,75;25,51;24,06957913;2,074812287;24,02393421
462;566,9666667;25,5;24,08590212;1,999672813;24,04068535
463;568,1833333;25,47;24,10222511;1,870808143;24,05743649
464;569,4;25,46;24,1185481;1,799493189;24,07418764
465;570,6166667;25,22;24,1348711;1,177504738;24,09093878
466;571,8333333;25,24;24,15119409;1,185498314;24,10768992
467;573,05;25,15;24,16751708;0,965272689;24,12444106
468;574,2666667;25,08;24,18384007;0,803102617;24,14119221
469;575,4833333;25,11;24,20016306;0,827803251;24,15794335
470;576,7;25,18;24,21648606;0,928359122;24,17469449
471;577,9166667;25,25;24,23280905;1,034677435;24,19144563
472;579,1333333;25,25;24,24913204;1,001736675;24,20819678
473;580,35;25,27;24,26545503;1,009110595;24,22494792
474;581,5666667;25,3;24,28177802;1,036775995;24,24169906
475;582,7833333;25,23;24,29810101;0,868435719;24,2584502
